"TOA5","CR300_RCSM2","CR300","22811","CR300.Std.10.01","CPU:RCSM2_CR300.CR300","6399","RCSM2"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-09-09 14:00:00",822,0.01,2.668,28.33,0,0.028,3.217,20.74,0,0.04,3.602,18.48,0,0.06,4.307,18.75,0,0.019,2.934,18.75,0,0.072,4.759,18.43,0,0.077,4.938,17.67,0,0.013,2.759,16.6,0,0,1.116,14.9,0
"2020-09-09 14:30:00",823,0.01,2.668,28.33,0,0.028,3.217,20.74,0,0.04,3.602,18.48,0,0.06,4.307,18.75,0,0.019,2.934,18.75,0,0.072,4.759,18.43,0,0.077,4.938,17.67,0,0.013,2.759,16.6,0,0,1.116,14.9,0
"2020-09-09 15:00:00",824,0.004,2.487,29.76,0,0.028,3.203,21.65,0,0.039,3.568,18.67,0,0.057,4.169,18.69,0,0.02,2.963,18.75,0,0.072,4.728,18.4,0,0.078,4.964,17.67,0,0.009,2.646,16.62,0,0,1.124,14.9,0
"2020-09-09 15:30:00",825,0.004,2.487,29.76,0,0.028,3.203,21.65,0,0.039,3.568,18.67,0,0.057,4.169,18.69,0,0.02,2.963,18.75,0,0.072,4.728,18.4,0,0.078,4.964,17.67,0,0.009,2.646,16.62,0,0,1.124,14.9,0
"2020-09-09 16:00:00",826,0.004,2.49,31,0,0.028,3.213,22.52,0,0.038,3.517,18.91,0,0.058,4.209,18.67,0,0.02,2.968,18.67,0,0.073,4.795,18.35,0,0.078,4.965,17.67,0,0.014,2.792,16.6,0,0,1.098,14.9,0
"2020-09-09 16:30:00",827,0.004,2.49,31,0,0.028,3.213,22.52,0,0.038,3.517,18.91,0,0.058,4.209,18.67,0,0.02,2.968,18.67,0,0.073,4.795,18.35,0,0.078,4.965,17.67,0,0.014,2.792,16.6,0,0,1.098,14.9,0
"2020-09-09 17:00:00",828,0.006,2.541,31.58,0,0.027,3.189,23.3,0,0.039,3.546,19.15,0,0.057,4.17,18.69,0,0.018,2.915,18.64,0,0.071,4.711,18.32,0,0.077,4.94,17.64,0,0.012,2.726,16.57,0,0,1.036,14.9,0
"2020-09-09 17:30:00",829,0.006,2.541,31.58,0,0.027,3.189,23.3,0,0.039,3.546,19.15,0,0.057,4.17,18.69,0,0.018,2.915,18.64,0,0.071,4.711,18.32,0,0.077,4.94,17.64,0,0.012,2.726,16.57,0,0,1.036,14.9,0
"2020-09-09 18:00:00",830,0.008,2.595,30.73,0,0.028,3.207,23.75,0,0.043,3.688,19.44,0,0.058,4.236,18.75,0,0.016,2.834,18.61,0,0.074,4.808,18.32,0,0.078,4.975,17.67,0,0.01,2.653,16.6,0,0,1.145,14.85,0
"2020-09-09 18:30:00",831,0.008,2.595,30.73,0,0.028,3.207,23.75,0,0.043,3.688,19.44,0,0.058,4.236,18.75,0,0.016,2.834,18.61,0,0.074,4.808,18.32,0,0.078,4.975,17.67,0,0.01,2.653,16.6,0,0,1.145,14.85,0
"2020-09-09 19:00:00",832,0.005,2.515,27.06,0,0.033,3.359,23.63,0,0.036,3.477,19.66,0,0.06,4.279,18.8,0,0.017,2.858,18.59,0,0.07,4.678,18.27,0,0.073,4.763,17.67,0,0.011,2.689,16.6,0,0,1.1,14.87,0
"2020-09-09 19:30:00",833,0.005,2.515,27.06,0,0.033,3.359,23.63,0,0.036,3.477,19.66,0,0.06,4.279,18.8,0,0.017,2.858,18.59,0,0.07,4.678,18.27,0,0.073,4.763,17.67,0,0.011,2.689,16.6,0,0,1.1,14.87,0
"2020-09-09 20:00:00",834,0.004,2.507,23.27,0,0.032,3.325,22.85,0,0.037,3.498,19.85,0,0.06,4.276,18.85,0,0.018,2.901,18.59,0,0.07,4.66,18.3,0,0.078,4.963,17.64,0,0.01,2.659,16.57,0,0,1.14,14.87,0
"2020-09-09 20:30:00",835,0.004,2.507,23.27,0,0.032,3.325,22.85,0,0.037,3.498,19.85,0,0.06,4.276,18.85,0,0.018,2.901,18.59,0,0.07,4.66,18.3,0,0.078,4.963,17.64,0,0.01,2.659,16.57,0,0,1.14,14.87,0
"2020-09-09 21:00:00",836,0.006,2.55,20.32,0,0.029,3.248,21.79,0,0.039,3.556,19.99,0,0.059,4.264,18.93,0,0.021,2.976,18.56,0,0.072,4.726,18.24,0,0.078,4.985,17.62,0,0.01,2.665,16.6,0,0,1.117,14.87,0
"2020-09-09 21:30:00",837,0.006,2.55,20.32,0,0.029,3.248,21.79,0,0.039,3.556,19.99,0,0.059,4.264,18.93,0,0.021,2.976,18.56,0,0.072,4.726,18.24,0,0.078,4.985,17.62,0,0.01,2.665,16.6,0,0,1.117,14.87,0
"2020-09-09 22:00:00",838,0.004,2.495,18.19,0,0.03,3.284,20.82,0,0.038,3.543,20.02,0,0.059,4.262,19.04,0,0.02,2.96,18.59,0,0.07,4.671,18.27,0,0.078,4.986,17.62,0,0.01,2.659,16.6,0,0,1.129,14.9,0
"2020-09-09 22:30:00",839,0.004,2.495,18.19,0,0.03,3.284,20.82,0,0.038,3.543,20.02,0,0.059,4.262,19.04,0,0.02,2.96,18.59,0,0.07,4.671,18.27,0,0.078,4.986,17.62,0,0.01,2.659,16.6,0,0,1.129,14.9,0
"2020-09-09 23:00:00",840,0.004,2.504,16.6,0,0.029,3.229,19.96,0,0.041,3.621,19.94,0,0.062,4.348,19.09,0,0.021,2.995,18.61,0,0.073,4.775,18.22,0,0.079,5.009,17.62,0,0.014,2.787,16.6,0,0,1.104,14.9,0
"2020-09-09 23:30:00",841,0.004,2.504,16.6,0,0.029,3.229,19.96,0,0.041,3.621,19.94,0,0.062,4.348,19.09,0,0.021,2.995,18.61,0,0.073,4.775,18.22,0,0.079,5.009,17.62,0,0.014,2.787,16.6,0,0,1.104,14.9,0
"2020-09-10 00:00:00",842,0.003,2.476,15.31,0,0.029,3.237,19.17,0,0.038,3.528,19.85,0,0.061,4.328,19.09,0,0.017,2.875,18.61,0,0.071,4.714,18.24,0,0.076,4.878,17.62,0,0.01,2.657,16.57,0,0,1.178,14.9,0
"2020-09-10 00:30:00",843,0.003,2.476,15.31,0,0.029,3.237,19.17,0,0.038,3.528,19.85,0,0.061,4.328,19.09,0,0.017,2.875,18.61,0,0.071,4.714,18.24,0,0.076,4.878,17.62,0,0.01,2.657,16.57,0,0,1.178,14.9,0
"2020-09-10 01:00:00",844,0.002,2.444,14.2,0,0.027,3.176,18.45,0,0.037,3.5,19.66,0,0.06,4.277,19.15,0,0.02,2.949,18.64,0,0.071,4.71,18.22,0,0.081,5.085,17.59,0,0.013,2.745,16.57,0,0,1.142,14.87,0
"2020-09-10 01:30:00",845,0.002,2.444,14.2,0,0.027,3.176,18.45,0,0.037,3.5,19.66,0,0.06,4.277,19.15,0,0.02,2.949,18.64,0,0.071,4.71,18.22,0,0.081,5.085,17.59,0,0.013,2.745,16.57,0,0,1.142,14.87,0
"2020-09-10 02:00:00",846,0.002,2.433,13.23,0,0.025,3.117,17.75,0,0.037,3.506,19.5,0,0.06,4.305,19.15,0,0.017,2.884,18.67,0,0.073,4.765,18.22,0,0.082,5.133,17.59,0,0.012,2.72,16.6,0,0,1.134,14.9,0
"2020-09-10 02:30:00",847,0.002,2.433,13.23,0,0.025,3.117,17.75,0,0.037,3.506,19.5,0,0.06,4.305,19.15,0,0.017,2.884,18.67,0,0.073,4.765,18.22,0,0.082,5.133,17.59,0,0.012,2.72,16.6,0,0,1.134,14.9,0
"2020-09-10 03:00:00",848,0,2.344,12.38,0,0.028,3.218,17.16,0,0.038,3.542,19.28,0,0.057,4.176,19.15,0,0.017,2.871,18.64,0,0.07,4.656,18.22,0,0.076,4.894,17.59,0,0.015,2.807,16.6,0,0,1.131,14.92,0
"2020-09-10 03:30:00",849,0,2.344,12.38,0,0.028,3.218,17.16,0,0.038,3.542,19.28,0,0.057,4.176,19.15,0,0.017,2.871,18.64,0,0.07,4.656,18.22,0,0.076,4.894,17.59,0,0.015,2.807,16.6,0,0,1.131,14.92,0
"2020-09-10 04:00:00",850,0,2.345,11.63,0,0.029,3.232,16.57,0,0.04,3.601,19.07,0,0.06,4.302,19.12,0,0.019,2.934,18.67,0,0.074,4.807,18.24,0,0.078,4.986,17.57,0,0.013,2.738,16.57,0,0,1.125,14.9,0
"2020-09-10 04:30:00",851,0,2.345,11.63,0,0.029,3.232,16.57,0,0.04,3.601,19.07,0,0.06,4.302,19.12,0,0.019,2.934,18.67,0,0.074,4.807,18.24,0,0.078,4.986,17.57,0,0.013,2.738,16.57,0,0,1.125,14.9,0
"2020-09-10 05:00:00",852,0.003,2.48,11,0,0.028,3.202,16.05,0,0.043,3.693,18.85,0,0.058,4.223,19.07,0,0.018,2.9,18.69,0,0.071,4.707,18.22,0,0.076,4.899,17.57,0,0.014,2.777,16.6,0,0,1.149,14.9,0
"2020-09-10 05:30:00",853,0.003,2.48,11,0,0.028,3.202,16.05,0,0.043,3.693,18.85,0,0.058,4.223,19.07,0,0.018,2.9,18.69,0,0.071,4.707,18.22,0,0.076,4.899,17.57,0,0.014,2.777,16.6,0,0,1.149,14.9,0
"2020-09-10 06:00:00",854,0.003,2.468,10.34,0,0.026,3.159,15.55,0,0.041,3.625,18.59,0,0.062,4.353,18.99,0,0.019,2.934,18.64,0,0.071,4.698,18.24,0,0.079,5.004,17.54,0,0.01,2.67,16.6,0,0,1.062,14.92,0
"2020-09-10 06:30:00",855,0.003,2.468,10.34,0,0.026,3.159,15.55,0,0.041,3.625,18.59,0,0.062,4.353,18.99,0,0.019,2.934,18.64,0,0.071,4.698,18.24,0,0.079,5.004,17.54,0,0.01,2.67,16.6,0,0,1.062,14.92,0
"2020-09-10 07:00:00",856,0.002,2.45,9.77,0,0.025,3.128,15.02,0,0.039,3.568,18.4,0,0.062,4.364,18.88,0,0.017,2.857,18.67,0,0.073,4.794,18.19,0,0.081,5.079,17.52,0,0.008,2.611,16.57,0,0,1.111,14.9,0
"2020-09-10 07:30:00",857,0.002,2.45,9.77,0,0.025,3.128,15.02,0,0.039,3.568,18.4,0,0.062,4.364,18.88,0,0.017,2.857,18.67,0,0.073,4.794,18.19,0,0.081,5.079,17.52,0,0.008,2.611,16.57,0,0,1.111,14.9,0
"2020-09-10 08:00:00",858,0,2.389,9.57,0,0.024,3.077,14.63,0,0.041,3.62,18.11,0,0.057,4.177,18.83,0,0.019,2.933,18.64,0,0.071,4.7,18.22,0,0.078,4.965,17.54,0,0.015,2.804,16.57,0,0,1.097,14.87,0
"2020-09-10 08:30:00",859,0,2.389,9.57,0,0.024,3.077,14.63,0,0.041,3.62,18.11,0,0.057,4.177,18.83,0,0.019,2.933,18.64,0,0.071,4.7,18.22,0,0.078,4.965,17.54,0,0.015,2.804,16.57,0,0,1.097,14.87,0
"2020-09-10 09:00:00",860,0.001,2.403,10.82,0,0.029,3.239,14.39,0,0.039,3.554,17.93,0,0.062,4.376,18.72,0,0.02,2.954,18.61,0,0.072,4.735,18.22,0,0.084,5.203,17.54,0,0.012,2.723,16.6,0,0,1.127,14.92,0
"2020-09-10 09:30:00",861,0.001,2.403,10.82,0,0.029,3.239,14.39,0,0.039,3.554,17.93,0,0.062,4.376,18.72,0,0.02,2.954,18.61,0,0.072,4.735,18.22,0,0.084,5.203,17.54,0,0.012,2.723,16.6,0,0,1.127,14.92,0
"2020-09-10 10:00:00",862,0,2.353,15.02,0,0.027,3.18,14.85,0,0.042,3.661,17.7,0,0.058,4.224,18.61,0,0.022,3.019,18.53,0,0.074,4.8,18.19,0,0.076,4.901,17.54,0,0.01,2.678,16.57,0,0,1.103,14.92,0
"2020-09-10 10:30:00",863,0,2.353,15.02,0,0.027,3.18,14.85,0,0.042,3.661,17.7,0,0.058,4.224,18.61,0,0.022,3.019,18.53,0,0.074,4.8,18.19,0,0.076,4.901,17.54,0,0.01,2.678,16.57,0,0,1.103,14.92,0
"2020-09-10 11:00:00",864,0.001,2.408,18.48,0,0.029,3.228,15.82,0,0.038,3.515,17.59,0,0.059,4.256,18.48,0,0.019,2.935,18.51,0,0.067,4.536,18.19,0,0.075,4.873,17.52,0,0.011,2.683,16.57,0,0,1.142,14.92,0
"2020-09-10 11:30:00",865,0.001,2.408,18.48,0,0.029,3.228,15.82,0,0.038,3.515,17.59,0,0.059,4.256,18.48,0,0.019,2.935,18.51,0,0.067,4.536,18.19,0,0.075,4.873,17.52,0,0.011,2.683,16.57,0,0,1.142,14.92,0
"2020-09-10 12:00:00",866,0.004,2.509,21.88,0,0.027,3.182,16.98,0,0.038,3.542,17.54,0,0.06,4.299,18.4,0,0.017,2.881,18.48,0,0.072,4.723,18.17,0,0.075,4.838,17.54,0,0.01,2.667,16.55,0,0,1.126,14.9,0
"2020-09-10 12:30:00",867,0.004,2.509,21.88,0,0.027,3.182,16.98,0,0.038,3.542,17.54,0,0.06,4.299,18.4,0,0.017,2.881,18.48,0,0.072,4.723,18.17,0,0.075,4.838,17.54,0,0.01,2.667,16.55,0,0,1.126,14.9,0
"2020-09-10 13:00:00",868,0.009,2.631,24.12,0,0.03,3.268,18.11,0,0.038,3.535,17.54,0,0.058,4.21,18.3,0,0.021,2.992,18.38,0,0.071,4.685,18.14,0,0.081,5.095,17.49,0,0.01,2.67,16.57,0,0,1.092,14.92,0
"2020-09-10 13:30:00",869,0.009,2.631,24.12,0,0.03,3.268,18.11,0,0.038,3.535,17.54,0,0.058,4.21,18.3,0,0.021,2.992,18.38,0,0.071,4.685,18.14,0,0.081,5.095,17.49,0,0.01,2.67,16.57,0,0,1.092,14.92,0
"2020-09-10 14:00:00",870,0,2.369,25.93,0,0.028,3.195,19.17,0,0.041,3.626,17.67,0,0.063,4.411,18.22,0,0.018,2.912,18.35,0,0.072,4.748,18.14,0,0.078,4.981,17.49,0,0.011,2.68,16.57,0,0,1.14,14.92,0
"2020-09-10 14:30:00",871,0,2.369,25.93,0,0.028,3.195,19.17,0,0.041,3.626,17.67,0,0.063,4.411,18.22,0,0.018,2.912,18.35,0,0.072,4.748,18.14,0,0.078,4.981,17.49,0,0.011,2.68,16.57,0,0,1.14,14.92,0
"2020-09-10 15:00:00",872,0.006,2.552,27.12,0,0.026,3.16,20.05,0,0.039,3.547,17.83,0,0.059,4.274,18.14,0,0.02,2.946,18.3,0,0.069,4.622,18.11,0,0.074,4.817,17.52,0,0.014,2.787,16.55,0,0,1.119,14.92,0
"2020-09-10 15:30:00",873,0.006,2.552,27.12,0,0.026,3.16,20.05,0,0.039,3.547,17.83,0,0.059,4.274,18.14,0,0.02,2.946,18.3,0,0.069,4.622,18.11,0,0.074,4.817,17.52,0,0.014,2.787,16.55,0,0,1.119,14.92,0
"2020-09-10 16:00:00",874,0.005,2.512,27.26,0,0.027,3.167,20.77,0,0.038,3.526,18.01,0,0.06,4.285,18.11,0,0.021,2.988,18.24,0,0.073,4.78,18.06,0,0.078,4.989,17.52,0,0.011,2.698,16.57,0,0,1.148,14.92,0
"2020-09-10 16:30:00",875,0.005,2.512,27.26,0,0.027,3.167,20.77,0,0.038,3.526,18.01,0,0.06,4.285,18.11,0,0.021,2.988,18.24,0,0.073,4.78,18.06,0,0.078,4.989,17.52,0,0.011,2.698,16.57,0,0,1.148,14.92,0
"2020-09-10 17:00:00",876,0.009,2.632,26.16,0,0.03,3.264,21.16,0,0.038,3.535,18.22,0,0.059,4.27,18.11,0,0.019,2.925,18.22,0,0.072,4.738,18.06,0,0.078,4.958,17.49,0,0.009,2.641,16.55,0,0,1.095,14.92,0
"2020-09-10 17:30:00",877,0.009,2.632,26.16,0,0.03,3.264,21.16,0,0.038,3.535,18.22,0,0.059,4.27,18.11,0,0.019,2.925,18.22,0,0.072,4.738,18.06,0,0.078,4.958,17.49,0,0.009,2.641,16.55,0,0,1.095,14.92,0
"2020-09-10 18:00:00",878,0.007,2.593,24.34,0,0.026,3.144,21.05,0,0.042,3.652,18.4,0,0.058,4.207,18.11,0,0.021,3.003,18.19,0,0.073,4.779,18.01,0,0.081,5.095,17.49,0,0.013,2.751,16.52,0,0,1.122,14.94,0
"2020-09-10 18:30:00",879,0.007,2.593,24.34,0,0.026,3.144,21.05,0,0.042,3.652,18.4,0,0.058,4.207,18.11,0,0.021,3.003,18.19,0,0.073,4.779,18.01,0,0.081,5.095,17.49,0,0.013,2.751,16.52,0,0,1.122,14.94,0
"2020-09-10 19:00:00",880,0.009,2.639,22.38,0,0.03,3.259,20.8,0,0.036,3.46,18.56,0,0.061,4.335,18.14,0,0.015,2.816,18.14,0,0.07,4.655,18.03,0,0.079,5.031,17.46,0,0.012,2.732,16.55,0,0,1.096,14.92,0
"2020-09-10 19:30:00",881,0.009,2.639,22.38,0,0.03,3.259,20.8,0,0.036,3.46,18.56,0,0.061,4.335,18.14,0,0.015,2.816,18.14,0,0.07,4.655,18.03,0,0.079,5.031,17.46,0,0.012,2.732,16.55,0,0,1.096,14.92,0
"2020-09-10 20:00:00",882,0.007,2.588,20.02,0,0.027,3.189,20.21,0,0.042,3.649,18.67,0,0.059,4.25,18.19,0,0.019,2.937,18.11,0,0.068,4.587,17.98,0,0.081,5.081,17.46,0,0.011,2.685,16.55,0,0,1.032,14.92,0
"2020-09-10 20:30:00",883,0.007,2.588,20.02,0,0.027,3.189,20.21,0,0.042,3.649,18.67,0,0.059,4.25,18.19,0,0.019,2.937,18.11,0,0.068,4.587,17.98,0,0.081,5.081,17.46,0,0.011,2.685,16.55,0,0,1.032,14.92,0
"2020-09-10 21:00:00",884,0.003,2.462,18.17,0,0.029,3.241,19.58,0,0.037,3.484,18.75,0,0.064,4.428,18.22,0,0.02,2.972,18.11,0,0.074,4.83,17.96,0,0.078,4.964,17.44,0,0.012,2.723,16.55,0,0,1.075,14.92,0
"2020-09-10 21:30:00",885,0.003,2.462,18.17,0,0.029,3.241,19.58,0,0.037,3.484,18.75,0,0.064,4.428,18.22,0,0.02,2.972,18.11,0,0.074,4.83,17.96,0,0.078,4.964,17.44,0,0.012,2.723,16.55,0,0,1.075,14.92,0
"2020-09-10 22:00:00",886,0.003,2.462,16.72,0,0.031,3.318,18.93,0,0.039,3.551,18.72,0,0.06,4.281,18.27,0,0.02,2.958,18.14,0,0.074,4.831,17.96,0,0.08,5.058,17.44,0,0.012,2.734,16.55,0,0,1.145,14.9,0
"2020-09-10 22:30:00",887,0.003,2.462,16.72,0,0.031,3.318,18.93,0,0.039,3.551,18.72,0,0.06,4.281,18.27,0,0.02,2.958,18.14,0,0.074,4.831,17.96,0,0.08,5.058,17.44,0,0.012,2.734,16.55,0,0,1.145,14.9,0
"2020-09-10 23:00:00",888,0,2.333,15.53,0,0.025,3.118,18.3,0,0.039,3.574,18.69,0,0.058,4.239,18.32,0,0.02,2.959,18.11,0,0.074,4.808,17.9,0,0.077,4.921,17.41,0,0.012,2.73,16.55,0,0,1.079,14.9,0
"2020-09-10 23:30:00",889,0,2.333,15.53,0,0.025,3.118,18.3,0,0.039,3.574,18.69,0,0.058,4.239,18.32,0,0.02,2.959,18.11,0,0.074,4.808,17.9,0,0.077,4.921,17.41,0,0.012,2.73,16.55,0,0,1.079,14.9,0
"2020-09-11 00:00:00",890,0.003,2.462,14.49,0,0.025,3.116,17.72,0,0.036,3.478,18.56,0,0.058,4.222,18.35,0,0.02,2.97,18.14,0,0.072,4.729,17.93,0,0.08,5.062,17.39,0,0.013,2.744,16.55,0,0,1.152,14.9,0
"2020-09-11 00:30:00",891,0.003,2.462,14.49,0,0.025,3.116,17.72,0,0.036,3.478,18.56,0,0.058,4.222,18.35,0,0.02,2.97,18.14,0,0.072,4.729,17.93,0,0.08,5.062,17.39,0,0.013,2.744,16.55,0,0,1.152,14.9,0
"2020-09-11 01:00:00",892,0.003,2.462,13.61,0,0.028,3.196,17.11,0,0.037,3.503,18.48,0,0.057,4.169,18.32,0,0.022,3.033,18.11,0,0.071,4.694,17.9,0,0.077,4.949,17.39,0,0.011,2.68,16.55,0,0,1.181,14.9,0
"2020-09-11 01:30:00",893,0.003,2.462,13.61,0,0.028,3.196,17.11,0,0.037,3.503,18.48,0,0.057,4.169,18.32,0,0.022,3.033,18.11,0,0.071,4.694,17.9,0,0.077,4.949,17.39,0,0.011,2.68,16.55,0,0,1.181,14.9,0
"2020-09-11 02:00:00",894,0,2.375,12.84,0,0.03,3.272,16.62,0,0.041,3.616,18.35,0,0.06,4.301,18.32,0,0.016,2.854,18.11,0,0.072,4.733,17.88,0,0.08,5.047,17.39,0,0.01,2.668,16.5,0,0,1.182,14.9,0
"2020-09-11 02:30:00",895,0,2.375,12.84,0,0.03,3.272,16.62,0,0.041,3.616,18.35,0,0.06,4.301,18.32,0,0.016,2.854,18.11,0,0.072,4.733,17.88,0,0.08,5.047,17.39,0,0.01,2.668,16.5,0,0,1.182,14.9,0
"2020-09-11 03:00:00",896,0.001,2.41,12.13,0,0.026,3.13,16.12,0,0.042,3.663,18.17,0,0.055,4.125,18.3,0,0.022,3.015,18.11,0,0.072,4.758,17.9,0,0.077,4.943,17.36,0,0.011,2.708,16.52,0,0,1.12,14.92,0
"2020-09-11 03:30:00",897,0.001,2.41,12.13,0,0.026,3.13,16.12,0,0.042,3.663,18.17,0,0.055,4.125,18.3,0,0.022,3.015,18.11,0,0.072,4.758,17.9,0,0.077,4.943,17.36,0,0.011,2.708,16.52,0,0,1.12,14.92,0
"2020-09-11 04:00:00",898,0,2.385,11.49,0,0.029,3.227,15.68,0,0.038,3.526,18.01,0,0.058,4.228,18.27,0,0.019,2.94,18.09,0,0.072,4.748,17.85,0,0.082,5.144,17.34,0,0.012,2.72,16.5,0,0,1.129,14.94,0
"2020-09-11 04:30:00",899,0,2.385,11.49,0,0.029,3.227,15.68,0,0.038,3.526,18.01,0,0.058,4.228,18.27,0,0.019,2.94,18.09,0,0.072,4.748,17.85,0,0.082,5.144,17.34,0,0.012,2.72,16.5,0,0,1.129,14.94,0
"2020-09-11 05:00:00",900,0,2.397,10.91,0,0.029,3.248,15.19,0,0.039,3.559,17.8,0,0.058,4.219,18.22,0,0.018,2.904,18.09,0,0.069,4.636,17.85,0,0.078,4.956,17.36,0,0.013,2.749,16.5,0,0,1.011,14.92,0
"2020-09-11 05:30:00",901,0,2.397,10.91,0,0.029,3.248,15.19,0,0.039,3.559,17.8,0,0.058,4.219,18.22,0,0.018,2.904,18.09,0,0.069,4.636,17.85,0,0.078,4.956,17.36,0,0.013,2.749,16.5,0,0,1.011,14.92,0
"2020-09-11 06:00:00",902,0.001,2.42,10.36,0,0.029,3.246,14.82,0,0.041,3.64,17.64,0,0.057,4.199,18.17,0,0.018,2.903,18.09,0,0.069,4.632,17.85,0,0.081,5.107,17.31,0,0.011,2.706,16.5,0,0,1.167,14.94,0
"2020-09-11 06:30:00",903,0.001,2.42,10.36,0,0.029,3.246,14.82,0,0.041,3.64,17.64,0,0.057,4.199,18.17,0,0.018,2.903,18.09,0,0.069,4.632,17.85,0,0.081,5.107,17.31,0,0.011,2.706,16.5,0,0,1.167,14.94,0
"2020-09-11 07:00:00",904,0,2.2,9.86,0,0.026,3.14,14.39,0,0.039,3.56,17.41,0,0.064,4.449,18.09,0,0.02,2.972,18.06,0,0.071,4.701,17.85,0,0.077,4.93,17.31,0,0.012,2.734,16.5,0,0,1.053,14.92,0
"2020-09-11 07:30:00",905,0,2.2,9.86,0,0.026,3.14,14.39,0,0.039,3.56,17.41,0,0.064,4.449,18.09,0,0.02,2.972,18.06,0,0.071,4.701,17.85,0,0.077,4.93,17.31,0,0.012,2.734,16.5,0,0,1.053,14.92,0
"2020-09-11 08:00:00",906,0,2.337,9.75,0,0.028,3.208,14.01,0,0.037,3.507,17.26,0,0.057,4.172,18.01,0,0.018,2.889,18.01,0,0.072,4.753,17.8,0,0.079,5.01,17.31,0,0.013,2.747,16.5,0,0,1.13,14.94,0
"2020-09-11 08:30:00",907,0,2.337,9.75,0,0.028,3.208,14.01,0,0.037,3.507,17.26,0,0.057,4.172,18.01,0,0.018,2.889,18.01,0,0.072,4.753,17.8,0,0.079,5.01,17.31,0,0.013,2.747,16.5,0,0,1.13,14.94,0
"2020-09-11 09:00:00",908,0,2.393,10.78,0,0.027,3.191,13.87,0,0.041,3.615,17.05,0,0.064,4.456,17.93,0,0.019,2.938,18.01,0,0.071,4.709,17.83,0,0.077,4.938,17.31,0,0.01,2.662,16.47,0,0,1.118,14.92,0
"2020-09-11 09:30:00",909,0,2.393,10.78,0,0.027,3.191,13.87,0,0.041,3.615,17.05,0,0.064,4.456,17.93,0,0.019,2.938,18.01,0,0.071,4.709,17.83,0,0.077,4.938,17.31,0,0.01,2.662,16.47,0,0,1.118,14.92,0
"2020-09-11 10:00:00",910,0.002,2.448,13.7,0,0.026,3.134,14.2,0,0.036,3.478,16.9,0,0.057,4.178,17.8,0,0.017,2.878,17.96,0,0.07,4.67,17.8,0,0.08,5.039,17.31,0,0.01,2.661,16.5,0,0,1.082,14.92,0
"2020-09-11 10:30:00",911,0.002,2.448,13.7,0,0.026,3.134,14.2,0,0.036,3.478,16.9,0,0.057,4.178,17.8,0,0.017,2.878,17.96,0,0.07,4.67,17.8,0,0.08,5.039,17.31,0,0.01,2.661,16.5,0,0,1.082,14.92,0
"2020-09-11 11:00:00",912,0.005,2.524,17.26,0,0.025,3.117,14.99,0,0.036,3.457,16.78,0,0.059,4.241,17.72,0,0.018,2.912,17.9,0,0.07,4.679,17.77,0,0.081,5.083,17.28,0,0.014,2.77,16.5,0,0,1.168,14.94,0
"2020-09-11 11:30:00",913,0.005,2.524,17.26,0,0.025,3.117,14.99,0,0.036,3.457,16.78,0,0.059,4.241,17.72,0,0.018,2.912,17.9,0,0.07,4.679,17.77,0,0.081,5.083,17.28,0,0.014,2.77,16.5,0,0,1.168,14.94,0
"2020-09-11 12:00:00",914,0.004,2.495,20.54,0,0.028,3.197,16.1,0,0.037,3.503,16.72,0,0.062,4.35,17.64,0,0.018,2.892,17.88,0,0.072,4.744,17.75,0,0.077,4.923,17.23,0,0.013,2.758,16.47,0,0,1.02,14.92,0
"2020-09-11 12:30:00",915,0.004,2.495,20.54,0,0.028,3.197,16.1,0,0.037,3.503,16.72,0,0.062,4.35,17.64,0,0.018,2.892,17.88,0,0.072,4.744,17.75,0,0.077,4.923,17.23,0,0.013,2.758,16.47,0,0,1.02,14.92,0
"2020-09-11 13:00:00",916,0.003,2.468,23.45,0,0.03,3.272,17.28,0,0.041,3.633,16.75,0,0.059,4.253,17.52,0,0.016,2.828,17.83,0,0.07,4.661,17.72,0,0.08,5.055,17.26,0,0.014,2.776,16.47,0,0,1.071,14.94,0
