"TOA5","CR300_RCSM3","CR300","16518","CR300.Std.08.01","CPU:SoilVUE_program.CR300","38324","Thirty_Min"
"TIMESTAMP","RECORD","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","m^3/m^3","unitless","Deg C","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-10-06 17:30:00",14501,0,1.932,21.36,0.038,3.529,14.32,0,0.071,4.709,9.31,0,0.053,4.028,9.25,0,0.114,6.476,9.6,0,0.064,4.441,9.64,0,0.047,3.842,9.7,0,0,0.986,9.57,0,0.211,11.53,9.31,0
"2020-10-06 18:00:00",14502,0,2.052,19.53,0.039,3.558,14.27,0,0.073,4.768,9.57,0,0.052,4.016,9.27,0,0.112,6.388,9.53,0,0.067,4.536,9.64,0,0.048,3.864,9.7,0,0,1.029,9.57,0,0.208,11.35,9.31,0
"2020-10-06 18:30:00",14503,0,2.052,19.53,0.039,3.558,14.27,0,0.073,4.768,9.57,0,0.052,4.016,9.27,0,0.112,6.388,9.53,0,0.067,4.536,9.64,0,0.048,3.864,9.7,0,0,1.029,9.57,0,0.208,11.35,9.31,0
"2020-10-06 19:00:00",14504,0,1.913,14.77,0.043,3.683,13.37,0,0.072,4.749,9.75,0,0.05,3.943,9.34,0,0.113,6.445,9.55,0,0.066,4.526,9.64,0,0.045,3.75,9.62,0,0,1.043,9.55,0,0.213,11.69,9.36,0
"2020-10-06 19:30:00",14505,0,1.913,14.77,0.043,3.683,13.37,0,0.072,4.749,9.75,0,0.05,3.943,9.34,0,0.113,6.445,9.55,0,0.066,4.526,9.64,0,0.045,3.75,9.62,0,0,1.043,9.55,0,0.213,11.69,9.36,0
"2020-10-06 20:00:00",14506,0,1.957,11.13,0.04,3.586,11.99,0,0.074,4.814,9.79,0,0.053,4.051,9.4,0,0.116,6.587,9.57,0,0.067,4.546,9.57,0,0.049,3.899,9.66,0,0,1.03,9.51,0,0.214,11.76,9.36,0
"2020-10-06 20:30:00",14507,0,1.957,11.13,0.04,3.586,11.99,0,0.074,4.814,9.79,0,0.053,4.051,9.4,0,0.116,6.587,9.57,0,0.067,4.546,9.57,0,0.049,3.899,9.66,0,0,1.03,9.51,0,0.214,11.76,9.36,0
"2020-10-06 21:00:00",14508,0,1.927,8.84,0.039,3.559,10.78,0,0.073,4.792,9.86,0,0.055,4.13,9.38,0,0.115,6.54,9.55,0,0.067,4.57,9.57,0,0.049,3.895,9.64,0,0,1.018,9.57,0,0.217,11.93,9.34,0
"2020-10-06 21:30:00",14509,0,1.927,8.84,0.039,3.559,10.78,0,0.073,4.792,9.86,0,0.055,4.13,9.38,0,0.115,6.54,9.55,0,0.067,4.57,9.57,0,0.049,3.895,9.64,0,0,1.018,9.57,0,0.217,11.93,9.34,0
"2020-10-06 22:00:00",14510,0,1.932,7.092,0.044,3.736,9.79,0,0.071,4.717,9.77,0,0.057,4.173,9.47,0,0.119,6.732,9.51,0,0.067,4.556,9.57,0,0.048,3.875,9.68,0,0,1.086,9.55,0,0.21,11.51,9.31,0
"2020-10-06 22:30:00",14511,0,1.932,7.092,0.044,3.736,9.79,0,0.071,4.717,9.77,0,0.057,4.173,9.47,0,0.119,6.732,9.51,0,0.067,4.556,9.57,0,0.048,3.875,9.68,0,0,1.086,9.55,0,0.21,11.51,9.31,0
"2020-10-06 23:00:00",14512,0,1.845,5.572,0.039,3.553,8.86,0,0.072,4.741,9.66,0,0.054,4.086,9.47,0,0.118,6.658,9.53,0,0.063,4.402,9.57,0,0.047,3.85,9.68,0,0,1.102,9.57,0,0.213,11.67,9.31,0
"2020-10-06 23:30:00",14513,0,1.845,5.572,0.039,3.553,8.86,0,0.072,4.741,9.66,0,0.054,4.086,9.47,0,0.118,6.658,9.53,0,0.063,4.402,9.57,0,0.047,3.85,9.68,0,0,1.102,9.57,0,0.213,11.67,9.31,0
"2020-10-07 00:00:00",14514,0,1.942,4.483,0.041,3.616,8.1,0,0.075,4.858,9.55,0,0.057,4.175,9.51,0,0.115,6.522,9.53,0,0.068,4.595,9.53,0,0.05,3.924,9.62,0,0,1.012,9.55,0,0.213,11.65,9.31,0
"2020-10-07 00:30:00",14515,0,1.942,4.483,0.041,3.616,8.1,0,0.075,4.858,9.55,0,0.057,4.175,9.51,0,0.115,6.522,9.53,0,0.068,4.595,9.53,0,0.05,3.924,9.62,0,0,1.012,9.55,0,0.213,11.65,9.31,0
"2020-10-07 01:00:00",14516,0,1.909,3.31,0.037,3.494,7.405,0,0.068,4.594,9.4,0,0.056,4.139,9.51,0,0.116,6.558,9.49,0,0.068,4.588,9.57,0,0.048,3.864,9.6,0,0,1.079,9.53,0,0.213,11.68,9.34,0
"2020-10-07 01:30:00",14517,0,1.909,3.31,0.037,3.494,7.405,0,0.068,4.594,9.4,0,0.056,4.139,9.51,0,0.116,6.558,9.49,0,0.068,4.588,9.57,0,0.048,3.864,9.6,0,0,1.079,9.53,0,0.213,11.68,9.34,0
"2020-10-07 02:00:00",14518,0,1.837,2.309,0.037,3.485,6.657,0,0.069,4.64,9.29,0,0.051,3.955,9.47,0,0.112,6.415,9.51,0,0.065,4.461,9.6,0,0.046,3.811,9.6,0,0,1.014,9.57,0,0.213,11.69,9.27,0
"2020-10-07 02:30:00",14519,0,1.837,2.309,0.037,3.485,6.657,0,0.069,4.64,9.29,0,0.051,3.955,9.47,0,0.112,6.415,9.51,0,0.065,4.461,9.6,0,0.046,3.811,9.6,0,0,1.014,9.57,0,0.213,11.69,9.27,0
"2020-10-07 03:00:00",14520,0,1.859,1.55,0.035,3.425,6.082,0,0.068,4.601,9.08,0,0.049,3.918,9.47,0,0.113,6.458,9.51,0,0.064,4.437,9.57,0,0.048,3.862,9.66,0,0,1.037,9.55,0,0.213,11.69,9.27,0
"2020-10-07 03:30:00",14521,0,1.859,1.55,0.035,3.425,6.082,0,0.068,4.601,9.08,0,0.049,3.918,9.47,0,0.113,6.458,9.51,0,0.064,4.437,9.57,0,0.048,3.862,9.66,0,0,1.037,9.55,0,0.213,11.69,9.27,0
"2020-10-07 04:00:00",14522,0,1.793,0.951,0.039,3.548,5.531,0,0.071,4.702,8.91,0,0.051,3.962,9.44,0,0.113,6.42,9.55,0,0.068,4.591,9.51,0,0.049,3.913,9.64,0,0,1.027,9.53,0,0.212,11.63,9.29,0
"2020-10-07 04:30:00",14523,0,1.793,0.951,0.039,3.548,5.531,0,0.071,4.702,8.91,0,0.051,3.962,9.44,0,0.113,6.42,9.55,0,0.068,4.591,9.51,0,0.049,3.913,9.64,0,0,1.027,9.53,0,0.212,11.63,9.29,0
"2020-10-07 05:00:00",14524,0,1.913,0.336,0.039,3.556,5.086,0,0.074,4.821,8.78,0,0.053,4.038,9.4,0,0.117,6.6,9.53,0,0.07,4.647,9.57,0,0.051,3.97,9.6,0,0,1.119,9.55,0,0.212,11.61,9.29,0
"2020-10-07 05:30:00",14525,0,1.913,0.336,0.039,3.556,5.086,0,0.074,4.821,8.78,0,0.053,4.038,9.4,0,0.117,6.6,9.53,0,0.07,4.647,9.57,0,0.051,3.97,9.6,0,0,1.119,9.55,0,0.212,11.61,9.29,0
"2020-10-07 06:00:00",14526,0,1.77,-0.239,0.038,3.52,4.603,0,0.069,4.636,8.56,0,0.052,4.016,9.38,0,0.114,6.484,9.49,0,0.061,4.348,9.57,0,0.047,3.821,9.64,0,0,1.021,9.51,0,0.212,11.61,9.25,0
"2020-10-07 06:30:00",14527,0,1.77,-0.239,0.038,3.52,4.603,0,0.069,4.636,8.56,0,0.052,4.016,9.38,0,0.114,6.484,9.49,0,0.061,4.348,9.57,0,0.047,3.821,9.64,0,0,1.021,9.51,0,0.212,11.61,9.25,0
"2020-10-07 07:00:00",14528,0,1.818,-0.754,0.036,3.467,4.223,0,0.073,4.774,8.37,0,0.055,4.108,9.27,0,0.114,6.482,9.55,0,0.071,4.689,9.57,0,0.049,3.886,9.6,0,0,1.079,9.55,0,0.216,11.84,9.34,0
"2020-10-07 07:30:00",14529,0,1.818,-0.754,0.036,3.467,4.223,0,0.073,4.774,8.37,0,0.055,4.108,9.27,0,0.114,6.482,9.55,0,0.071,4.689,9.57,0,0.049,3.886,9.6,0,0,1.079,9.55,0,0.216,11.84,9.34,0
"2020-10-07 08:00:00",14530,0,1.842,-0.925,0.039,3.563,3.825,0,0.075,4.875,8.16,0,0.053,4.057,9.27,0,0.112,6.377,9.55,0,0.068,4.587,9.55,0,0.051,3.988,9.57,0,0,1.083,9.51,0,0.218,11.99,9.31,0
"2020-10-07 08:30:00",14531,0,1.842,-0.925,0.039,3.563,3.825,0,0.075,4.875,8.16,0,0.053,4.057,9.27,0,0.112,6.377,9.55,0,0.068,4.587,9.55,0,0.051,3.988,9.57,0,0,1.083,9.51,0,0.218,11.99,9.31,0
"2020-10-07 09:00:00",14532,0,1.886,0.72,0.038,3.533,3.766,0,0.072,4.737,8.03,0,0.054,4.072,9.21,0,0.115,6.515,9.53,0,0.067,4.543,9.55,0,0.052,3.994,9.6,0,0,1.066,9.53,0,0.215,11.8,9.27,0
"2020-10-07 09:30:00",14533,0,1.886,0.72,0.038,3.533,3.766,0,0.072,4.737,8.03,0,0.054,4.072,9.21,0,0.115,6.515,9.53,0,0.067,4.543,9.55,0,0.052,3.994,9.6,0,0,1.066,9.53,0,0.215,11.8,9.27,0
"2020-10-07 10:00:00",14534,0,1.832,3.034,0.036,3.448,4.343,0,0.069,4.639,7.866,0,0.051,3.98,9.1,0,0.113,6.458,9.47,0,0.067,4.54,9.49,0,0.049,3.895,9.6,0,0,1.028,9.53,0,0.211,11.58,9.31,0
"2020-10-07 10:30:00",14535,0,1.832,3.034,0.036,3.448,4.343,0,0.069,4.639,7.866,0,0.051,3.98,9.1,0,0.113,6.458,9.47,0,0.067,4.54,9.49,0,0.049,3.895,9.6,0,0,1.028,9.53,0,0.211,11.58,9.31,0
"2020-10-07 11:00:00",14536,0,1.868,6.369,0.036,3.468,5.248,0,0.072,4.753,7.782,0,0.054,4.069,9.08,0,0.114,6.48,9.42,0,0.069,4.614,9.49,0,0.049,3.904,9.53,0,0,1.086,9.49,0,0.216,11.87,9.31,0
"2020-10-07 11:30:00",14537,0,1.868,6.369,0.036,3.468,5.248,0,0.072,4.753,7.782,0,0.054,4.069,9.08,0,0.114,6.48,9.42,0,0.069,4.614,9.49,0,0.049,3.904,9.53,0,0,1.086,9.49,0,0.216,11.87,9.31,0
"2020-10-07 12:00:00",14538,0,1.982,11.38,0.037,3.491,6.595,0,0.069,4.634,7.698,0,0.05,3.945,8.99,0,0.112,6.397,9.42,0,0.063,4.388,9.47,0,0.047,3.846,9.57,0,0,1.002,9.53,0,0.21,11.47,9.31,0
"2020-10-07 12:30:00",14539,0,1.982,11.38,0.037,3.491,6.595,0,0.069,4.634,7.698,0,0.05,3.945,8.99,0,0.112,6.397,9.42,0,0.063,4.388,9.47,0,0.047,3.846,9.57,0,0,1.002,9.53,0,0.21,11.47,9.31,0
"2020-10-07 13:00:00",14540,0,2.027,15.46,0.039,3.547,8.48,0,0.073,4.771,7.803,0,0.052,4,8.99,0,0.116,6.569,9.47,0,0.067,4.534,9.51,0,0.051,3.966,9.55,0,0,1.046,9.53,0,0.214,11.71,9.29,0
"2020-10-07 13:30:00",14541,0,2.027,15.46,0.039,3.547,8.48,0,0.073,4.771,7.803,0,0.052,4,8.99,0,0.116,6.569,9.47,0,0.067,4.534,9.51,0,0.051,3.966,9.55,0,0,1.046,9.53,0,0.214,11.71,9.29,0
"2020-10-07 14:00:00",14542,0,2.058,18.75,0.037,3.482,10.32,0,0.072,4.729,7.929,0,0.051,3.962,8.93,0,0.11,6.327,9.47,0,0.065,4.467,9.51,0,0.049,3.888,9.53,0,0,1.037,9.49,0,0.214,11.75,9.29,0
"2020-10-07 14:30:00",14543,0,2.058,18.75,0.037,3.482,10.32,0,0.072,4.729,7.929,0,0.051,3.962,8.93,0,0.11,6.327,9.47,0,0.065,4.467,9.51,0,0.049,3.888,9.53,0,0,1.037,9.49,0,0.214,11.75,9.29,0
"2020-10-07 15:00:00",14544,0,1.992,20.57,0.037,3.499,11.83,0,0.068,4.596,8.12,0,0.051,3.975,8.88,0,0.112,6.418,9.47,0,0.063,4.416,9.51,0,0.049,3.914,9.6,0,0,1.032,9.44,0,0.207,11.34,9.31,0
"2020-10-07 15:30:00",14545,0,1.992,20.57,0.037,3.499,11.83,0,0.068,4.596,8.12,0,0.051,3.975,8.88,0,0.112,6.418,9.47,0,0.063,4.416,9.51,0,0.049,3.914,9.6,0,0,1.032,9.44,0,0.207,11.34,9.31,0
"2020-10-07 16:00:00",14546,0,2.024,21.39,0.042,3.664,12.84,0,0.069,4.611,8.46,0,0.053,4.028,8.93,0,0.114,6.474,9.38,0,0.067,4.543,9.51,0,0.052,3.991,9.55,0,0,0.98,9.53,0,0.214,11.73,9.25,0
"2020-10-07 16:30:00",14547,0,2.024,21.39,0.042,3.664,12.84,0,0.069,4.611,8.46,0,0.053,4.028,8.93,0,0.114,6.474,9.38,0,0.067,4.543,9.51,0,0.052,3.991,9.55,0,0,0.98,9.53,0,0.214,11.73,9.25,0
"2020-10-07 17:00:00",14548,0,2.108,20.24,0.041,3.616,13.28,0,0.07,4.653,8.69,0,0.051,3.97,8.97,0,0.117,6.602,9.36,0,0.069,4.614,9.44,0,0.052,3.999,9.53,0,0,0.986,9.49,0,0.216,11.88,9.34,0
"2020-10-07 17:30:00",14549,0,2.108,20.24,0.041,3.616,13.28,0,0.07,4.653,8.69,0,0.051,3.97,8.97,0,0.117,6.602,9.36,0,0.069,4.614,9.44,0,0.052,3.999,9.53,0,0,0.986,9.49,0,0.216,11.88,9.34,0
"2020-10-07 18:00:00",14550,0,1.969,18.53,0.04,3.586,13.28,0,0.073,4.788,8.91,0,0.054,4.087,8.93,0,0.111,6.367,9.38,0,0.063,4.402,9.49,0,0.05,3.949,9.57,0,0,1.021,9.53,0,0.215,11.76,9.29,0
"2020-10-07 18:30:00",14551,0,1.969,18.53,0.04,3.586,13.28,0,0.073,4.788,8.91,0,0.054,4.087,8.93,0,0.111,6.367,9.38,0,0.063,4.402,9.49,0,0.05,3.949,9.57,0,0,1.021,9.53,0,0.215,11.76,9.29,0
"2020-10-07 19:00:00",14552,0,2.016,14.01,0.038,3.529,12.47,0,0.066,4.516,9.08,0,0.054,4.068,8.99,0,0.115,6.515,9.31,0,0.067,4.545,9.47,0,0.05,3.921,9.53,0,0,1.029,9.47,0,0.209,11.41,9.29,0
"2020-10-07 19:30:00",14553,0,2.016,14.01,0.038,3.529,12.47,0,0.066,4.516,9.08,0,0.054,4.068,8.99,0,0.115,6.515,9.31,0,0.067,4.545,9.47,0,0.05,3.921,9.53,0,0,1.029,9.47,0,0.209,11.41,9.29,0
"2020-10-07 20:00:00",14554,0,1.832,10.29,0.04,3.58,11.16,0,0.074,4.813,9.25,0,0.053,4.058,9.03,0,0.115,6.538,9.29,0,0.068,4.595,9.42,0,0.049,3.895,9.57,0,0,1.048,9.49,0,0.216,11.85,9.27,0
"2020-10-07 20:30:00",14555,0,1.832,10.29,0.04,3.58,11.16,0,0.074,4.813,9.25,0,0.053,4.058,9.03,0,0.115,6.538,9.29,0,0.068,4.595,9.42,0,0.049,3.895,9.57,0,0,1.048,9.49,0,0.216,11.85,9.27,0
"2020-10-07 21:00:00",14556,0,1.912,7.845,0.036,3.477,9.99,0,0.072,4.756,9.27,0,0.051,3.982,9.06,0,0.114,6.465,9.31,0,0.063,4.39,9.49,0,0.049,3.893,9.55,0,0,0.991,9.53,0,0.212,11.61,9.31,0
"2020-10-07 21:30:00",14557,0,1.912,7.845,0.036,3.477,9.99,0,0.072,4.756,9.27,0,0.051,3.982,9.06,0,0.114,6.465,9.31,0,0.063,4.39,9.49,0,0.049,3.893,9.55,0,0,0.991,9.53,0,0.212,11.61,9.31,0
"2020-10-07 22:00:00",14558,0,1.858,5.877,0.039,3.556,8.88,0,0.07,4.66,9.16,0,0.048,3.874,9.06,0,0.107,6.183,9.34,0,0.065,4.481,9.47,0,0.048,3.853,9.53,0,0,1.021,9.49,0,0.211,11.58,9.31,0
"2020-10-07 22:30:00",14559,0,1.858,5.877,0.039,3.556,8.88,0,0.07,4.66,9.16,0,0.048,3.874,9.06,0,0.107,6.183,9.34,0,0.065,4.481,9.47,0,0.048,3.853,9.53,0,0,1.021,9.49,0,0.211,11.58,9.31,0
"2020-10-07 23:00:00",14560,0,1.864,4.363,0.04,3.607,7.929,0,0.073,4.793,9.16,0,0.053,4.048,9.12,0,0.116,6.562,9.31,0,0.065,4.486,9.47,0,0.046,3.793,9.51,0,0,1.035,9.49,0,0.215,11.81,9.34,0
"2020-10-07 23:30:00",14561,0,1.864,4.363,0.04,3.607,7.929,0,0.073,4.793,9.16,0,0.053,4.048,9.12,0,0.116,6.562,9.31,0,0.065,4.486,9.47,0,0.046,3.793,9.51,0,0,1.035,9.49,0,0.215,11.81,9.34,0
"2020-10-08 00:00:00",14562,0,1.778,2.995,0.035,3.429,7.154,0,0.07,4.654,9.01,0,0.05,3.938,9.14,0,0.115,6.539,9.29,0,0.066,4.519,9.4,0,0.046,3.811,9.49,0,0,0.994,9.51,0,0.215,11.8,9.29,0
"2020-10-08 00:30:00",14563,0,1.778,2.995,0.035,3.429,7.154,0,0.07,4.654,9.01,0,0.05,3.938,9.14,0,0.115,6.539,9.29,0,0.066,4.519,9.4,0,0.046,3.811,9.49,0,0,0.994,9.51,0,0.215,11.8,9.29,0
"2020-10-08 01:00:00",14564,0,1.949,1.958,0.039,3.564,6.389,0,0.073,4.762,8.8,0,0.053,4.039,9.12,0,0.114,6.481,9.31,0,0.067,4.564,9.38,0,0.048,3.875,9.55,0,0,1.061,9.49,0,0.209,11.45,9.31,0
"2020-10-08 01:30:00",14565,0,1.949,1.958,0.039,3.564,6.389,0,0.073,4.762,8.8,0,0.053,4.039,9.12,0,0.114,6.481,9.31,0,0.067,4.564,9.38,0,0.048,3.875,9.55,0,0,1.061,9.49,0,0.209,11.45,9.31,0
"2020-10-08 02:00:00",14566,0,1.817,1.067,0.036,3.466,5.735,0,0.071,4.693,8.71,0,0.051,3.988,9.08,0,0.111,6.364,9.34,0,0.067,4.538,9.42,0,0.048,3.864,9.51,0,0,1.022,9.49,0,0.215,11.8,9.31,0
"2020-10-08 02:30:00",14567,0,1.817,1.067,0.036,3.466,5.735,0,0.071,4.693,8.71,0,0.051,3.988,9.08,0,0.111,6.364,9.34,0,0.067,4.538,9.42,0,0.048,3.864,9.51,0,0,1.022,9.49,0,0.215,11.8,9.31,0
"2020-10-08 03:00:00",14568,0,1.811,0.547,0.038,3.54,5.167,0,0.07,4.666,8.48,0,0.052,4.003,9.1,0,0.114,6.506,9.31,0,0.065,4.461,9.42,0,0.043,3.713,9.55,0,0,1.074,9.47,0,0.214,11.72,9.29,0
"2020-10-08 03:30:00",14569,0,1.811,0.547,0.038,3.54,5.167,0,0.07,4.666,8.48,0,0.052,4.003,9.1,0,0.114,6.506,9.31,0,0.065,4.461,9.42,0,0.043,3.713,9.55,0,0,1.074,9.47,0,0.214,11.72,9.29,0
"2020-10-08 04:00:00",14570,0,1.826,0.297,0.035,3.428,4.744,0,0.067,4.542,8.37,0,0.051,3.984,9.03,0,0.114,6.473,9.29,0,0.064,4.424,9.42,0,0.046,3.798,9.53,0,0,1.039,9.51,0,0.209,11.46,9.27,0
"2020-10-08 04:30:00",14571,0,1.826,0.297,0.035,3.428,4.744,0,0.067,4.542,8.37,0,0.051,3.984,9.03,0,0.114,6.473,9.29,0,0.064,4.424,9.42,0,0.046,3.798,9.53,0,0,1.039,9.51,0,0.209,11.46,9.27,0
"2020-10-08 05:00:00",14572,0,1.838,0.086,0.036,3.475,4.343,0,0.071,4.688,8.18,0,0.048,3.862,9.03,0,0.113,6.453,9.31,0,0.066,4.529,9.42,0,0.044,3.727,9.47,0,0,1.069,9.42,0,0.213,11.65,9.31,0
"2020-10-08 05:30:00",14573,0,1.838,0.086,0.036,3.475,4.343,0,0.071,4.688,8.18,0,0.048,3.862,9.03,0,0.113,6.453,9.31,0,0.066,4.529,9.42,0,0.044,3.727,9.47,0,0,1.069,9.42,0,0.213,11.65,9.31,0
"2020-10-08 06:00:00",14574,0,1.873,0.144,0.038,3.516,4.124,0,0.071,4.716,7.929,0,0.055,4.107,8.99,0,0.115,6.532,9.25,0,0.066,4.512,9.4,0,0.049,3.899,9.44,0,0,1.101,9.49,0,0.213,11.65,9.29,0
"2020-10-08 06:30:00",14575,0,1.873,0.144,0.038,3.516,4.124,0,0.071,4.716,7.929,0,0.055,4.107,8.99,0,0.115,6.532,9.25,0,0.066,4.512,9.4,0,0.049,3.899,9.44,0,0,1.101,9.49,0,0.213,11.65,9.29,0
"2020-10-08 07:00:00",14576,0,1.867,0.316,0.039,3.556,4.024,0,0.068,4.598,7.761,0,0.05,3.937,8.93,0,0.113,6.433,9.25,0,0.065,4.487,9.38,0,0.048,3.866,9.44,0,0,1.091,9.44,0,0.213,11.69,9.29,0
"2020-10-08 07:30:00",14577,0,1.867,0.316,0.039,3.556,4.024,0,0.068,4.598,7.761,0,0.05,3.937,8.93,0,0.113,6.433,9.25,0,0.065,4.487,9.38,0,0.048,3.866,9.44,0,0,1.091,9.44,0,0.213,11.69,9.29,0
"2020-10-08 08:00:00",14578,0,1.864,0.72,0.037,3.485,3.924,0,0.068,4.585,7.656,0,0.049,3.89,8.86,0,0.113,6.446,9.25,0,0.064,4.454,9.4,0,0.048,3.873,9.47,0,0,1.043,9.44,0,0.21,11.52,9.29,0
"2020-10-08 08:30:00",14579,0,1.864,0.72,0.037,3.485,3.924,0,0.068,4.585,7.656,0,0.049,3.89,8.86,0,0.113,6.446,9.25,0,0.064,4.454,9.4,0,0.048,3.873,9.47,0,0,1.043,9.44,0,0.21,11.52,9.29,0
"2020-10-08 09:00:00",14580,0,1.799,1.997,0.036,3.468,4.064,0,0.07,4.667,7.53,0,0.051,3.967,8.8,0,0.113,6.459,9.21,0,0.065,4.485,9.34,0,0.045,3.776,9.51,0,0,1.092,9.4,0,0.21,11.52,9.31,0
"2020-10-08 09:30:00",14581,0,1.799,1.997,0.036,3.468,4.064,0,0.07,4.667,7.53,0,0.051,3.967,8.8,0,0.113,6.459,9.21,0,0.065,4.485,9.34,0,0.045,3.776,9.51,0,0,1.092,9.4,0,0.21,11.52,9.31,0
"2020-10-08 10:00:00",14582,0,1.885,5.167,0.038,3.52,4.664,0,0.066,4.525,7.446,0,0.052,3.991,8.73,0,0.112,6.417,9.18,0,0.068,4.586,9.4,0,0.048,3.869,9.51,0,0,1.037,9.4,0,0.214,11.76,9.29,0
"2020-10-08 10:30:00",14583,0,1.885,5.167,0.038,3.52,4.664,0,0.066,4.525,7.446,0,0.052,3.991,8.73,0,0.112,6.417,9.18,0,0.068,4.586,9.4,0,0.048,3.869,9.51,0,0,1.037,9.4,0,0.214,11.76,9.29,0
"2020-10-08 11:00:00",14584,0,1.957,8.67,0.035,3.421,5.857,0,0.072,4.727,7.342,0,0.05,3.935,8.69,0,0.114,6.471,9.16,0,0.064,4.455,9.34,0,0.047,3.825,9.47,0,0,1.054,9.4,0,0.211,11.53,9.29,0
"2020-10-08 11:30:00",14585,0,1.957,8.67,0.035,3.421,5.857,0,0.072,4.727,7.342,0,0.05,3.935,8.69,0,0.114,6.471,9.16,0,0.064,4.455,9.34,0,0.047,3.825,9.47,0,0,1.054,9.4,0,0.211,11.53,9.29,0
"2020-10-08 12:00:00",14586,0,1.935,11.47,0.039,3.558,7.154,0,0.068,4.594,7.446,0,0.054,4.061,8.63,0,0.116,6.557,9.23,0,0.068,4.593,9.4,0,0.05,3.92,9.42,0,0,1.06,9.4,0,0.213,11.66,9.23,0
"2020-10-08 12:30:00",14587,0,1.935,11.47,0.039,3.558,7.154,0,0.068,4.594,7.446,0,0.054,4.061,8.63,0,0.116,6.557,9.23,0,0.068,4.593,9.4,0,0.05,3.92,9.42,0,0,1.06,9.4,0,0.213,11.66,9.23,0
"2020-10-08 13:00:00",14588,0,1.959,13,0.039,3.559,8.33,0,0.073,4.765,7.509,0,0.051,3.975,8.63,0,0.117,6.639,9.12,0,0.07,4.662,9.31,0,0.045,3.78,9.49,0,0,1.082,9.47,0,0.215,11.8,9.29,0
"2020-10-08 13:30:00",14589,0,1.959,13,0.039,3.559,8.33,0,0.073,4.765,7.509,0,0.051,3.975,8.63,0,0.117,6.639,9.12,0,0.07,4.662,9.31,0,0.045,3.78,9.49,0,0,1.082,9.47,0,0.215,11.8,9.29,0
"2020-10-08 14:00:00",14590,0,1.934,15.58,0.037,3.484,9.38,0,0.068,4.603,7.614,0,0.049,3.898,8.61,0,0.116,6.587,9.12,0,0.063,4.411,9.29,0,0.047,3.84,9.42,0,0,1.084,9.47,0,0.211,11.58,9.25,0
"2020-10-08 14:30:00",14591,0,1.934,15.58,0.037,3.484,9.38,0,0.068,4.603,7.614,0,0.049,3.898,8.61,0,0.116,6.587,9.12,0,0.063,4.411,9.29,0,0.047,3.84,9.42,0,0,1.084,9.47,0,0.211,11.58,9.25,0
"2020-10-08 15:00:00",14592,0,2.055,17.31,0.038,3.542,10.56,0,0.07,4.682,7.845,0,0.048,3.86,8.54,0,0.114,6.465,9.14,0,0.066,4.507,9.34,0,0.047,3.823,9.44,0,0,1.037,9.47,0,0.211,11.54,9.23,0
"2020-10-08 15:30:00",14593,0,2.055,17.31,0.038,3.542,10.56,0,0.07,4.682,7.845,0,0.048,3.86,8.54,0,0.114,6.465,9.14,0,0.066,4.507,9.34,0,0.047,3.823,9.44,0,0,1.037,9.47,0,0.211,11.54,9.23,0
"2020-10-08 16:00:00",14594,0,1.971,18.93,0.037,3.484,11.61,0,0.067,4.538,8.06,0,0.052,4.01,8.61,0,0.11,6.313,9.14,0,0.064,4.45,9.27,0,0.047,3.827,9.42,0,0,1.029,9.38,0,0.212,11.63,9.25,0
"2020-10-08 16:30:00",14595,0,1.971,18.93,0.037,3.484,11.61,0,0.067,4.538,8.06,0,0.052,4.01,8.61,0,0.11,6.313,9.14,0,0.064,4.45,9.27,0,0.047,3.827,9.42,0,0,1.029,9.38,0,0.212,11.63,9.25,0
"2020-10-08 17:00:00",14596,0,2.005,17.9,0.035,3.427,11.99,0,0.067,4.56,8.22,0,0.048,3.862,8.63,0,0.113,6.433,9.1,0,0.065,4.485,9.31,0,0.048,3.875,9.4,0,0,1.021,9.47,0,0.212,11.59,9.29,0
