"Plot Title: RCSM3_temp"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
199,04/06/22 01:00:01 PM,0.5233,0.4586
200,04/06/22 01:30:01 PM,0.5233,0.4586
201,04/06/22 02:00:01 PM,0.5233,0.4586
202,04/06/22 02:30:01 PM,0.1596,0.4586
203,04/06/22 03:00:01 PM,0.5249,0.4586
204,04/06/22 03:30:01 PM,0.5259,0.4586
205,04/06/22 04:00:01 PM,0.5259,0.4579
206,04/06/22 04:30:01 PM,0.5259,0.4586
207,04/06/22 05:00:01 PM,0.5259,0.4586
208,04/06/22 05:30:01 PM,0.5259,0.4586
209,04/06/22 06:00:01 PM,0.5259,0.4586
210,04/06/22 06:30:01 PM,0.5249,0.4586
211,04/06/22 07:00:01 PM,0.5259,0.4586
212,04/06/22 07:30:01 PM,0.5249,0.4579
213,04/06/22 08:00:01 PM,0.5249,0.4579
214,04/06/22 08:30:01 PM,0.5249,0.4586
215,04/06/22 09:00:01 PM,0.5249,0.4586
216,04/06/22 09:30:01 PM,0.5249,0.4586
217,04/06/22 10:00:01 PM,0.5249,0.4586
218,04/06/22 10:30:01 PM,0.5249,0.4586
219,04/06/22 11:00:01 PM,0.5249,0.4586
220,04/06/22 11:30:01 PM,0.5249,0.4586
221,04/07/22 12:00:01 AM,0.5249,0.4586
222,04/07/22 12:30:01 AM,0.5249,0.4586
223,04/07/22 01:00:01 AM,0.5249,0.4586
224,04/07/22 01:30:01 AM,0.5249,0.4586
225,04/07/22 02:00:01 AM,0.5241,0.4586
226,04/07/22 02:30:01 AM,0.5249,0.4586
227,04/07/22 03:00:01 AM,0.5241,0.4586
228,04/07/22 03:30:01 AM,0.5249,0.4586
229,04/07/22 04:00:01 AM,0.5249,0.4586
230,04/07/22 04:30:01 AM,0.5249,0.4586
231,04/07/22 05:00:01 AM,0.5249,0.4586
232,04/07/22 05:30:01 AM,0.5241,0.4579
233,04/07/22 06:00:01 AM,0.5241,0.4586
234,04/07/22 06:30:01 AM,0.5249,0.4579
235,04/07/22 07:00:01 AM,0.5249,0.4579
236,04/07/22 07:30:01 AM,0.5249,0.4586
237,04/07/22 08:00:01 AM,0.5249,0.4586
238,04/07/22 08:30:01 AM,0.5259,0.4579
239,04/07/22 09:00:01 AM,0.5259,0.4586
240,04/07/22 09:30:01 AM,0.5259,0.4586
