"TOA5","CR800","CR800_RCSM2b_1","35057","CR800.Std.27.04","CPU:rockcreek.CR8","58001","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_45cm","EC","T"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C"
"","","Min","Smp","Smp","Smp"
"2019-10-21 09:30:00",4498,12.88,0.222,0.032,8.01
"2019-10-21 10:00:00",4499,13.12,0.222,0.032,7.995
"2019-10-21 10:30:00",4500,13.27,0.222,0.032,7.968
"2019-10-21 11:00:00",4501,14.29,0.222,0.032,7.939
"2019-10-21 11:30:00",4502,14.11,0.222,0.032,7.916
"2019-10-21 12:00:00",4503,13.95,0.222,0.032,7.892
"2019-10-21 12:30:00",4504,13.82,0.222,0.032,7.86
"2019-10-21 13:00:00",4505,13.74,0.222,0.032,7.842
"2019-10-21 13:30:00",4506,13.72,0.222,0.032,7.822
"2019-10-21 14:00:00",4507,13.72,0.222,0.032,7.81
"2019-10-21 14:30:00",4508,13.65,0.222,0.032,7.74
"2019-10-21 15:00:00",4509,13.65,0.222,0.032,7.69
"2019-10-21 15:30:00",4510,13.68,0.222,0.032,7.725
"2019-10-21 16:00:00",4511,13.71,0.222,0.032,7.67
"2019-10-21 16:30:00",4512,13.72,0.222,0.032,7.714
"2019-10-21 17:00:00",4513,13.6,0.222,0.032,7.711
"2019-10-21 17:30:00",4514,13.48,0.222,0.032,7.755
"2019-10-21 18:00:00",4515,13.42,0.222,0.032,7.728
"2019-10-21 18:30:00",4516,13.36,0.222,0.032,7.831
"2019-10-21 19:00:00",4517,13.31,0.222,0.032,7.81
"2019-10-21 19:30:00",4518,13.27,0.222,0.032,7.901
"2019-10-21 20:00:00",4519,13.23,0.222,0.032,7.916
"2019-10-21 20:30:00",4520,13.2,0.222,0.032,8.02
"2019-10-21 21:00:00",4521,13.16,0.222,0.032,8
"2019-10-21 21:30:00",4522,13.13,0.222,0.032,8.03
"2019-10-21 22:00:00",4523,13.1,0.222,0.032,8.13
"2019-10-21 22:30:00",4524,13.08,0.222,0.032,8.16
"2019-10-21 23:00:00",4525,13.05,0.222,0.032,8.19
"2019-10-21 23:30:00",4526,13.02,0.222,0.032,8.22
"2019-10-22 00:00:00",4527,13,0.222,0.032,8.26
"2019-10-22 00:30:00",4528,12.98,0.222,0.032,8.25
"2019-10-22 01:00:00",4529,12.96,0.222,0.032,8.27
"2019-10-22 01:30:00",4530,12.94,0.222,0.032,8.29
"2019-10-22 02:00:00",4531,12.92,0.222,0.032,8.25
"2019-10-22 02:30:00",4532,12.9,0.222,0.032,8.32
"2019-10-22 03:00:00",4533,12.89,0.222,0.032,8.31
"2019-10-22 03:30:00",4534,12.88,0.222,0.032,8.33
"2019-10-22 04:00:00",4535,12.86,0.222,0.032,8.33
"2019-10-22 04:30:00",4536,12.85,0.222,0.032,8.3
"2019-10-22 05:00:00",4537,12.84,0.222,0.032,8.31
"2019-10-22 05:30:00",4538,12.83,0.222,0.033,8.28
"2019-10-22 06:00:00",4539,12.82,0.222,0.032,8.28
"2019-10-22 06:30:00",4540,12.8,0.222,0.032,8.27
"2019-10-22 07:00:00",4541,12.79,0.222,0.032,8.22
"2019-10-22 07:30:00",4542,12.79,0.222,0.032,8.24
"2019-10-22 08:00:00",4543,12.78,0.222,0.032,8.19
"2019-10-22 08:30:00",4544,12.79,0.222,0.032,8.16
"2019-10-22 09:00:00",4545,12.79,0.222,0.032,8.15
"2019-10-22 09:30:00",4546,12.93,0.222,0.032,8.11
"2019-10-22 10:00:00",4547,13.16,0.222,0.032,8.08
"2019-10-22 10:30:00",4548,13.34,0.222,0.032,8.04
"2019-10-22 11:00:00",4549,14.35,0.222,0.032,8.03
"2019-10-22 11:30:00",4550,14.14,0.222,0.032,7.945
"2019-10-22 12:00:00",4551,13.91,0.222,0.032,7.968
"2019-10-22 12:30:00",4552,13.79,0.222,0.032,7.936
"2019-10-22 13:00:00",4553,13.71,0.222,0.032,7.86
"2019-10-22 13:30:00",4554,13.68,0.222,0.032,7.845
"2019-10-22 14:00:00",4555,13.65,0.222,0.032,7.816
"2019-10-22 14:30:00",4556,13.59,0.222,0.032,7.766
"2019-10-22 15:00:00",4557,13.59,0.222,0.032,7.687
"2019-10-22 15:30:00",4558,13.62,0.222,0.032,7.755
"2019-10-22 16:00:00",4559,13.68,0.222,0.032,7.743
"2019-10-22 16:30:00",4560,13.66,0.222,0.032,7.717
"2019-10-22 17:00:00",4561,13.54,0.222,0.032,7.763
"2019-10-22 17:30:00",4562,13.44,0.222,0.032,7.799
"2019-10-22 18:00:00",4563,13.37,0.222,0.032,7.796
"2019-10-22 18:30:00",4564,13.32,0.222,0.032,7.84
"2019-10-22 19:00:00",4565,13.27,0.222,0.032,7.901
"2019-10-22 19:30:00",4566,13.24,0.222,0.032,7.918
"2019-10-22 20:00:00",4567,13.2,0.222,0.032,7.98
"2019-10-22 20:30:00",4568,13.16,0.222,0.032,8.05
"2019-10-22 21:00:00",4569,13.13,0.222,0.032,8.07
"2019-10-22 21:30:00",4570,13.1,0.222,0.032,8.12
"2019-10-22 22:00:00",4571,13.08,0.222,0.032,8.15
"2019-10-22 22:30:00",4572,13.05,0.222,0.032,8.21
"2019-10-22 23:00:00",4573,13.03,0.222,0.032,8.26
"2019-10-22 23:30:00",4574,13.01,0.222,0.032,8.28
"2019-10-23 00:00:00",4575,12.99,0.222,0.032,8.33
"2019-10-23 00:30:00",4576,12.96,0.222,0.032,8.35
"2019-10-23 01:00:00",4577,12.95,0.222,0.032,8.37
"2019-10-23 01:30:00",4578,12.93,0.222,0.032,8.38
"2019-10-23 02:00:00",4579,12.92,0.222,0.032,8.4
"2019-10-23 02:30:00",4580,12.9,0.222,0.033,8.43
"2019-10-23 03:00:00",4581,12.89,0.222,0.032,8.41
"2019-10-23 03:30:00",4582,12.88,0.222,0.032,8.42
"2019-10-23 04:00:00",4583,12.87,0.222,0.032,8.41
"2019-10-23 04:30:00",4584,12.85,0.222,0.032,8.43
"2019-10-23 05:00:00",4585,12.84,0.222,0.032,8.42
"2019-10-23 05:30:00",4586,12.83,0.222,0.033,8.4
"2019-10-23 06:00:00",4587,12.83,0.222,0.032,8.4
"2019-10-23 06:30:00",4588,12.82,0.222,0.033,8.43
"2019-10-23 07:00:00",4589,12.81,0.222,0.033,8.42
"2019-10-23 07:30:00",4590,12.8,0.222,0.033,8.38
"2019-10-23 08:00:00",4591,12.8,0.222,0.032,8.36
"2019-10-23 08:30:00",4592,12.8,0.222,0.033,8.33
"2019-10-23 09:00:00",4593,12.81,0.222,0.032,8.31
"2019-10-23 09:30:00",4594,12.84,0.222,0.033,8.31
"2019-10-23 10:00:00",4595,13.01,0.222,0.032,8.29
"2019-10-23 10:30:00",4596,13.16,0.222,0.032,8.25
"2019-10-23 11:00:00",4597,14.14,0.222,0.033,8.25
"2019-10-23 11:30:00",4598,13.98,0.222,0.032,8.22
"2019-10-23 12:00:00",4599,13.85,0.222,0.032,8.19
"2019-10-23 12:30:00",4600,13.79,0.222,0.032,8.16
"2019-10-23 13:00:00",4601,13.76,0.222,0.033,8.11
"2019-10-23 13:30:00",4602,13.74,0.222,0.032,8.13
"2019-10-23 14:00:00",4603,13.74,0.222,0.032,8.06
"2019-10-23 14:30:00",4604,13.68,0.222,0.032,8.08
"2019-10-23 15:00:00",4605,13.68,0.222,0.032,8.06
"2019-10-23 15:30:00",4606,13.65,0.222,0.032,8.06
"2019-10-23 16:00:00",4607,13.78,0.222,0.032,8.07
"2019-10-23 16:30:00",4608,13.72,0.222,0.032,8.08
"2019-10-23 17:00:00",4609,13.57,0.222,0.032,8.08
"2019-10-23 17:30:00",4610,13.48,0.222,0.032,8.12
"2019-10-23 18:00:00",4611,13.41,0.222,0.032,8.18
"2019-10-23 18:30:00",4612,13.36,0.222,0.032,8.15
"2019-10-23 19:00:00",4613,13.31,0.222,0.032,8.22
"2019-10-23 19:30:00",4614,13.27,0.222,0.032,8.27
"2019-10-23 20:00:00",4615,13.23,0.222,0.032,8.32
"2019-10-23 20:30:00",4616,13.2,0.222,0.032,8.33
"2019-10-23 21:00:00",4617,13.16,0.222,0.032,8.34
"2019-10-23 21:30:00",4618,13.13,0.222,0.032,8.43
"2019-10-23 22:00:00",4619,13.1,0.222,0.032,8.51
"2019-10-23 22:30:00",4620,13.08,0.222,0.032,8.51
"2019-10-23 23:00:00",4621,13.05,0.222,0.032,8.51
"2019-10-23 23:30:00",4622,13.04,0.222,0.032,8.54
"2019-10-24 00:00:00",4623,13.02,0.222,0.032,8.55
"2019-10-24 00:30:00",4624,13,0.222,0.032,8.59
"2019-10-24 01:00:00",4625,12.98,0.222,0.033,8.6
"2019-10-24 01:30:00",4626,12.97,0.222,0.033,8.62
"2019-10-24 02:00:00",4627,12.95,0.222,0.032,8.63
"2019-10-24 02:30:00",4628,12.94,0.222,0.033,8.64
"2019-10-24 03:00:00",4629,12.92,0.222,0.032,8.62
"2019-10-24 03:30:00",4630,12.91,0.222,0.033,8.62
"2019-10-24 04:00:00",4631,12.89,0.222,0.033,8.62
"2019-10-24 04:30:00",4632,12.88,0.222,0.033,8.61
"2019-10-24 05:00:00",4633,12.87,0.222,0.033,8.62
"2019-10-24 05:30:00",4634,12.86,0.222,0.033,8.59
"2019-10-24 06:00:00",4635,12.84,0.222,0.033,8.59
"2019-10-24 06:30:00",4636,12.83,0.222,0.033,8.57
"2019-10-24 07:00:00",4637,12.82,0.222,0.033,8.53
"2019-10-24 07:30:00",4638,12.81,0.222,0.032,8.54
"2019-10-24 08:00:00",4639,12.81,0.222,0.033,8.52
"2019-10-24 08:30:00",4640,12.8,0.222,0.033,8.5
"2019-10-24 09:00:00",4641,12.81,0.222,0.032,8.48
"2019-10-24 09:30:00",4642,12.85,0.222,0.032,8.46
"2019-10-24 10:00:00",4643,13.01,0.222,0.033,8.42
"2019-10-24 10:30:00",4644,13.36,0.222,0.032,8.39
"2019-10-24 11:00:00",4645,14.14,0.222,0.032,8.36
"2019-10-24 11:30:00",4646,14.01,0.222,0.033,8.35
"2019-10-24 12:00:00",4647,13.91,0.222,0.033,8.32
"2019-10-24 12:30:00",4648,13.84,0.222,0.032,8.3
"2019-10-24 13:00:00",4649,13.82,0.222,0.032,8.25
"2019-10-24 13:30:00",4650,13.79,0.222,0.032,8.2
"2019-10-24 14:00:00",4651,13.79,0.222,0.032,8.19
"2019-10-24 14:30:00",4652,13.79,0.222,0.032,8.18
"2019-10-24 15:00:00",4653,13.8,0.222,0.033,8.16
"2019-10-24 15:30:00",4654,13.82,0.222,0.032,8.14
"2019-10-24 16:00:00",4655,13.82,0.222,0.032,8.15
"2019-10-24 16:30:00",4656,13.85,0.222,0.032,8.08
"2019-10-24 17:00:00",4657,13.65,0.222,0.032,8.11
"2019-10-24 17:30:00",4658,13.55,0.222,0.032,8.13
"2019-10-24 18:00:00",4659,13.48,0.222,0.032,8.18
"2019-10-24 18:30:00",4660,13.42,0.222,0.032,8.21
"2019-10-24 19:00:00",4661,13.37,0.222,0.032,8.23
"2019-10-24 19:30:00",4662,13.33,0.222,0.032,8.25
"2019-10-24 20:00:00",4663,13.29,0.222,0.032,8.31
"2019-10-24 20:30:00",4664,13.25,0.222,0.032,8.31
"2019-10-24 21:00:00",4665,13.21,0.222,0.032,8.36
"2019-10-24 21:30:00",4666,13.18,0.222,0.032,8.41
"2019-10-24 22:00:00",4667,13.15,0.222,0.032,8.45
"2019-10-24 22:30:00",4668,13.12,0.222,0.032,8.43
"2019-10-24 23:00:00",4669,13.09,0.222,0.032,8.48
"2019-10-24 23:30:00",4670,13.07,0.222,0.032,8.48
"2019-10-25 00:00:00",4671,13.05,0.222,0.033,8.5
"2019-10-25 00:30:00",4672,13.02,0.222,0.032,8.52
"2019-10-25 01:00:00",4673,13,0.222,0.032,8.53
"2019-10-25 01:30:00",4674,12.99,0.222,0.032,8.53
"2019-10-25 02:00:00",4675,12.96,0.222,0.032,8.55
"2019-10-25 02:30:00",4676,12.95,0.222,0.033,8.55
"2019-10-25 03:00:00",4677,12.93,0.222,0.032,8.54
"2019-10-25 03:30:00",4678,12.92,0.222,0.032,8.55
"2019-10-25 04:00:00",4679,12.9,0.222,0.032,8.52
"2019-10-25 04:30:00",4680,12.88,0.222,0.033,8.51
"2019-10-25 05:00:00",4681,12.87,0.222,0.033,8.51
"2019-10-25 05:30:00",4682,12.85,0.222,0.032,8.51
"2019-10-25 06:00:00",4683,12.84,0.222,0.033,8.5
"2019-10-25 06:30:00",4684,12.83,0.222,0.032,8.46
"2019-10-25 07:00:00",4685,12.82,0.222,0.032,8.44
"2019-10-25 07:30:00",4686,12.8,0.222,0.033,8.45
"2019-10-25 08:00:00",4687,12.79,0.222,0.033,8.43
"2019-10-25 08:30:00",4688,12.78,0.222,0.033,8.4
"2019-10-25 09:00:00",4689,12.78,0.222,0.032,8.34
