"TOA5","cr30","CR300","16518","CR300.Std.08.01","CPU:SoilVUE_program.CR300","38324","Thirty_Min"
"TIMESTAMP","RECORD","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","m^3/m^3","unitless","Deg C","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-04-07 02:30:00",5738,0.136,7.5,0.106,0.264,14.96,0.144,0,0.391,24.84,0.547,0,0.313,18.46,1.144,0,0.402,25.77,1.589,0,0.24,13.38,1.958,0,0.168,9.13,2.368,0,1.028,84.5,2.897,0,0.663,48.96,3.587,0
"2020-04-07 03:00:00",5739,0.135,7.451,0.125,0.272,15.46,0.201,0,0.393,24.97,0.624,0,0.311,18.26,1.144,0,0.399,25.52,1.57,0,0.236,13.12,1.919,0,0.171,9.3,2.348,0,1.036,85.4,2.897,0,0.657,48.45,3.548,0
"2020-04-07 03:30:00",5740,0.135,7.451,0.125,0.272,15.46,0.201,0,0.393,24.97,0.624,0,0.311,18.26,1.144,0,0.399,25.52,1.57,0,0.236,13.12,1.919,0,0.171,9.3,2.348,0,1.036,85.4,2.897,0,0.657,48.45,3.548,0
"2020-04-07 04:00:00",5741,0.144,7.875,0.125,0.271,15.41,0.221,0,0.397,25.32,0.662,0,0.309,18.11,1.163,0,0.397,25.32,1.609,0,0.239,13.3,1.978,0,0.168,9.12,2.387,0,1.033,85,2.857,0,0.655,48.27,3.587,0
"2020-04-07 04:30:00",5742,0.144,7.875,0.125,0.271,15.41,0.221,0,0.397,25.32,0.662,0,0.309,18.11,1.163,0,0.397,25.32,1.609,0,0.239,13.3,1.978,0,0.168,9.12,2.387,0,1.033,85,2.857,0,0.655,48.27,3.587,0
"2020-04-07 05:00:00",5743,0.136,7.529,0.106,0.273,15.57,0.144,0,0.391,24.79,0.624,0,0.312,18.36,1.183,0,0.4,25.62,1.647,0,0.234,12.97,1.919,0,0.168,9.15,2.368,0,1.031,84.8,2.857,0,0.658,48.53,3.567,0
"2020-04-07 05:30:00",5744,0.136,7.529,0.106,0.273,15.57,0.144,0,0.391,24.79,0.624,0,0.312,18.36,1.183,0,0.4,25.62,1.647,0,0.234,12.97,1.919,0,0.168,9.15,2.368,0,1.031,84.8,2.857,0,0.658,48.53,3.567,0
"2020-04-07 06:00:00",5745,0.141,7.75,0.125,0.273,15.55,0.221,0,0.392,24.91,0.585,0,0.311,18.29,1.105,0,0.398,25.4,1.628,0,0.24,13.34,1.978,0,0.168,9.11,2.368,0,1.024,84,2.877,0,0.652,47.98,3.587,0
"2020-04-07 06:30:00",5746,0.141,7.75,0.125,0.273,15.55,0.221,0,0.392,24.91,0.585,0,0.311,18.29,1.105,0,0.398,25.4,1.628,0,0.24,13.34,1.978,0,0.168,9.11,2.368,0,1.024,84,2.877,0,0.652,47.98,3.587,0
"2020-04-07 07:00:00",5747,0.138,7.585,0.106,0.275,15.73,0.201,0,0.393,24.99,0.604,0,0.311,18.29,1.125,0,0.397,25.34,1.589,0,0.24,13.35,1.997,0,0.168,9.14,2.368,0,1.031,84.8,2.897,0,0.657,48.46,3.567,0
"2020-04-07 07:30:00",5748,0.138,7.585,0.106,0.275,15.73,0.201,0,0.393,24.99,0.604,0,0.311,18.29,1.125,0,0.397,25.34,1.589,0,0.24,13.35,1.997,0,0.168,9.14,2.368,0,1.031,84.8,2.897,0,0.657,48.46,3.567,0
"2020-04-07 08:00:00",5749,0.137,7.547,0.125,0.272,15.47,0.221,0,0.394,25.09,0.624,0,0.311,18.33,1.105,0,0.401,25.71,1.55,0,0.239,13.3,1.919,0,0.168,9.12,2.348,0,1.029,84.6,2.916,0,0.662,48.81,3.508,0
"2020-04-07 08:30:00",5750,0.137,7.547,0.125,0.272,15.47,0.221,0,0.394,25.09,0.624,0,0.311,18.33,1.105,0,0.401,25.71,1.55,0,0.239,13.3,1.919,0,0.168,9.12,2.348,0,1.029,84.6,2.916,0,0.662,48.81,3.508,0
"2020-04-07 09:00:00",5751,0.14,7.721,0.106,0.271,15.38,0.144,0,0.389,24.63,0.604,0,0.316,18.67,1.163,0,0.399,25.52,1.589,0,0.24,13.36,1.997,0,0.168,9.11,2.368,0,1.028,84.5,2.857,0,0.663,48.91,3.528,0
"2020-04-07 09:30:00",5752,0.14,7.721,0.106,0.271,15.38,0.144,0,0.389,24.63,0.604,0,0.316,18.67,1.163,0,0.399,25.52,1.589,0,0.24,13.36,1.997,0,0.168,9.11,2.368,0,1.028,84.5,2.857,0,0.663,48.91,3.528,0
"2020-04-07 10:00:00",5753,0.14,7.714,0.125,0.275,15.71,0.201,0,0.392,24.86,0.566,0,0.315,18.59,1.144,0,0.401,25.67,1.609,0,0.239,13.31,1.919,0,0.167,9.07,2.407,0,1.028,84.5,2.877,0,0.659,48.63,3.587,0
"2020-04-07 10:30:00",5754,0.14,7.714,0.125,0.275,15.71,0.201,0,0.392,24.86,0.566,0,0.315,18.59,1.144,0,0.401,25.67,1.609,0,0.239,13.31,1.919,0,0.167,9.07,2.407,0,1.028,84.5,2.877,0,0.659,48.63,3.587,0
"2020-04-07 11:00:00",5755,0.139,7.637,0.106,0.276,15.78,0.163,0,0.388,24.53,0.566,0,0.313,18.48,1.105,0,0.4,25.61,1.628,0,0.235,13.04,1.978,0,0.168,9.11,2.348,0,1.041,85.9,2.936,0,0.657,48.43,3.607,0
"2020-04-07 11:30:00",5756,0.139,7.637,0.106,0.276,15.78,0.163,0,0.388,24.53,0.566,0,0.313,18.48,1.105,0,0.4,25.61,1.628,0,0.235,13.04,1.978,0,0.168,9.11,2.348,0,1.041,85.9,2.936,0,0.657,48.43,3.607,0
"2020-04-07 12:00:00",5757,0.14,7.683,0.125,0.272,15.47,0.201,0,0.394,25.05,0.604,0,0.311,18.29,1.105,0,0.4,25.59,1.628,0,0.241,13.39,1.997,0,0.166,9.02,2.348,0,1.034,85.1,2.956,0,0.661,48.78,3.647,0
"2020-04-07 12:30:00",5758,0.14,7.683,0.125,0.272,15.47,0.201,0,0.394,25.05,0.604,0,0.311,18.29,1.105,0,0.4,25.59,1.628,0,0.241,13.39,1.997,0,0.166,9.02,2.348,0,1.034,85.1,2.956,0,0.661,48.78,3.647,0
"2020-04-07 13:00:00",5759,0.135,7.469,0.125,0.276,15.77,0.201,0,0.395,25.19,0.643,0,0.308,18.09,1.183,0,0.401,25.69,1.667,0,0.237,13.18,2.017,0,0.167,9.08,2.387,0,1.034,85.2,2.916,0,0.654,48.14,3.587,0
"2020-04-07 13:30:00",5760,0.135,7.469,0.125,0.276,15.77,0.201,0,0.395,25.19,0.643,0,0.308,18.09,1.183,0,0.401,25.69,1.667,0,0.237,13.18,2.017,0,0.167,9.08,2.387,0,1.034,85.2,2.916,0,0.654,48.14,3.587,0
"2020-04-07 14:00:00",5761,0.142,7.788,0.106,0.275,15.67,0.201,0,0.391,24.83,0.566,0,0.314,18.51,1.144,0,0.403,25.84,1.628,0,0.238,13.21,1.978,0,0.165,8.95,2.446,0,1.031,84.8,2.877,0,0.657,48.44,3.587,0
"2020-04-07 14:30:00",5762,0.142,7.788,0.106,0.275,15.67,0.201,0,0.391,24.83,0.566,0,0.314,18.51,1.144,0,0.403,25.84,1.628,0,0.238,13.21,1.978,0,0.165,8.95,2.446,0,1.031,84.8,2.877,0,0.657,48.44,3.587,0
"2020-04-07 15:00:00",5763,0.135,7.476,0.106,0.276,15.78,0.163,0,0.386,24.38,0.547,0,0.307,18.01,1.163,0,0.4,25.6,1.667,0,0.24,13.38,1.997,0,0.168,9.12,2.426,0,1.027,84.3,2.857,0,0.653,48.08,3.587,0
"2020-04-07 15:30:00",5764,0.135,7.476,0.106,0.276,15.78,0.163,0,0.386,24.38,0.547,0,0.307,18.01,1.163,0,0.4,25.6,1.667,0,0.24,13.38,1.997,0,0.168,9.12,2.426,0,1.027,84.3,2.857,0,0.653,48.08,3.587,0
"2020-04-07 16:00:00",5765,0.136,7.5,0.106,0.276,15.77,0.182,0,0.392,24.91,0.566,0,0.315,18.58,1.125,0,0.403,25.9,1.628,0,0.237,13.13,1.997,0,0.168,9.15,2.368,0,1.028,84.4,2.916,0,0.662,48.86,3.607,0
"2020-04-07 16:30:00",5766,0.136,7.5,0.106,0.276,15.77,0.182,0,0.392,24.91,0.566,0,0.315,18.58,1.125,0,0.403,25.9,1.628,0,0.237,13.13,1.997,0,0.168,9.15,2.368,0,1.028,84.4,2.916,0,0.662,48.86,3.607,0
"2020-04-07 17:00:00",5767,0.144,7.901,0.125,0.272,15.48,0.221,0,0.394,25.1,0.604,0,0.31,18.21,1.144,0,0.4,25.62,1.647,0,0.236,13.12,1.978,0,0.174,9.47,2.407,0,1.027,84.4,2.877,0,0.662,48.85,3.587,0
"2020-04-07 17:30:00",5768,0.144,7.901,0.125,0.272,15.48,0.221,0,0.394,25.1,0.604,0,0.31,18.21,1.144,0,0.4,25.62,1.647,0,0.236,13.12,1.978,0,0.174,9.47,2.407,0,1.027,84.4,2.877,0,0.662,48.85,3.587,0
"2020-04-07 18:00:00",5769,0.137,7.543,0.106,0.275,15.66,0.182,0,0.391,24.79,0.604,0,0.31,18.24,1.183,0,0.399,25.54,1.589,0,0.241,13.4,1.939,0,0.174,9.45,2.426,0,1.032,84.9,2.975,0,0.66,48.67,3.607,0
"2020-04-07 18:30:00",5770,0.137,7.543,0.106,0.275,15.66,0.182,0,0.391,24.79,0.604,0,0.31,18.24,1.183,0,0.399,25.54,1.589,0,0.241,13.4,1.939,0,0.174,9.45,2.426,0,1.032,84.9,2.975,0,0.66,48.67,3.607,0
"2020-04-07 19:00:00",5771,0.148,8.1,0.125,0.277,15.85,0.182,0,0.393,24.96,0.624,0,0.316,18.67,1.105,0,0.403,25.84,1.609,0,0.24,13.36,1.997,0,0.171,9.26,2.446,0,1.031,84.7,2.975,0,0.654,48.15,3.528,0
"2020-04-07 19:30:00",5772,0.148,8.1,0.125,0.277,15.85,0.182,0,0.393,24.96,0.624,0,0.316,18.67,1.105,0,0.403,25.84,1.609,0,0.24,13.36,1.997,0,0.171,9.26,2.446,0,1.031,84.7,2.975,0,0.654,48.15,3.528,0
"2020-04-07 20:00:00",5773,0.144,7.919,0.125,0.282,16.18,0.163,0,0.391,24.83,0.643,0,0.312,18.39,1.125,0,0.403,25.85,1.589,0,0.245,13.64,2.017,0,0.176,9.57,2.368,0,1.024,84.1,2.897,0,0.662,48.88,3.607,0
"2020-04-07 20:30:00",5774,0.144,7.919,0.125,0.282,16.18,0.163,0,0.391,24.83,0.643,0,0.312,18.39,1.125,0,0.403,25.85,1.589,0,0.245,13.64,2.017,0,0.176,9.57,2.368,0,1.024,84.1,2.897,0,0.662,48.88,3.607,0
"2020-04-07 21:00:00",5775,0.138,7.61,0.125,0.288,16.59,0.221,0,0.39,24.69,0.643,0,0.315,18.61,1.183,0,0.402,25.77,1.647,0,0.24,13.36,1.939,0,0.18,9.76,2.407,0,1.028,84.5,2.956,0,0.654,48.18,3.587,0
"2020-04-07 21:30:00",5776,0.138,7.61,0.125,0.288,16.59,0.221,0,0.39,24.69,0.643,0,0.315,18.61,1.183,0,0.402,25.77,1.647,0,0.24,13.36,1.939,0,0.18,9.76,2.407,0,1.028,84.5,2.956,0,0.654,48.18,3.587,0
"2020-04-07 22:00:00",5777,0.145,7.962,0.106,0.279,15.96,0.221,0,0.391,24.81,0.624,0,0.318,18.86,1.163,0,0.405,26.07,1.609,0,0.239,13.26,2.017,0,0.179,9.7,2.348,0,1.036,85.4,2.897,0,0.661,48.79,3.607,0
"2020-04-07 22:30:00",5778,0.145,7.962,0.106,0.279,15.96,0.221,0,0.391,24.81,0.624,0,0.318,18.86,1.163,0,0.405,26.07,1.609,0,0.239,13.26,2.017,0,0.179,9.7,2.348,0,1.036,85.4,2.897,0,0.661,48.79,3.607,0
"2020-04-07 23:00:00",5779,0.142,7.774,0.106,0.283,16.28,0.221,0,0.393,24.94,0.585,0,0.313,18.43,1.163,0,0.402,25.82,1.647,0,0.241,13.4,1.958,0,0.181,9.82,2.407,0,1.028,84.4,2.897,0,0.662,48.82,3.567,0
"2020-04-07 23:30:00",5780,0.142,7.774,0.106,0.283,16.28,0.221,0,0.393,24.94,0.585,0,0.313,18.43,1.163,0,0.402,25.82,1.647,0,0.241,13.4,1.958,0,0.181,9.82,2.407,0,1.028,84.4,2.897,0,0.662,48.82,3.567,0
"2020-04-08 00:00:00",5781,0.145,7.965,0.125,0.276,15.75,0.201,0,0.397,25.35,0.662,0,0.312,18.4,1.086,0,0.407,26.23,1.57,0,0.242,13.46,1.958,0,0.183,9.95,2.407,0,1.034,85.2,2.877,0,0.657,48.39,3.528,0
"2020-04-08 00:30:00",5782,0.145,7.965,0.125,0.276,15.75,0.201,0,0.397,25.35,0.662,0,0.312,18.4,1.086,0,0.407,26.23,1.57,0,0.242,13.46,1.958,0,0.183,9.95,2.407,0,1.034,85.2,2.877,0,0.657,48.39,3.528,0
"2020-04-08 01:00:00",5783,0.145,7.94,0.125,0.281,16.08,0.201,0,0.393,25.01,0.604,0,0.313,18.44,1.125,0,0.406,26.11,1.647,0,0.245,13.67,1.939,0,0.185,10.06,2.387,0,1.038,85.6,2.956,0,0.654,48.21,3.587,0
"2020-04-08 01:30:00",5784,0.145,7.94,0.125,0.281,16.08,0.201,0,0.393,25.01,0.604,0,0.313,18.44,1.125,0,0.406,26.11,1.647,0,0.245,13.67,1.939,0,0.185,10.06,2.387,0,1.038,85.6,2.956,0,0.654,48.21,3.587,0
"2020-04-08 02:00:00",5785,0.138,7.613,0.125,0.285,16.42,0.221,0,0.391,24.79,0.643,0,0.309,18.14,1.163,0,0.402,25.78,1.589,0,0.239,13.26,1.997,0,0.182,9.91,2.368,0,1.029,84.6,2.916,0,0.662,48.84,3.528,0
"2020-04-08 02:30:00",5786,0.138,7.613,0.125,0.285,16.42,0.221,0,0.391,24.79,0.643,0,0.309,18.14,1.163,0,0.402,25.78,1.589,0,0.239,13.26,1.997,0,0.182,9.91,2.368,0,1.029,84.6,2.916,0,0.662,48.84,3.528,0
"2020-04-08 03:00:00",5787,0.141,7.767,0.125,0.285,16.41,0.182,0,0.399,25.5,0.624,0,0.314,18.52,1.105,0,0.405,26.02,1.667,0,0.243,13.55,1.958,0,0.181,9.86,2.465,0,1.035,85.2,2.975,0,0.659,48.6,3.627,0
"2020-04-08 03:30:00",5788,0.141,7.767,0.125,0.285,16.41,0.182,0,0.399,25.5,0.624,0,0.314,18.52,1.105,0,0.405,26.02,1.667,0,0.243,13.55,1.958,0,0.181,9.86,2.465,0,1.035,85.2,2.975,0,0.659,48.6,3.627,0
"2020-04-08 04:00:00",5789,0.142,7.805,0.125,0.285,16.41,0.221,0,0.393,24.99,0.566,0,0.309,18.18,1.202,0,0.404,25.99,1.589,0,0.24,13.37,1.939,0,0.184,10,2.426,0,1.032,84.9,2.857,0,0.661,48.72,3.528,0
"2020-04-08 04:30:00",5790,0.142,7.805,0.125,0.285,16.41,0.221,0,0.393,24.99,0.566,0,0.309,18.18,1.202,0,0.404,25.99,1.589,0,0.24,13.37,1.939,0,0.184,10,2.426,0,1.032,84.9,2.857,0,0.661,48.72,3.528,0
"2020-04-08 05:00:00",5791,0.139,7.66,0.106,0.285,16.4,0.221,0,0.392,24.88,0.585,0,0.312,18.39,1.144,0,0.406,26.16,1.667,0,0.243,13.53,1.958,0,0.183,9.94,2.446,0,1.036,85.4,2.916,0,0.661,48.77,3.548,0
"2020-04-08 05:30:00",5792,0.139,7.66,0.106,0.285,16.4,0.221,0,0.392,24.88,0.585,0,0.312,18.39,1.144,0,0.406,26.16,1.667,0,0.243,13.53,1.958,0,0.183,9.94,2.446,0,1.036,85.4,2.916,0,0.661,48.77,3.548,0
"2020-04-08 06:00:00",5793,0.141,7.77,0.125,0.286,16.49,0.201,0,0.392,24.85,0.624,0,0.311,18.28,1.144,0,0.4,25.64,1.609,0,0.239,13.26,2.017,0,0.181,9.82,2.387,0,1.035,85.2,2.975,0,0.66,48.72,3.528,0
"2020-04-08 06:30:00",5794,0.141,7.77,0.125,0.286,16.49,0.201,0,0.392,24.85,0.624,0,0.311,18.28,1.144,0,0.4,25.64,1.609,0,0.239,13.26,2.017,0,0.181,9.82,2.387,0,1.035,85.2,2.975,0,0.66,48.72,3.528,0
"2020-04-08 07:00:00",5795,0.141,7.749,0.125,0.281,16.12,0.221,0,0.397,25.34,0.566,0,0.309,18.17,1.105,0,0.404,25.97,1.628,0,0.243,13.57,2.017,0,0.185,10.07,2.407,0,1.028,84.5,2.936,0,0.661,48.78,3.607,0
"2020-04-08 07:30:00",5796,0.141,7.749,0.125,0.281,16.12,0.221,0,0.397,25.34,0.566,0,0.309,18.17,1.105,0,0.404,25.97,1.628,0,0.243,13.57,2.017,0,0.185,10.07,2.407,0,1.028,84.5,2.936,0,0.661,48.78,3.607,0
"2020-04-08 08:00:00",5797,0.145,7.93,0.125,0.288,16.62,0.163,0,0.396,25.24,0.662,0,0.311,18.31,1.183,0,0.412,26.67,1.686,0,0.24,13.35,2.017,0,0.185,10.03,2.446,0,1.035,85.3,2.936,0,0.657,48.42,3.528,0
"2020-04-08 08:30:00",5798,0.145,7.93,0.125,0.288,16.62,0.163,0,0.396,25.24,0.662,0,0.311,18.31,1.183,0,0.412,26.67,1.686,0,0.24,13.35,2.017,0,0.185,10.03,2.446,0,1.035,85.3,2.936,0,0.657,48.42,3.528,0
"2020-04-08 09:00:00",5799,0.142,7.788,0.125,0.291,16.86,0.182,0,0.39,24.72,0.604,0,0.313,18.44,1.125,0,0.408,26.29,1.609,0,0.244,13.58,1.997,0,0.183,9.94,2.426,0,1.03,84.7,2.877,0,0.661,48.79,3.587,0
"2020-04-08 09:30:00",5800,0.142,7.788,0.125,0.291,16.86,0.182,0,0.39,24.72,0.604,0,0.313,18.44,1.125,0,0.408,26.29,1.609,0,0.244,13.58,1.997,0,0.183,9.94,2.426,0,1.03,84.7,2.877,0,0.661,48.79,3.587,0
"2020-04-08 10:00:00",5801,0.143,7.856,0.106,0.288,16.6,0.201,0,0.398,25.41,0.585,0,0.317,18.77,1.183,0,0.401,25.7,1.667,0,0.242,13.45,2.017,0,0.187,10.15,2.387,0,1.033,85,2.956,0,0.66,48.69,3.587,0
"2020-04-08 10:30:00",5802,0.143,7.856,0.106,0.288,16.6,0.201,0,0.398,25.41,0.585,0,0.317,18.77,1.183,0,0.401,25.7,1.667,0,0.242,13.45,2.017,0,0.187,10.15,2.387,0,1.033,85,2.956,0,0.66,48.69,3.587,0
"2020-04-08 11:00:00",5803,0.143,7.839,0.125,0.29,16.75,0.144,0,0.393,25.02,0.604,0,0.315,18.59,1.144,0,0.402,25.79,1.609,0,0.243,13.56,1.958,0,0.185,10.06,2.426,0,1.038,85.5,2.956,0,0.658,48.47,3.528,0
"2020-04-08 11:30:00",5804,0.143,7.839,0.125,0.29,16.75,0.144,0,0.393,25.02,0.604,0,0.315,18.59,1.144,0,0.402,25.79,1.609,0,0.243,13.56,1.958,0,0.185,10.06,2.426,0,1.038,85.5,2.956,0,0.658,48.47,3.528,0
"2020-04-08 12:00:00",5805,0.142,7.798,0.125,0.284,16.36,0.221,0,0.399,25.51,0.604,0,0.31,18.25,1.183,0,0.401,25.67,1.647,0,0.244,13.59,1.939,0,0.188,10.21,2.446,0,1.038,85.6,2.956,0,0.657,48.41,3.627,0
"2020-04-08 12:30:00",5806,0.142,7.798,0.125,0.284,16.36,0.221,0,0.399,25.51,0.604,0,0.31,18.25,1.183,0,0.401,25.67,1.647,0,0.244,13.59,1.939,0,0.188,10.21,2.446,0,1.038,85.6,2.956,0,0.657,48.41,3.627,0
"2020-04-08 13:00:00",5807,0.155,8.43,0.125,0.291,16.83,0.221,0,0.396,25.28,0.585,0,0.317,18.72,1.125,0,0.403,25.87,1.589,0,0.242,13.51,1.997,0,0.188,10.24,2.407,0,1.036,85.4,2.956,0,0.658,48.54,3.587,0
"2020-04-08 13:30:00",5808,0.155,8.43,0.125,0.291,16.83,0.221,0,0.396,25.28,0.585,0,0.317,18.72,1.125,0,0.403,25.87,1.589,0,0.242,13.51,1.997,0,0.188,10.24,2.407,0,1.036,85.4,2.956,0,0.658,48.54,3.587,0
"2020-04-08 14:00:00",5809,0.145,7.926,0.106,0.292,16.88,0.221,0,0.39,24.72,0.624,0,0.313,18.46,1.144,0,0.409,26.43,1.647,0,0.244,13.59,2.017,0,0.207,11.3,2.446,0,1.03,84.7,2.975,0,0.658,48.55,3.528,0
"2020-04-08 14:30:00",5810,0.145,7.926,0.106,0.292,16.88,0.221,0,0.39,24.72,0.624,0,0.313,18.46,1.144,0,0.409,26.43,1.647,0,0.244,13.59,2.017,0,0.207,11.3,2.446,0,1.03,84.7,2.975,0,0.658,48.55,3.528,0
"2020-04-08 15:00:00",5811,0.145,7.938,0.125,0.295,17.09,0.221,0,0.395,25.14,0.643,0,0.311,18.32,1.125,0,0.408,26.29,1.647,0,0.245,13.7,2.036,0,0.38,23.85,2.426,0,1.044,86.3,2.936,0,0.66,48.67,3.607,0
"2020-04-08 15:30:00",5812,0.145,7.938,0.125,0.295,17.09,0.221,0,0.395,25.14,0.643,0,0.311,18.32,1.125,0,0.408,26.29,1.647,0,0.245,13.7,2.036,0,0.38,23.85,2.426,0,1.044,86.3,2.936,0,0.66,48.67,3.607,0
"2020-04-08 16:00:00",5813,0.151,8.23,0.125,0.296,17.22,0.163,0,0.393,24.96,0.624,0,0.311,18.32,1.183,0,0.408,26.33,1.628,0,0.249,13.94,1.958,0,0.542,39.28,2.407,0,1.036,85.4,2.916,0,0.661,48.78,3.607,0
"2020-04-08 16:30:00",5814,0.151,8.23,0.125,0.296,17.22,0.163,0,0.393,24.96,0.624,0,0.311,18.32,1.183,0,0.408,26.33,1.628,0,0.249,13.94,1.958,0,0.542,39.28,2.407,0,1.036,85.4,2.916,0,0.661,48.78,3.607,0
"2020-04-08 17:00:00",5815,0.152,8.29,0.125,0.306,17.92,0.221,0,0.395,25.15,0.585,0,0.315,18.6,1.183,0,0.409,26.41,1.628,0,0.252,14.15,1.997,0,0.697,51.86,2.387,0,1.025,84.1,2.956,0,0.662,48.81,3.587,0
"2020-04-08 17:30:00",5816,0.152,8.29,0.125,0.306,17.92,0.221,0,0.395,25.15,0.585,0,0.315,18.6,1.183,0,0.409,26.41,1.628,0,0.252,14.15,1.997,0,0.697,51.86,2.387,0,1.025,84.1,2.956,0,0.662,48.81,3.587,0
"2020-04-08 18:00:00",5817,0.157,8.53,0.125,0.31,18.25,0.201,0,0.395,25.15,0.624,0,0.313,18.44,1.202,0,0.411,26.59,1.686,0,0.252,14.14,2.017,0,0.708,52.8,2.485,0,1.035,85.3,2.956,0,0.661,48.77,3.627,0
"2020-04-08 18:30:00",5818,0.157,8.53,0.125,0.31,18.25,0.201,0,0.395,25.15,0.624,0,0.313,18.44,1.202,0,0.411,26.59,1.686,0,0.252,14.14,2.017,0,0.708,52.8,2.485,0,1.035,85.3,2.956,0,0.661,48.77,3.627,0
"2020-04-08 19:00:00",5819,0.155,8.43,0.125,0.307,18,0.182,0,0.398,25.41,0.624,0,0.313,18.44,1.183,0,0.413,26.75,1.647,0,0.253,14.19,1.978,0,0.708,52.78,2.465,0,1.03,84.7,2.877,0,0.66,48.7,3.548,0
"2020-04-08 19:30:00",5820,0.155,8.43,0.125,0.307,18,0.182,0,0.398,25.41,0.624,0,0.313,18.44,1.183,0,0.413,26.75,1.647,0,0.253,14.19,1.978,0,0.708,52.78,2.465,0,1.03,84.7,2.877,0,0.66,48.7,3.548,0
"2020-04-08 20:00:00",5821,0.153,8.34,0.125,0.304,17.74,0.221,0,0.396,25.25,0.585,0,0.315,18.59,1.125,0,0.414,26.88,1.609,0,0.26,14.65,1.997,0,0.704,52.46,2.368,0,1.032,84.9,2.936,0,0.66,48.66,3.647,0
"2020-04-08 20:30:00",5822,0.153,8.34,0.125,0.304,17.74,0.221,0,0.396,25.25,0.585,0,0.315,18.59,1.125,0,0.414,26.88,1.609,0,0.26,14.65,1.997,0,0.704,52.46,2.368,0,1.032,84.9,2.936,0,0.66,48.66,3.647,0
"2020-04-08 21:00:00",5823,0.147,8.02,0.106,0.308,18.11,0.182,0,0.397,25.37,0.624,0,0.317,18.78,1.202,0,0.414,26.9,1.628,0,0.259,14.61,2.036,0,0.705,52.49,2.446,0,1.032,84.9,2.936,0,0.656,48.37,3.627,0
"2020-04-08 21:30:00",5824,0.147,8.02,0.106,0.308,18.11,0.182,0,0.397,25.37,0.624,0,0.317,18.78,1.202,0,0.414,26.9,1.628,0,0.259,14.61,2.036,0,0.705,52.49,2.446,0,1.032,84.9,2.936,0,0.656,48.37,3.627,0
"2020-04-08 22:00:00",5825,0.145,7.933,0.125,0.305,17.86,0.182,0,0.398,25.41,0.604,0,0.319,18.89,1.163,0,0.414,26.82,1.686,0,0.26,14.69,1.978,0,0.701,52.21,2.465,0,1.039,85.6,2.936,0,0.663,48.95,3.567,0
"2020-04-08 22:30:00",5826,0.145,7.933,0.125,0.305,17.86,0.182,0,0.398,25.41,0.604,0,0.319,18.89,1.163,0,0.414,26.82,1.686,0,0.26,14.69,1.978,0,0.701,52.21,2.465,0,1.039,85.6,2.936,0,0.663,48.95,3.567,0
"2020-04-08 23:00:00",5827,0.148,8.08,0.125,0.307,17.98,0.182,0,0.396,25.22,0.624,0,0.316,18.65,1.125,0,0.417,27.18,1.686,0,0.265,15.02,1.978,0,0.705,52.5,2.465,0,1.033,85,2.956,0,0.656,48.38,3.607,0
"2020-04-08 23:30:00",5828,0.148,8.08,0.125,0.307,17.98,0.182,0,0.396,25.22,0.624,0,0.316,18.65,1.125,0,0.417,27.18,1.686,0,0.265,15.02,1.978,0,0.705,52.5,2.465,0,1.033,85,2.956,0,0.656,48.38,3.607,0
"2020-04-09 00:00:00",5829,0.152,8.3,0.125,0.307,17.96,0.221,0,0.397,25.29,0.585,0,0.313,18.42,1.183,0,0.41,26.49,1.628,0,0.263,14.87,2.036,0,0.705,52.57,2.407,0,1.043,86.2,2.936,0,0.661,48.74,3.587,0
"2020-04-09 00:30:00",5830,0.152,8.3,0.125,0.307,17.96,0.221,0,0.397,25.29,0.585,0,0.313,18.42,1.183,0,0.41,26.49,1.628,0,0.263,14.87,2.036,0,0.705,52.57,2.407,0,1.043,86.2,2.936,0,0.661,48.74,3.587,0
