"TOA5","CR1000","CR1000","91760","CR1000.Std.32.03","CPU:CR1000_SoilVUEOnly.CR1","4114","Soil"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-17 08:00:00",0,0,2.264,15.31,0,0.033,3.355,17.44,0,0.038,3.518,18.8,0,0.058,4.217,18.8,0,0.02,2.967,18.24,0,0.073,4.777,17.59,0,0.083,5.153,16.7,0,0.014,2.772,15.48,0,0,1.093,13.8,0
"2020-08-17 08:30:00",1,0,2.264,15.31,0,0.033,3.355,17.44,0,0.038,3.518,18.8,0,0.058,4.217,18.8,0,0.02,2.967,18.24,0,0.073,4.777,17.59,0,0.083,5.153,16.7,0,0.014,2.772,15.48,0,0,1.093,13.8,0
"2020-08-17 09:00:00",2,0,2.315,16.7,0,0.033,3.367,17.46,0,0.035,3.427,18.67,0,0.058,4.228,18.69,0,0.02,2.959,18.24,0,0.075,4.84,17.59,0,0.078,4.981,16.72,0,0.012,2.722,15.5,0,0,1.093,13.8,0
"2020-08-17 09:30:00",3,0,2.315,16.7,0,0.033,3.367,17.46,0,0.035,3.427,18.67,0,0.058,4.228,18.69,0,0.02,2.959,18.24,0,0.075,4.84,17.59,0,0.078,4.981,16.72,0,0.012,2.722,15.5,0,0,1.093,13.8,0
"2020-08-17 10:00:00",4,0.003,2.474,17.41,0,0.031,3.288,17.64,0,0.04,3.607,18.59,0,0.057,4.201,18.67,0,0.021,2.983,18.19,0,0.076,4.897,17.54,0,0.085,5.255,16.72,0,0.012,2.732,15.53,0,0,1.137,13.77,0
"2020-08-17 10:30:00",5,0.003,2.474,17.41,0,0.031,3.288,17.64,0,0.04,3.607,18.59,0,0.057,4.201,18.67,0,0.021,2.983,18.19,0,0.076,4.897,17.54,0,0.085,5.255,16.72,0,0.012,2.732,15.53,0,0,1.137,13.77,0
"2020-08-17 11:00:00",6,0.004,2.492,18.3,0,0.028,3.202,17.8,0,0.036,3.479,18.51,0,0.057,4.186,18.59,0,0.021,2.978,18.17,0,0.072,4.725,17.54,0,0.083,5.156,16.72,0,0.017,2.861,15.5,0,0,1.1,13.77,0
"2020-08-17 11:30:00",7,0.004,2.492,18.3,0,0.028,3.202,17.8,0,0.036,3.479,18.51,0,0.057,4.186,18.59,0,0.021,2.978,18.17,0,0.072,4.725,17.54,0,0.083,5.156,16.72,0,0.017,2.861,15.5,0,0,1.1,13.77,0
"2020-08-17 12:00:00",8,0.007,2.592,20.43,0,0.027,3.176,18.3,0,0.037,3.508,18.43,0,0.06,4.284,18.56,0,0.02,2.947,18.17,0,0.072,4.748,17.59,0,0.085,5.258,16.67,0,0.013,2.747,15.5,0,0,1.122,13.8,0
"2020-08-17 12:30:00",9,0.007,2.592,20.43,0,0.027,3.176,18.3,0,0.037,3.508,18.43,0,0.06,4.284,18.56,0,0.02,2.947,18.17,0,0.072,4.748,17.59,0,0.085,5.258,16.67,0,0.013,2.747,15.5,0,0,1.122,13.8,0
"2020-08-17 13:00:00",10,0.008,2.597,23.48,0,0.031,3.296,19.12,0,0.038,3.526,18.45,0,0.064,4.451,18.48,0,0.018,2.909,18.14,0,0.074,4.835,17.54,0,0.083,5.156,16.72,0,0.014,2.796,15.53,0,0,1.074,13.8,0
"2020-08-17 13:30:00",11,0.008,2.597,23.48,0,0.031,3.296,19.12,0,0.038,3.526,18.45,0,0.064,4.451,18.48,0,0.018,2.909,18.14,0,0.074,4.835,17.54,0,0.083,5.156,16.72,0,0.014,2.796,15.53,0,0,1.074,13.8,0
"2020-08-17 14:00:00",12,0.01,2.667,25.6,0,0.032,3.33,20.18,0,0.037,3.501,18.53,0,0.06,4.303,18.45,0,0.018,2.894,18.11,0,0.072,4.757,17.54,0,0.086,5.301,16.72,0,0.015,2.803,15.5,0,0,1.166,13.77,0
"2020-08-17 14:30:00",13,0.01,2.667,25.6,0,0.032,3.33,20.18,0,0.037,3.501,18.53,0,0.06,4.303,18.45,0,0.018,2.894,18.11,0,0.072,4.757,17.54,0,0.086,5.301,16.72,0,0.015,2.803,15.5,0,0,1.166,13.77,0
"2020-08-17 15:00:00",14,0.009,2.625,26.32,0,0.033,3.358,20.85,0,0.04,3.601,18.67,0,0.061,4.315,18.4,0,0.022,3.023,18.09,0,0.074,4.814,17.57,0,0.085,5.233,16.72,0,0.011,2.687,15.55,0,0,1.115,13.82,0
"2020-08-17 15:30:00",15,0.009,2.625,26.32,0,0.033,3.358,20.85,0,0.04,3.601,18.67,0,0.061,4.315,18.4,0,0.022,3.023,18.09,0,0.074,4.814,17.57,0,0.085,5.233,16.72,0,0.011,2.687,15.55,0,0,1.115,13.82,0
"2020-08-17 16:00:00",16,0.005,2.53,26.69,0,0.032,3.336,21.53,0,0.041,3.636,18.8,0,0.055,4.12,18.43,0,0.021,2.99,18.03,0,0.075,4.847,17.54,0,0.085,5.261,16.67,0,0.008,2.614,15.55,0,0,1.097,13.82,0
"2020-08-17 16:30:00",17,0.005,2.53,26.69,0,0.032,3.336,21.53,0,0.041,3.636,18.8,0,0.055,4.12,18.43,0,0.021,2.99,18.03,0,0.075,4.847,17.54,0,0.085,5.261,16.67,0,0.008,2.614,15.55,0,0,1.097,13.82,0
"2020-08-17 17:00:00",18,0.005,2.532,25.99,0,0.029,3.238,21.85,0,0.041,3.637,18.99,0,0.057,4.183,18.43,0,0.02,2.949,18.03,0,0.075,4.859,17.54,0,0.078,4.956,16.72,0,0.013,2.766,15.53,0,0,1.104,13.77,0
"2020-08-17 17:30:00",19,0.005,2.532,25.99,0,0.029,3.238,21.85,0,0.041,3.637,18.99,0,0.057,4.183,18.43,0,0.02,2.949,18.03,0,0.075,4.859,17.54,0,0.078,4.956,16.72,0,0.013,2.766,15.53,0,0,1.104,13.77,0
"2020-08-17 18:00:00",20,0.009,2.631,25.38,0,0.033,3.357,22,0,0.038,3.544,19.2,0,0.06,4.288,18.45,0,0.02,2.964,18.03,0,0.073,4.777,17.52,0,0.082,5.125,16.72,0,0.013,2.759,15.58,0,0,1.156,13.77,0
"2020-08-17 18:30:00",21,0.009,2.631,25.38,0,0.033,3.357,22,0,0.038,3.544,19.2,0,0.06,4.288,18.45,0,0.02,2.964,18.03,0,0.073,4.777,17.52,0,0.082,5.125,16.72,0,0.013,2.759,15.58,0,0,1.156,13.77,0
"2020-08-17 19:00:00",22,0.01,2.662,24.53,0,0.035,3.418,21.94,0,0.04,3.591,19.36,0,0.059,4.245,18.45,0,0.019,2.933,17.98,0,0.073,4.79,17.52,0,0.081,5.085,16.7,0,0.011,2.691,15.55,0,0,1.09,13.82,0
"2020-08-17 19:30:00",23,0.01,2.662,24.53,0,0.035,3.418,21.94,0,0.04,3.591,19.36,0,0.059,4.245,18.45,0,0.019,2.933,17.98,0,0.073,4.79,17.52,0,0.081,5.085,16.7,0,0.011,2.691,15.55,0,0,1.09,13.82,0
"2020-08-17 20:00:00",24,0.011,2.682,23.48,0,0.031,3.303,21.85,0,0.041,3.615,19.47,0,0.059,4.24,18.53,0,0.02,2.971,18.03,0,0.07,4.68,17.49,0,0.082,5.134,16.7,0,0.013,2.758,15.58,0,0,1.052,13.82,0
"2020-08-17 20:30:00",25,0.011,2.682,23.48,0,0.031,3.303,21.85,0,0.041,3.615,19.47,0,0.059,4.24,18.53,0,0.02,2.971,18.03,0,0.07,4.68,17.49,0,0.082,5.134,16.7,0,0.013,2.758,15.58,0,0,1.052,13.82,0
"2020-08-17 21:00:00",26,0.01,2.677,22.38,0,0.031,3.313,21.56,0,0.038,3.528,19.61,0,0.059,4.242,18.61,0,0.021,2.98,18.03,0,0.075,4.843,17.49,0,0.084,5.212,16.67,0,0.015,2.813,15.55,0,0,1.104,13.82,0
"2020-08-17 21:30:00",27,0.01,2.677,22.38,0,0.031,3.313,21.56,0,0.038,3.528,19.61,0,0.059,4.242,18.61,0,0.021,2.98,18.03,0,0.075,4.843,17.49,0,0.084,5.212,16.67,0,0.015,2.813,15.55,0,0,1.104,13.82,0
"2020-08-17 22:00:00",28,0.01,2.654,21.59,0,0.027,3.187,21.22,0,0.04,3.592,19.66,0,0.056,4.143,18.67,0,0.018,2.898,18.03,0,0.075,4.86,17.52,0,0.081,5.098,16.67,0,0.012,2.717,15.53,0,0,1.144,13.77,0
"2020-08-17 22:30:00",29,0.01,2.654,21.59,0,0.027,3.187,21.22,0,0.04,3.592,19.66,0,0.056,4.143,18.67,0,0.018,2.898,18.03,0,0.075,4.86,17.52,0,0.081,5.098,16.67,0,0.012,2.717,15.53,0,0,1.144,13.77,0
"2020-08-17 23:00:00",30,0.01,2.667,20.91,0,0.031,3.307,20.97,0,0.041,3.617,19.66,0,0.058,4.218,18.69,0,0.017,2.866,18.03,0,0.075,4.87,17.46,0,0.083,5.187,16.7,0,0.015,2.814,15.53,0,0,1.084,13.84,0
"2020-08-17 23:30:00",31,0.01,2.667,20.91,0,0.031,3.307,20.97,0,0.041,3.617,19.66,0,0.058,4.218,18.69,0,0.017,2.866,18.03,0,0.075,4.87,17.46,0,0.083,5.187,16.7,0,0.015,2.814,15.53,0,0,1.084,13.84,0
"2020-08-18 00:00:00",32,0.011,2.69,20.05,0,0.034,3.392,20.63,0,0.039,3.555,19.72,0,0.059,4.269,18.77,0,0.022,3.023,18.03,0,0.072,4.734,17.49,0,0.083,5.19,16.67,0,0.014,2.775,15.58,0,0,1.132,13.82,0
"2020-08-18 00:30:00",33,0.011,2.69,20.05,0,0.034,3.392,20.63,0,0.039,3.555,19.72,0,0.059,4.269,18.77,0,0.022,3.023,18.03,0,0.072,4.734,17.49,0,0.083,5.19,16.67,0,0.014,2.775,15.58,0,0,1.132,13.82,0
"2020-08-18 01:00:00",34,0.009,2.638,19.26,0,0.034,3.388,20.24,0,0.039,3.561,19.69,0,0.06,4.288,18.77,0,0.019,2.937,18.06,0,0.073,4.782,17.46,0,0.08,5.038,16.7,0,0.012,2.728,15.53,0,0,1.116,13.8,0
"2020-08-18 01:30:00",35,0.009,2.638,19.26,0,0.034,3.388,20.24,0,0.039,3.561,19.69,0,0.06,4.288,18.77,0,0.019,2.937,18.06,0,0.073,4.782,17.46,0,0.08,5.038,16.7,0,0.012,2.728,15.53,0,0,1.116,13.8,0
"2020-08-18 02:00:00",36,0.01,2.664,18.51,0,0.029,3.231,19.85,0,0.037,3.494,19.63,0,0.058,4.214,18.85,0,0.018,2.905,18.11,0,0.077,4.919,17.52,0,0.081,5.108,16.7,0,0.015,2.814,15.55,0,0,1.123,13.84,0
"2020-08-18 02:30:00",37,0.01,2.664,18.51,0,0.029,3.231,19.85,0,0.037,3.494,19.63,0,0.058,4.214,18.85,0,0.018,2.905,18.11,0,0.077,4.919,17.52,0,0.081,5.108,16.7,0,0.015,2.814,15.55,0,0,1.123,13.84,0
"2020-08-18 03:00:00",38,0.009,2.646,17.8,0,0.033,3.361,19.5,0,0.043,3.685,19.53,0,0.057,4.179,18.85,0,0.023,3.045,18.14,0,0.073,4.796,17.52,0,0.083,5.163,16.7,0,0.017,2.874,15.58,0,0,1.108,13.8,0
"2020-08-18 03:30:00",39,0.009,2.646,17.8,0,0.033,3.361,19.5,0,0.043,3.685,19.53,0,0.057,4.179,18.85,0,0.023,3.045,18.14,0,0.073,4.796,17.52,0,0.083,5.163,16.7,0,0.017,2.874,15.58,0,0,1.108,13.8,0
"2020-08-18 04:00:00",40,0.01,2.667,17.18,0,0.028,3.198,19.12,0,0.039,3.551,19.44,0,0.064,4.427,18.85,0,0.02,2.967,18.14,0,0.075,4.846,17.52,0,0.085,5.257,16.67,0,0.014,2.778,15.55,0,0,1.169,13.8,0
"2020-08-18 04:30:00",41,0.01,2.667,17.18,0,0.028,3.198,19.12,0,0.039,3.551,19.44,0,0.064,4.427,18.85,0,0.02,2.967,18.14,0,0.075,4.846,17.52,0,0.085,5.257,16.67,0,0.014,2.778,15.55,0,0,1.169,13.8,0
"2020-08-18 05:00:00",42,0.007,2.582,16.6,0,0.031,3.304,18.77,0,0.043,3.712,19.36,0,0.057,4.185,18.85,0,0.02,2.952,18.17,0,0.078,4.963,17.54,0,0.083,5.191,16.7,0,0.013,2.767,15.55,0,0,1.095,13.84,0
"2020-08-18 05:30:00",43,0.007,2.582,16.6,0,0.031,3.304,18.77,0,0.043,3.712,19.36,0,0.057,4.185,18.85,0,0.02,2.952,18.17,0,0.078,4.963,17.54,0,0.083,5.191,16.7,0,0.013,2.767,15.55,0,0,1.095,13.84,0
"2020-08-18 06:00:00",44,0.004,2.506,16.05,0,0.03,3.281,18.38,0,0.038,3.534,19.23,0,0.054,4.082,18.83,0,0.019,2.929,18.17,0,0.078,4.991,17.54,0,0.083,5.166,16.72,0,0.013,2.746,15.55,0,0,1.135,13.84,0
"2020-08-18 06:30:00",45,0.004,2.506,16.05,0,0.03,3.281,18.38,0,0.038,3.534,19.23,0,0.054,4.082,18.83,0,0.019,2.929,18.17,0,0.078,4.991,17.54,0,0.083,5.166,16.72,0,0.013,2.746,15.55,0,0,1.135,13.84,0
"2020-08-18 07:00:00",46,0.008,2.615,15.55,0,0.03,3.282,18.03,0,0.04,3.591,19.09,0,0.059,4.242,18.8,0,0.021,3,18.19,0,0.075,4.843,17.52,0,0.082,5.116,16.7,0,0.012,2.732,15.58,0,0,1.164,13.84,0
"2020-08-18 07:30:00",47,0.008,2.615,15.55,0,0.03,3.282,18.03,0,0.04,3.591,19.09,0,0.059,4.242,18.8,0,0.021,3,18.19,0,0.075,4.843,17.52,0,0.082,5.116,16.7,0,0.012,2.732,15.58,0,0,1.164,13.84,0
"2020-08-18 08:00:00",48,0.008,2.618,15.5,0,0.035,3.417,17.72,0,0.04,3.598,18.96,0,0.061,4.336,18.75,0,0.02,2.966,18.19,0,0.076,4.89,17.54,0,0.085,5.237,16.67,0,0.015,2.807,15.55,0,0,1.116,13.84,0
"2020-08-18 08:30:00",49,0.008,2.618,15.5,0,0.035,3.417,17.72,0,0.04,3.598,18.96,0,0.061,4.336,18.75,0,0.02,2.966,18.19,0,0.076,4.89,17.54,0,0.085,5.237,16.67,0,0.015,2.807,15.55,0,0,1.116,13.84,0
"2020-08-18 09:00:00",50,0.007,2.571,16.17,0,0.03,3.278,17.59,0,0.038,3.515,18.8,0,0.065,4.482,18.75,0,0.02,2.963,18.19,0,0.073,4.778,17.54,0,0.08,5.052,16.67,0,0.011,2.695,15.55,0,0,1.037,13.8,0
"2020-08-18 09:30:00",51,0.007,2.571,16.17,0,0.03,3.278,17.59,0,0.038,3.515,18.8,0,0.065,4.482,18.75,0,0.02,2.963,18.19,0,0.073,4.778,17.54,0,0.08,5.052,16.67,0,0.011,2.695,15.55,0,0,1.037,13.8,0
"2020-08-18 10:00:00",52,0.011,2.694,19.17,0,0.03,3.279,17.8,0,0.04,3.581,18.72,0,0.055,4.107,18.67,0,0.018,2.904,18.17,0,0.078,4.959,17.57,0,0.084,5.222,16.72,0,0.012,2.737,15.58,0,0,1.104,13.82,0
"2020-08-18 10:30:00",53,0.011,2.694,19.17,0,0.03,3.279,17.8,0,0.04,3.581,18.72,0,0.055,4.107,18.67,0,0.018,2.904,18.17,0,0.078,4.959,17.57,0,0.084,5.222,16.72,0,0.012,2.737,15.58,0,0,1.104,13.82,0
"2020-08-18 11:00:00",54,0.012,2.718,23.75,0,0.031,3.313,18.88,0,0.037,3.494,18.67,0,0.061,4.34,18.61,0,0.023,3.057,18.17,0,0.073,4.769,17.57,0,0.081,5.084,16.7,0,0.015,2.816,15.58,0,0,1.13,13.82,0
"2020-08-18 11:30:00",55,0.012,2.718,23.75,0,0.031,3.313,18.88,0,0.037,3.494,18.67,0,0.061,4.34,18.61,0,0.023,3.057,18.17,0,0.073,4.769,17.57,0,0.081,5.084,16.7,0,0.015,2.816,15.58,0,0,1.13,13.82,0
"2020-08-18 12:00:00",56,0.008,2.622,26.69,0,0.027,3.185,20.16,0,0.04,3.599,18.69,0,0.059,4.259,18.56,0,0.018,2.898,18.14,0,0.074,4.817,17.57,0,0.079,5.015,16.7,0,0.013,2.759,15.6,0,0,1.128,13.87,0
"2020-08-18 12:30:00",57,0.008,2.622,26.69,0,0.027,3.185,20.16,0,0.04,3.599,18.69,0,0.059,4.259,18.56,0,0.018,2.898,18.14,0,0.074,4.817,17.57,0,0.079,5.015,16.7,0,0.013,2.759,15.6,0,0,1.128,13.87,0
"2020-08-18 13:00:00",58,0.008,2.619,28.4,0,0.033,3.373,21.33,0,0.039,3.576,18.77,0,0.062,4.37,18.56,0,0.017,2.881,18.14,0,0.075,4.866,17.57,0,0.079,5.004,16.72,0,0.011,2.705,15.6,0,0,1.106,13.84,0
"2020-08-18 13:30:00",59,0.008,2.619,28.4,0,0.033,3.373,21.33,0,0.039,3.576,18.77,0,0.062,4.37,18.56,0,0.017,2.881,18.14,0,0.075,4.866,17.57,0,0.079,5.004,16.72,0,0.011,2.705,15.6,0,0,1.106,13.84,0
"2020-08-18 14:00:00",60,0.011,2.688,29.33,0,0.032,3.323,22.23,0,0.039,3.562,18.96,0,0.059,4.26,18.51,0,0.018,2.908,18.11,0,0.076,4.911,17.54,0,0.084,5.202,16.72,0,0.012,2.71,15.6,0,0,1.123,13.84,0
"2020-08-18 14:30:00",61,0.011,2.688,29.33,0,0.032,3.323,22.23,0,0.039,3.562,18.96,0,0.059,4.26,18.51,0,0.018,2.908,18.11,0,0.076,4.911,17.54,0,0.084,5.202,16.72,0,0.012,2.71,15.6,0,0,1.123,13.84,0
"2020-08-18 15:00:00",62,0.008,2.613,30.43,0,0.032,3.335,23.03,0,0.038,3.531,19.17,0,0.06,4.282,18.51,0,0.018,2.9,18.11,0,0.073,4.785,17.54,0,0.087,5.349,16.7,0,0.012,2.737,15.6,0,0,1.129,13.82,0
"2020-08-18 15:30:00",63,0.008,2.613,30.43,0,0.032,3.335,23.03,0,0.038,3.531,19.17,0,0.06,4.282,18.51,0,0.018,2.9,18.11,0,0.073,4.785,17.54,0,0.087,5.349,16.7,0,0.012,2.737,15.6,0,0,1.129,13.82,0
"2020-08-18 16:00:00",64,0.013,2.75,31.08,0,0.031,3.295,23.72,0,0.04,3.58,19.47,0,0.059,4.24,18.56,0,0.019,2.941,18.06,0,0.073,4.78,17.54,0,0.083,5.183,16.7,0,0.014,2.777,15.58,0,0,1.114,13.82,0
"2020-08-18 16:30:00",65,0.013,2.75,31.08,0,0.031,3.295,23.72,0,0.04,3.58,19.47,0,0.059,4.24,18.56,0,0.019,2.941,18.06,0,0.073,4.78,17.54,0,0.083,5.183,16.7,0,0.014,2.777,15.58,0,0,1.114,13.82,0
"2020-08-18 17:00:00",66,0.012,2.73,29.91,0,0.03,3.267,24.15,0,0.039,3.571,19.74,0,0.059,4.261,18.61,0,0.019,2.922,18.09,0,0.075,4.869,17.52,0,0.089,5.434,16.72,0,0.009,2.64,15.58,0,0,1.081,13.87,0
"2020-08-18 17:30:00",67,0.012,2.73,29.91,0,0.03,3.267,24.15,0,0.039,3.571,19.74,0,0.059,4.261,18.61,0,0.019,2.922,18.09,0,0.075,4.869,17.52,0,0.089,5.434,16.72,0,0.009,2.64,15.58,0,0,1.081,13.87,0
"2020-08-18 18:00:00",68,0.007,2.59,28.75,0,0.031,3.316,24.18,0,0.039,3.552,19.99,0,0.062,4.356,18.67,0,0.019,2.928,18.09,0,0.073,4.766,17.52,0,0.078,4.977,16.7,0,0.011,2.688,15.6,0,0,1.086,13.84,0
"2020-08-18 18:30:00",69,0.007,2.59,28.75,0,0.031,3.316,24.18,0,0.039,3.552,19.99,0,0.062,4.356,18.67,0,0.019,2.928,18.09,0,0.073,4.766,17.52,0,0.078,4.977,16.7,0,0.011,2.688,15.6,0,0,1.086,13.84,0
"2020-08-18 19:00:00",70,0.009,2.629,27.57,0,0.032,3.329,24.09,0,0.038,3.524,20.21,0,0.066,4.51,18.77,0,0.019,2.943,18.06,0,0.074,4.817,17.52,0,0.081,5.082,16.7,0,0.013,2.763,15.58,0,0,1.146,13.84,0
"2020-08-18 19:30:00",71,0.009,2.629,27.57,0,0.032,3.329,24.09,0,0.038,3.524,20.21,0,0.066,4.51,18.77,0,0.019,2.943,18.06,0,0.074,4.817,17.52,0,0.081,5.082,16.7,0,0.013,2.763,15.58,0,0,1.146,13.84,0
"2020-08-18 20:00:00",72,0.008,2.612,26.26,0,0.03,3.281,23.78,0,0.04,3.61,20.38,0,0.061,4.312,18.85,0,0.02,2.965,18.11,0,0.078,4.971,17.52,0,0.085,5.233,16.7,0,0.012,2.718,15.58,0,0,1.037,13.87,0
"2020-08-18 20:30:00",73,0.008,2.612,26.26,0,0.03,3.281,23.78,0,0.04,3.61,20.38,0,0.061,4.312,18.85,0,0.02,2.965,18.11,0,0.078,4.971,17.52,0,0.085,5.233,16.7,0,0.012,2.718,15.58,0,0,1.037,13.87,0
"2020-08-18 21:00:00",74,0.009,2.639,24.65,0,0.034,3.384,23.42,0,0.043,3.682,20.52,0,0.057,4.185,18.96,0,0.022,3.017,18.14,0,0.075,4.857,17.52,0,0.082,5.126,16.7,0,0.011,2.685,15.6,0,0,1.123,13.89,0
"2020-08-18 21:30:00",75,0.009,2.639,24.65,0,0.034,3.384,23.42,0,0.043,3.682,20.52,0,0.057,4.185,18.96,0,0.022,3.017,18.14,0,0.075,4.857,17.52,0,0.082,5.126,16.7,0,0.011,2.685,15.6,0,0,1.123,13.89,0
"2020-08-18 22:00:00",76,0.004,2.494,23.33,0,0.032,3.348,22.97,0,0.04,3.581,20.6,0,0.06,4.304,19.09,0,0.018,2.905,18.19,0,0.071,4.69,17.54,0,0.084,5.215,16.75,0,0.014,2.789,15.58,0,0,1.16,13.89,0
"2020-08-18 22:30:00",77,0.004,2.494,23.33,0,0.032,3.348,22.97,0,0.04,3.581,20.6,0,0.06,4.304,19.09,0,0.018,2.905,18.19,0,0.071,4.69,17.54,0,0.084,5.215,16.75,0,0.014,2.789,15.58,0,0,1.16,13.89,0
"2020-08-18 23:00:00",78,0.006,2.546,22.11,0,0.033,3.354,22.43,0,0.035,3.437,20.63,0,0.062,4.361,19.17,0,0.022,3.023,18.24,0,0.074,4.818,17.57,0,0.086,5.284,16.75,0,0.013,2.741,15.6,0,0,1.07,13.87,0
"2020-08-18 23:30:00",79,0.006,2.546,22.11,0,0.033,3.354,22.43,0,0.035,3.437,20.63,0,0.062,4.361,19.17,0,0.022,3.023,18.24,0,0.074,4.818,17.57,0,0.086,5.284,16.75,0,0.013,2.741,15.6,0,0,1.07,13.87,0
"2020-08-19 00:00:00",80,0.009,2.636,21.16,0,0.034,3.388,21.94,0,0.041,3.616,20.66,0,0.06,4.299,19.23,0,0.018,2.898,18.24,0,0.078,4.963,17.57,0,0.083,5.179,16.75,0,0.012,2.725,15.58,0,0,1.186,13.89,0
"2020-08-19 00:30:00",81,0.009,2.636,21.16,0,0.034,3.388,21.94,0,0.041,3.616,20.66,0,0.06,4.299,19.23,0,0.018,2.898,18.24,0,0.078,4.963,17.57,0,0.083,5.179,16.75,0,0.012,2.725,15.58,0,0,1.186,13.89,0
"2020-08-19 01:00:00",82,0.004,2.487,20.4,0,0.032,3.334,21.45,0,0.04,3.59,20.6,0,0.059,4.256,19.31,0,0.019,2.928,18.32,0,0.076,4.888,17.59,0,0.084,5.201,16.75,0,0.014,2.771,15.63,0,0,1.051,13.87,0
"2020-08-19 01:30:00",83,0.004,2.487,20.4,0,0.032,3.334,21.45,0,0.04,3.59,20.6,0,0.059,4.256,19.31,0,0.019,2.928,18.32,0,0.076,4.888,17.59,0,0.084,5.201,16.75,0,0.014,2.771,15.63,0,0,1.051,13.87,0
"2020-08-19 02:00:00",84,0.004,2.508,19.74,0,0.034,3.405,21.05,0,0.041,3.638,20.52,0,0.06,4.312,19.34,0,0.019,2.929,18.38,0,0.077,4.939,17.59,0,0.083,5.169,16.7,0,0.014,2.774,15.6,0,0,1.074,13.89,0
"2020-08-19 02:30:00",85,0.004,2.508,19.74,0,0.034,3.405,21.05,0,0.041,3.638,20.52,0,0.06,4.312,19.34,0,0.019,2.929,18.38,0,0.077,4.939,17.59,0,0.083,5.169,16.7,0,0.014,2.774,15.6,0,0,1.074,13.89,0
"2020-08-19 03:00:00",86,0.011,2.692,19.09,0,0.028,3.223,20.66,0,0.038,3.514,20.43,0,0.061,4.33,19.42,0,0.023,3.041,18.4,0,0.074,4.83,17.62,0,0.082,5.132,16.78,0,0.013,2.738,15.63,0,0,1.112,13.87,0
"2020-08-19 03:30:00",87,0.011,2.692,19.09,0,0.028,3.223,20.66,0,0.038,3.514,20.43,0,0.061,4.33,19.42,0,0.023,3.041,18.4,0,0.074,4.83,17.62,0,0.082,5.132,16.78,0,0.013,2.738,15.63,0,0,1.112,13.87,0
"2020-08-19 04:00:00",88,0.01,2.664,18.56,0,0.032,3.343,20.27,0,0.043,3.692,20.32,0,0.061,4.333,19.42,0,0.02,2.947,18.43,0,0.073,4.795,17.64,0,0.085,5.233,16.72,0,0.012,2.716,15.63,0,0,1.09,13.91,0
"2020-08-19 04:30:00",89,0.01,2.664,18.56,0,0.032,3.343,20.27,0,0.043,3.692,20.32,0,0.061,4.333,19.42,0,0.02,2.947,18.43,0,0.073,4.795,17.64,0,0.085,5.233,16.72,0,0.012,2.716,15.63,0,0,1.09,13.91,0
"2020-08-19 05:00:00",90,0.006,2.555,18.03,0,0.029,3.247,19.88,0,0.038,3.529,20.21,0,0.059,4.248,19.42,0,0.021,3,18.45,0,0.075,4.852,17.64,0,0.083,5.179,16.78,0,0.016,2.84,15.6,0,0,1.093,13.89,0
"2020-08-19 05:30:00",91,0.006,2.555,18.03,0,0.029,3.247,19.88,0,0.038,3.529,20.21,0,0.059,4.248,19.42,0,0.021,3,18.45,0,0.075,4.852,17.64,0,0.083,5.179,16.78,0,0.016,2.84,15.6,0,0,1.093,13.89,0
"2020-08-19 06:00:00",92,0.008,2.62,17.52,0,0.032,3.338,19.55,0,0.039,3.572,20.1,0,0.058,4.21,19.42,0,0.02,2.963,18.45,0,0.072,4.725,17.7,0,0.082,5.13,16.75,0,0.012,2.733,15.63,0,0,1.126,13.91,0
"2020-08-19 06:30:00",93,0.008,2.62,17.52,0,0.032,3.338,19.55,0,0.039,3.572,20.1,0,0.058,4.21,19.42,0,0.02,2.963,18.45,0,0.072,4.725,17.7,0,0.082,5.13,16.75,0,0.012,2.733,15.63,0,0,1.126,13.91,0
"2020-08-19 07:00:00",94,0.008,2.61,17.23,0,0.03,3.272,19.23,0,0.039,3.575,19.94,0,0.061,4.314,19.36,0,0.021,2.999,18.48,0,0.074,4.804,17.7,0,0.083,5.176,16.75,0,0.016,2.838,15.63,0,0,1.144,13.89,0
