"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
138,09/07/19 10:30:01 AM,0.2182,0.1803,0.0896
139,09/07/19 11:00:01 AM,0.2182,0.1807,0.0896
140,09/07/19 11:30:01 AM,0.2182,0.1807,0.0908
141,09/07/19 12:00:01 PM,0.2182,0.1803,0.0914
142,09/07/19 12:30:01 PM,0.2182,0.1797,0.0920
143,09/07/19 01:00:01 PM,0.2182,0.1807,0.0920
144,09/07/19 01:30:01 PM,0.2182,0.1807,0.0926
145,09/07/19 02:00:01 PM,0.2182,0.1807,0.0932
146,09/07/19 02:30:01 PM,0.2182,0.1807,0.0937
147,09/07/19 03:00:01 PM,0.2177,0.1803,0.0943
148,09/07/19 03:30:01 PM,0.2177,0.1803,0.0949
149,09/07/19 04:00:01 PM,0.2177,0.1803,0.0955
150,09/07/19 04:30:01 PM,0.2177,0.1803,0.0955
151,09/07/19 05:00:01 PM,0.2177,0.1803,0.0961
152,09/07/19 05:30:01 PM,0.2177,0.1803,0.0963
153,09/07/19 06:00:01 PM,0.2177,0.1807,0.0963
154,09/07/19 06:30:01 PM,0.2174,0.1803,0.0961
155,09/07/19 07:00:01 PM,0.2174,0.1803,0.0955
156,09/07/19 07:30:01 PM,0.2174,0.1803,0.0955
157,09/07/19 08:00:01 PM,0.2174,0.1803,0.0949
158,09/07/19 08:30:01 PM,0.2174,0.1803,0.0943
159,09/07/19 09:00:01 PM,0.2174,0.1803,0.0937
160,09/07/19 09:30:01 PM,0.2174,0.1803,0.0932
161,09/07/19 10:00:01 PM,0.2174,0.1803,0.0932
162,09/07/19 10:30:01 PM,0.2174,0.1803,0.0926
163,09/07/19 11:00:01 PM,0.2174,0.1803,0.0920
164,09/07/19 11:30:01 PM,0.2174,0.1803,0.0920
165,09/08/19 12:00:01 AM,0.2177,0.1803,0.0914
166,09/08/19 12:30:01 AM,0.2177,0.1803,0.0908
