"Plot Title: CM2SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684002, LBL: 30 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684009, LBL: 1 M)"
360,07/15/20 04:30:01 AM,0.2938,0.0581,0.3005
361,07/15/20 05:00:01 AM,0.2938,0.0581,0.3005
362,07/15/20 05:30:01 AM,0.2938,0.0588,0.3001
363,07/15/20 06:00:01 AM,0.2938,0.0588,0.3005
364,07/15/20 06:30:01 AM,0.2938,0.0588,0.3005
365,07/15/20 07:00:01 AM,0.2938,0.0596,0.3005
366,07/15/20 07:30:01 AM,0.2938,0.0596,0.3005
367,07/15/20 08:00:01 AM,0.2938,0.0596,0.3005
368,07/15/20 08:30:01 AM,0.2938,0.0599,0.3005
369,07/15/20 09:00:01 AM,0.2938,0.0599,0.3005
370,07/15/20 09:30:01 AM,0.2938,0.0599,0.3005
371,07/15/20 10:00:01 AM,0.2938,0.0607,0.3005
372,07/15/20 10:30:01 AM,0.2938,0.0607,0.3005
373,07/15/20 11:00:01 AM,0.2938,0.0614,0.3005
374,07/15/20 11:30:01 AM,0.2938,0.0621,0.3005
375,07/15/20 12:00:01 PM,0.2938,0.0628,0.3005
376,07/15/20 12:30:01 PM,0.2938,0.0628,0.3001
377,07/15/20 01:00:01 PM,0.2935,0.0632,0.3001
378,07/15/20 01:30:01 PM,0.2935,0.0639,0.3001
379,07/15/20 02:00:01 PM,0.2935,0.0646,0.3005
380,07/15/20 02:30:01 PM,0.2935,0.0639,0.3005
381,07/15/20 03:00:01 PM,0.2935,0.0639,0.3005
382,07/15/20 03:30:01 PM,0.2932,0.0632,0.3005
383,07/15/20 04:00:01 PM,0.2932,0.0632,0.3005
384,07/15/20 04:30:01 PM,0.2932,0.0628,0.3005
385,07/15/20 05:00:01 PM,0.2932,0.0621,0.3001
386,07/15/20 05:30:01 PM,0.2932,0.0607,0.3001
387,07/15/20 06:00:01 PM,0.2932,0.0596,0.3001
388,07/15/20 06:30:01 PM,0.2932,0.0588,0.3001
389,07/15/20 07:00:01 PM,0.2928,0.0581,0.3001
390,07/15/20 07:30:01 PM,0.2928,0.0570,0.3001
391,07/15/20 08:00:01 PM,0.2928,0.0562,0.2997
392,07/15/20 08:30:01 PM,0.2928,0.0562,0.2997
393,07/15/20 09:00:01 PM,0.2928,0.0555,0.2997
394,07/15/20 09:30:01 PM,0.2928,0.0547,0.2997
395,07/15/20 10:00:01 PM,0.2928,0.0544,0.2997
396,07/15/20 10:30:01 PM,0.2928,0.0544,0.2994
397,07/15/20 11:00:01 PM,0.2928,0.0536,0.2994
398,07/15/20 11:30:01 PM,0.2928,0.0536,0.2994
399,07/16/20 12:00:01 AM,0.2925,0.0536,0.2990
400,07/16/20 12:30:01 AM,0.2925,0.0536,0.2990
401,07/16/20 01:00:01 AM,0.2925,0.0528,0.2990
402,07/16/20 01:30:01 AM,0.2925,0.0536,0.2990
403,07/16/20 02:00:01 AM,0.2925,0.0528,0.2990
404,07/16/20 02:30:01 AM,0.2925,0.0528,0.2990
405,07/16/20 03:00:01 AM,0.2925,0.0536,0.2990
406,07/16/20 03:30:01 AM,0.2925,0.0536,0.2990
407,07/16/20 04:00:01 AM,0.2925,0.0528,0.2990
408,07/16/20 04:30:01 AM,0.2925,0.0536,0.2990
409,07/16/20 05:00:01 AM,0.2922,0.0528,0.2990
410,07/16/20 05:30:01 AM,0.2925,0.0536,0.2990
411,07/16/20 06:00:01 AM,0.2925,0.0536,0.2990
412,07/16/20 06:30:01 AM,0.2925,0.0536,0.2990
413,07/16/20 07:00:01 AM,0.2922,0.0536,0.2990
414,07/16/20 07:30:01 AM,0.2922,0.0544,0.2990
415,07/16/20 08:00:01 AM,0.2925,0.0544,0.2990
