"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-08-09 02:00:00",933,12.98,7.356,-0.02279236,0.0482026,0.01368988,0.0002894,0.0573258,0.05858839,-0.0191192,0.02924917,0.05520152,0.01638083,-0.007419234,0.03251848,0.01066824,0.03277548,0.0977165,-0.02262336,-0.1033428,-0.2522486,-0.006485978,0.002791902,0.007206571,0.003116802,0.004974417,-0.03639829,-896.7491,135366.2,3984.596,12.03959,180056.4,18255.06,-487.9971,34438.26,9131.515,689.9088,-23885.53,10284.34,127.3912,8343.17,4098.371,-503.0779,-92210,-34190.14,-189.9474,4333.631,1438.587,92.88268,7996.502,-7436.222,16.925,16.82178,17.07971,17.34756,17.10033,16.96627,17.0694,16.8734,16.02474,15.95207,17.44018,17.22399,17.34756,17.38873,17.27548,17.05909,17.84103,17.81022,18.15908,18.21033,18.10781,18.17958,18.02576,17.83076,16.67716,16.71849,18.3128,18.32305,18.59947,18.66086,18.3128,18.07705,18.47666,18.41523,18.86536,18.96755,18.68132,18.73245,18.66086,18.56878,16.94564,17.11064,18.90624,18.86536,19.27389,19.21265,19.03906,18.91646,17.52247,17.49162,17.56361,17.83076,17.61501,17.53276,17.58417,17.34756,16.41859,16.32541,17.87183,17.70751,17.9642,18.02576,17.89236,17.6664,18.65063,18.44594,18.81425,18.70177,18.78358,18.76313,18.57901,18.40498,17.01785,17.00753,18.56878,18.75291,19.34532,19.39633,19.11055,18.85514,19.09013,18.98799,19.42694,19.38613,19.31471,19.21265,19.20244,19.02885,17.26519,17.30638,19.01863,19.26368,19.84487,19.76336,19.54932,19.52892,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 02:30:00",934,12.98,7.137,0.003084301,0.01467219,-9.817696E-05,-0.003842447,0.0344215,0.08272565,-0.004096679,0.04735013,0.02954093,-0.04377598,0.03166101,0.04898736,-0.000168547,0.08085051,0.0969399,-0.0002214182,-0.0893925,-0.2363041,-0.01671401,0.01556874,0.02256556,-0.01672692,-0.0002397748,-0.01048033,121.3496,41203.55,-28.57552,-159.853,108115.6,25775.78,-104.5633,55750.51,4886.704,-1843.706,101929.6,15492.81,-2.012647,20580.92,4065.8,-4.923699,-79762.52,-32029,-489.484,24166.03,4504.57,-498.4729,-385.444,-2141.147,16.70782,16.66649,16.90402,17.14122,16.85242,16.71816,16.96593,16.68716,15.46287,15.3482,17.05875,16.86274,17.08968,17.1103,16.8937,16.65616,17.63522,17.55298,17.92281,17.93307,17.72771,17.84068,17.74825,17.62495,16.00365,16.08666,17.75853,17.78934,18.18948,18.25097,17.84068,17.58383,18.26122,18.14848,18.60936,18.70142,18.3227,18.30221,18.37391,18.33294,16.294,16.45966,18.38416,18.33294,18.86501,18.85479,18.49678,18.38416,17.3678,17.31633,17.39868,17.6455,17.3678,17.24425,17.38839,17.21334,15.82708,15.71272,17.48099,17.28544,17.67633,17.74825,17.49128,17.30603,18.35343,18.22023,18.56842,18.47631,18.45583,18.41488,18.37391,18.15873,16.43896,16.37685,18.06644,18.27147,19.00806,19.00806,18.60936,18.35343,18.83434,18.72188,19.15104,19.05913,18.91611,18.8139,18.93655,18.773,16.56311,16.62514,18.49678,18.70142,19.43678,19.36537,19.06935,18.98763,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 03:00:00",935,12.96,6.983,0.00638337,0.008834819,0.05312817,0.01801835,0.06154846,0.1041328,0.03184227,0.05645153,0.02510951,0.01709975,0.01121462,-0.008245287,0.06508816,0.006351535,0.09523367,0.004570163,-0.1380809,-0.2883773,-0.006818046,0.01379654,0.007203201,0.01569551,0.01050429,-0.02223084,251.1491,24810.6,15463.56,749.5974,193319.5,32445.86,812.7399,66466.59,4153.652,720.1875,36104.41,-2607.665,777.2283,1616.816,3994.238,101.6272,-123205.9,-39087.08,-199.6723,21415.19,1437.914,467.7362,16885.91,-4541.792,16.47973,16.44869,16.66587,16.93435,16.50042,16.43834,16.7072,16.52111,14.84603,14.81462,16.59351,16.40729,16.74853,16.78984,16.42799,16.24157,17.4495,17.3054,17.66542,17.74762,17.38775,17.53178,17.58319,17.41863,15.45184,15.47268,17.35688,17.35688,17.87084,17.94269,17.38775,17.14059,17.97347,17.92216,18.32205,18.47566,17.97347,17.93243,18.19909,18.0658,15.63928,15.80568,17.9119,17.86057,18.48589,18.43471,17.994,17.90164,17.13028,17.07874,17.15089,17.37746,17.05812,16.91372,17.20241,16.97562,15.29543,15.13885,17.02719,16.83114,17.33629,17.39805,17.09936,16.86211,18.14783,17.97347,18.32205,18.22984,18.09657,18.0658,18.13758,17.94269,15.78489,15.79529,17.56263,17.76816,18.63939,18.65985,18.16834,17.88111,18.62917,18.42447,18.92567,18.83369,18.57801,18.46542,18.69054,18.57801,15.94074,15.99265,17.994,18.20934,19.05848,18.98697,18.5166,18.48589,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 03:30:00",936,12.96,6.787,0.01613344,0.01969714,0.01050411,0.008427709,0.04369934,0.06255919,0.02204065,0.04891827,0.03887422,0.003847744,0.007198846,0.01851827,0.005345025,0.04709179,0.08488973,-0.03759095,-0.103301,-0.2817965,-0.01893895,0.005512675,0.0295188,0.01970489,-0.0003036492,0.006823198,634.7584,55314.98,3057.34,350.6086,137256.6,19492.29,562.564,57596.86,6430.63,162.0548,23176.01,5856.613,63.82581,11987.46,3560.398,-835.9136,-92172.65,-38195.1,-554.6432,8556.854,5892.587,587.2182,-488.1238,1393.989,16.2201,16.17864,16.40654,16.65478,16.12679,16.05418,16.47898,16.27191,14.32069,14.25758,16.17864,15.94,16.34442,16.36513,15.95038,15.79455,17.15013,17.07799,17.43844,17.46931,17.02644,17.15013,17.31494,17.15013,14.85578,14.87671,16.84071,16.86136,17.4796,17.5413,16.89232,16.62377,17.7263,17.65438,18.1163,18.21881,17.56186,17.55158,17.91113,17.7982,15.05453,15.22166,17.41787,17.31494,18.09579,18.05477,17.4796,17.43844,16.882,16.78909,16.92328,17.15013,16.71678,16.58242,16.98518,16.76843,14.70913,14.63574,16.53071,16.36513,16.96455,17.04706,16.6031,16.38584,17.91113,17.76739,18.1163,18.01374,17.73658,17.70576,17.88033,17.69548,15.25297,15.19034,17.0986,17.29435,18.23931,18.28029,17.65438,17.38699,18.32127,18.21881,18.64884,18.60792,18.19831,18.07528,18.48512,18.32127,15.326,15.39899,17.51045,17.69548,18.68976,18.56699,18.08554,18.024,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 04:00:00",937,12.95,6.59,0.01300989,0.02407007,0.02421018,-0.01229292,0.07799941,0.06351061,0.01408981,0.03467696,0.06379696,0.03526906,-0.003749747,0.04155585,0.02792604,0.07600401,0.06725429,-0.000292772,-0.1332313,-0.2133044,-0.009639936,0.005627352,0.02175284,0.01625555,-0.003075475,-0.006703269,511.8647,67595.39,7046.647,-511.4088,244990.8,19788.73,359.6273,40829,10553.39,1485.421,-12071.96,13142.51,333.4693,19347.22,2820.742,-6.510398,-118878.7,-28911.59,-282.3137,8734.857,4342.335,484.4257,-4943.904,-1369.487,15.95004,15.91889,16.24048,16.46829,15.71103,15.61739,16.20939,16.04346,13.80392,13.71938,15.74223,15.5341,15.99157,16.04346,15.48203,15.34652,16.92293,16.85069,17.16009,17.2322,16.66477,16.76808,17.09825,16.89198,14.25725,14.30984,16.39585,16.41654,17.12917,17.14978,16.4269,16.15755,17.44838,17.39693,17.85945,17.96208,17.191,17.191,17.68485,17.60263,14.48849,14.63541,16.88165,16.85069,17.70539,17.71567,16.9642,16.90229,16.60275,16.53036,16.71643,16.97451,16.31301,16.17829,16.71643,16.46829,14.20463,14.06771,16.16792,15.96043,16.61309,16.69577,16.13682,15.95004,17.64375,17.48952,17.89025,17.72595,17.37635,17.36605,17.67457,17.47924,14.68783,14.60394,16.61309,16.84036,17.86971,17.86971,17.17039,16.91261,18.07492,17.95182,18.42333,18.37213,17.82865,17.65402,18.2287,18.04415,14.78214,14.84498,17.00546,17.2116,18.30042,18.24919,17.57179,17.53066,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 04:30:00",938,12.94,6.416,0.0126058,0.005588602,0.02552678,0.0196719,0.03179717,0.07368851,0.02383291,0.03336877,0.05190859,0.008379064,-0.01182193,0.003887906,0.04079884,0.06944081,0.06268866,-0.02690139,-0.06592755,-0.2941209,0.003254259,-0.00510778,0.03128451,-0.006643478,-0.008729768,-0.007085129,495.9662,15694.33,7429.858,818.3882,99872.73,22959.97,608.3095,39288.72,8586.795,352.8997,-38059.59,1229.594,487.1855,17676.52,2629.253,-598.2087,-58825.38,-39865.57,95.30376,-7928.371,6245.062,-197.9799,-14033.32,-1447.502,15.76158,15.74078,15.99011,16.24938,15.43891,15.38679,16.042,15.83433,13.28365,13.1987,15.29294,15.07367,15.67838,15.73038,15.15724,14.93774,16.72528,16.57026,16.98334,17.00397,16.31154,16.41508,16.90081,16.70463,13.76027,13.8131,15.91744,15.95897,16.70463,16.75628,16.02125,15.73038,17.26161,17.18951,17.64224,17.70389,16.81823,16.82856,17.49831,17.36456,13.95033,14.07685,16.43578,16.39437,17.35427,17.34397,16.53924,16.45647,16.43578,16.37367,16.54958,16.75628,15.99011,15.87589,16.52889,16.30118,13.73913,13.56988,15.73038,15.57431,16.33225,16.37367,15.80315,15.60554,17.44688,17.2719,17.6114,17.53944,16.98334,16.98334,17.41601,17.25131,14.11899,14.06631,16.20793,16.36332,17.48802,17.56,16.74594,16.48752,17.85793,17.71416,18.20668,18.09391,17.44688,17.31309,18.01186,17.8682,14.22428,14.27689,16.51855,16.75628,17.91952,17.82714,17.11738,17.05553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 05:00:00",939,12.94,6.373,-0.003444737,0.02461362,-0.007510979,-0.01203975,0.06122059,0.07411852,0.0281078,0.04736297,0.05132148,-0.004487344,0.003289375,0.02530102,0.04916758,0.07333045,0.05753282,-0.01340124,-0.1432024,-0.2243665,0.003595494,0.005438662,0.02209473,0.0228203,-0.003038431,-6.800557E-05,-135.5307,69121.81,-2186.156,-500.8764,192289.7,23093.96,717.4214,55765.63,8489.674,-188.9928,10589.83,8001.733,587.118,18666.65,2413.01,-298.0046,-127775.6,-30410.96,105.2971,8441.971,4410.583,680.0594,-4884.354,-13.89364,15.59597,15.56474,15.87673,16.08435,15.17896,15.12673,15.88712,15.66881,12.8909,12.81628,14.95949,14.78155,15.39805,15.45016,14.78155,14.6453,16.44698,16.35381,16.76746,16.78811,15.9702,16.08435,16.66415,16.46767,13.27383,13.34813,15.56474,15.57515,16.38487,16.43663,15.59597,15.35635,17.03577,16.91199,17.35513,17.48889,16.42628,16.43663,17.29336,17.14916,13.45417,13.58127,15.9702,15.92866,16.97389,16.93262,16.11547,16.0636,16.19841,16.17768,16.36417,16.60213,15.73122,15.60638,16.37452,16.16731,13.32691,13.15698,15.4189,15.2729,15.99096,16.03247,15.45016,15.24159,17.24187,17.05639,17.46832,17.30366,16.70548,16.66415,17.25217,17.04608,13.68707,13.63418,15.76241,15.98058,17.15946,17.19037,16.35381,16.12583,17.58144,17.47861,17.95118,17.89987,17.10793,16.96357,17.80748,17.602,13.70822,13.77164,16.09472,16.31238,17.56087,17.45803,16.67448,16.6228,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 05:30:00",940,12.94,6.287,-0.003256367,0.03338665,0.003236068,-0.00386412,0.06125277,0.0549031,0.04793422,0.0227517,0.06261013,0.02757361,-0.0002425587,0.03694877,0.01199696,0.06283551,0.06275105,-0.005206602,-0.133458,-0.2188525,9.150113E-05,0.01042317,0.01860348,-0.02026311,0.002396743,-0.01463317,-128.1194,93758.89,941.8944,-160.7547,192390.7,17106.79,1223.469,26788.07,10357.06,1161.313,-780.8951,11685.47,143.2576,15995.11,2631.87,-115.7797,-119081,-29663.59,2.679688,16179,3713.654,-603.8535,3852.825,-2989.578,15.39641,15.34428,15.62554,15.86469,14.83229,14.80087,15.68797,15.51103,12.44073,12.4086,14.54927,14.37073,15.04152,15.10421,14.49678,14.27609,16.27964,16.19674,16.50738,16.55909,15.67757,15.73997,16.46599,16.26928,12.82539,12.88935,15.146,15.13555,16.04119,16.1138,15.20864,14.99969,16.8174,16.67279,17.18867,17.25047,16.10343,16.12416,17.03407,16.94125,12.98521,13.13415,15.55268,15.54227,16.63146,16.62112,15.72957,15.61514,16.04119,15.99968,16.1138,16.36249,15.41726,15.26083,16.16565,15.927,12.80406,12.75071,14.96832,14.80087,15.65676,15.71917,15.09376,14.93694,17.01344,16.8174,17.20927,17.07531,16.35214,16.34178,17.02376,16.82772,13.21917,13.17667,15.37556,15.58392,16.85869,16.88966,15.97892,15.76076,17.42546,17.27106,17.74413,17.67222,16.75544,16.60045,17.57972,17.39459,13.26164,13.33594,15.67757,15.91662,17.20927,17.14745,16.27964,16.2071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 06:00:00",941,12.93,5.96,-0.02484892,-0.0001490079,0.02084307,0.0180165,0.05622356,0.07590958,-0.004094314,0.03275749,0.05000351,0.004347615,0.01013177,0.04994782,0.05366398,0.04714965,0.1199926,-0.01466651,-0.138037,-0.258834,-0.009831354,0.01853382,0.01093101,-0.01874726,0.0081177,0.006828066,-977.6629,-418.4551,6066.611,749.5204,176594.3,23652.02,-104.503,38568.99,8271.653,183.1078,32618.29,15796.56,640.8103,12002.19,5032.665,-326.1407,-123166.7,-35082.73,-287.9196,28768.47,2182.065,-558.6802,13049.41,1394.984,15.12572,15.01077,15.33447,15.55331,14.4659,14.37134,15.4283,15.19883,11.95826,11.90443,14.07667,13.91849,14.69672,14.71768,14.01343,13.79179,16.01068,15.89648,16.28028,16.32171,15.30318,15.35533,16.21811,16.02106,12.32346,12.37705,14.71768,14.69672,15.65738,15.7198,14.80149,14.58136,16.54939,16.44594,16.91093,17.00378,15.7406,15.7406,16.82837,16.75608,12.49483,12.67657,15.11528,15.11528,16.25956,16.23883,15.28232,15.26145,15.67819,15.63658,15.82375,16.00031,14.98986,14.90617,15.8757,15.63658,12.36633,12.2162,14.4974,14.37134,15.31361,15.36576,14.66527,14.5079,16.71477,16.60109,16.91093,16.79739,15.98993,15.93802,16.82837,16.60109,12.72995,12.69793,14.94802,15.15706,16.47698,16.46663,15.55331,15.30318,17.16871,17.00378,17.52896,17.4261,16.39418,16.2492,17.38494,17.18932,12.82598,12.85796,15.20927,15.45956,16.83869,16.78707,15.89648,15.85493,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 06:30:00",942,12.93,5.528,-1.726661E-05,0.005326259,-0.0001063566,0.01297952,0.06638487,0.06492193,0.01958172,0.02790486,0.06500264,-0.0003837353,-0.003725228,0.02087534,-0.0002225246,0.03998521,0.1385266,-0.01588478,-0.1046722,-0.2188537,-0.006706317,0.008688598,0.01470544,-0.01366336,0.01099714,0.01691362,-0.6793423,14957.6,-30.95629,539.9724,208510.3,20228.47,499.8025,32855.46,10752.83,-16.16172,-11993.02,6602.064,-2.657202,10178.45,5810.007,-353.2315,-93396.19,-29663.74,-196.4002,13486.57,2935.522,-407.1768,17678.19,3455.478,14.73734,14.72686,14.96764,15.23927,14.02269,13.94887,15.11397,14.86301,11.43892,11.34143,13.62136,13.42012,14.22282,14.24386,13.58961,13.36711,15.72887,15.58322,15.99898,16.01973,14.91534,14.98855,15.93669,15.73927,11.9032,11.92474,14.22282,14.25438,15.32273,15.39572,14.40158,14.18071,16.27894,16.19604,16.67208,16.78571,15.36444,15.36444,16.5894,16.50667,12.01083,12.23643,14.68494,14.66397,15.87438,15.84321,14.87347,14.81066,15.35401,15.34359,15.47908,15.71848,14.58007,14.45411,15.58322,15.33316,11.83857,11.74152,14.01215,13.84333,14.8316,14.87347,14.20177,14.02269,16.48598,16.32037,16.69275,16.51701,15.63526,15.61444,16.52736,16.34108,12.25789,12.21497,14.49611,14.71638,16.06123,16.10273,15.15575,14.89441,16.85798,16.77539,17.22915,17.18795,15.99898,15.82243,17.10551,16.97148,12.29006,12.37581,14.81066,15.04083,16.45494,16.38249,15.51033,15.39572,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 07:00:00",943,12.94,5.051,-0.01939385,0.01964167,0.01922751,0.02052145,0.04281535,0.06636226,0.01081288,0.05554048,0.05096138,0.0173828,0.01709238,0.0165057,0.02705558,0.005990406,0.08548514,0.01347643,-0.1427122,-0.2495893,-0.03567069,-0.01027981,0.02605661,-0.0003239058,-0.02257862,0.01013082,-763.0373,55159.21,5596.385,853.731,134480.1,20677.25,275.9873,65393.91,8430.105,732.1088,55027.3,5220.115,323.075,1524.889,3585.37,299.6766,-127338.3,-33829.7,-1044.646,-15956.47,5201.459,-9.652598,-36295.7,2069.742,14.4963,14.41228,14.7061,14.96783,13.60038,13.52627,14.78992,14.59075,10.98319,10.88517,13.13369,13.00603,13.8963,13.88575,13.15494,12.98474,15.41676,15.33336,15.73947,15.74987,14.4963,14.63271,15.65627,15.50012,11.38496,11.40662,13.80128,13.78015,14.90507,14.93645,13.99125,13.71673,16.05106,15.96804,16.41375,16.51722,14.96783,14.99921,16.33092,16.25842,11.56892,11.73092,14.25458,14.22301,15.47929,15.46887,14.4543,14.41228,15.11417,15.09327,15.2499,15.45845,14.19143,14.08612,15.28121,15.04102,11.40662,11.25486,13.61096,13.45211,14.4858,14.59075,13.78015,13.61096,16.18587,16.03031,16.38269,16.26878,15.22903,15.18727,16.27914,16.07181,11.7525,11.76328,14.02288,14.23353,15.68747,15.76026,14.7061,14.5173,16.61028,16.47584,16.96137,16.90978,15.61464,15.50012,16.84786,16.73428,11.8172,11.89262,14.35973,14.59075,16.07181,15.9888,15.08282,15.00966,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 07:30:00",944,12.96,4.816,0.01983256,0.013756,0.01846759,-0.02067706,0.06767918,0.04540611,0.01950717,0.02547387,0.05939262,0.003965433,0.003250542,0.00796038,-0.0003209064,0.01246382,0.0161591,-0.0002361462,-0.1379589,-0.25516,0.0001516395,0.002649341,0.03237822,-0.01025327,0.01295384,-0.007341474,780.2978,38630.62,5375.201,-860.2048,212575.6,14147.71,497.8996,29993.18,9824.813,167.0115,10464.81,2517.561,-3.831995,3172.73,677.7361,-5.251205,-123097,-34584.75,4.440891,4112.346,6463.388,-305.554,20823.63,-1499.874,14.32772,14.28566,14.53782,14.7161,13.38804,13.28194,14.66369,14.4118,10.63369,10.50241,12.7818,12.66437,13.59992,13.68455,12.92038,12.71776,15.21811,15.11369,15.44754,15.54129,14.13832,14.2541,15.43712,15.24942,10.95008,10.96097,13.37744,13.37744,14.59028,14.60077,13.55757,13.34562,15.81175,15.70779,16.16465,16.21648,14.63224,14.64272,16.09207,15.96755,11.11326,11.21101,13.79024,13.76911,15.11369,15.14503,14.07511,14.01187,14.98827,14.88366,15.00918,15.23898,13.94859,13.79024,15.14503,14.88366,10.99363,10.86293,13.19699,13.08006,14.21201,14.29618,13.54699,13.37744,15.98831,15.83253,16.13355,16.02982,14.84179,14.8732,16.02982,15.83253,11.30865,11.2978,13.62108,13.86417,15.38501,15.38501,14.36977,14.10672,16.39255,16.2372,16.72345,16.66146,15.28072,15.12414,16.60978,16.465,11.39534,11.47113,13.89584,14.14885,15.73898,15.67659,14.64272,14.60077,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 08:00:00",945,12.99,4.945,0.01293903,0.03185712,0.01812028,0.004480811,0.06700674,0.0522798,0.03113722,0.04161134,0.07289486,0.008211663,0.01727548,0.02038403,0.02072857,0.07823802,0.1543054,-0.02877163,-0.1124448,-0.3513837,-0.003321009,0.0295688,0.03621797,0.02836304,-0.008835682,-0.01807676,509.0769,89463.56,5274.113,186.4102,210463.5,16289.42,794.7441,48993.59,12058.38,345.8493,55616.78,6446.68,247.5232,19915.9,6471.79,-639.7975,-100331.5,-47627.05,-97.25858,45897.13,7229.885,845.2368,-14203.58,-3693.107,14.29617,14.23306,14.39079,14.56929,13.21823,13.15448,14.53781,14.38028,10.30506,10.2172,12.51471,12.36482,13.53639,13.54698,12.66436,12.51471,15.03008,14.93597,15.23898,15.29115,13.89583,13.95914,15.29115,15.06144,10.56807,10.66647,13.00557,13.0375,14.28566,14.39079,13.27132,13.00557,15.56211,15.45796,15.93639,15.97792,14.28566,14.34875,15.87408,15.75977,10.73201,10.87382,13.41985,13.37743,14.81038,14.77895,13.69511,13.61049,14.95689,14.85225,14.89412,15.06144,13.8008,13.65281,15.04054,14.86272,10.74293,10.61182,12.93103,12.84578,14.15937,14.18043,13.37743,13.13322,15.80135,15.59334,15.96754,15.81174,14.62174,14.5483,15.90524,15.62456,10.97185,10.93919,13.27132,13.50462,15.12413,15.11368,14.01187,13.77967,16.15428,15.99868,16.47534,16.39255,14.93597,14.7999,16.4029,16.23719,11.01539,11.00451,13.48343,13.74797,15.43712,15.30158,14.2541,14.22253,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-08-09 08:30:00",946,13.1,5.808,0.01879813,0.05627892,0.03678745,0.01279011,0.09523267,0.07536674,0.01118586,0.06183565,0.08218872,0.06316082,0.04801486,0.03176291,0.01643421,0.11622,0.06008914,0.03194153,-0.1059325,-0.3876702,0.009104712,0.04027068,0.03759424,0.0152431,0.02859247,0.01629596,739.5989,158046.7,10707.4,532.0925,299119.3,23482.88,285.507,72805.9,13595.78,2660.135,154579.3,10045.38,196.2436,29584.4,2520.226,710.287,-94520.7,-52545.37,266.6392,62508.75,7504.619,454.2542,45963.12,3329.288,14.48562,14.39109,14.49612,14.63253,13.29285,13.19728,14.64302,14.51712,10.40407,10.25044,12.4722,12.40797,13.68484,13.68484,12.63261,12.42938,14.88396,14.84209,15.12444,15.15577,13.67426,13.77997,15.15577,14.99903,10.38214,10.46983,12.71805,12.76075,14.21231,14.28596,12.91002,12.70737,15.28103,15.21841,15.69769,15.78087,14.07541,14.03325,15.65608,15.55201,10.43696,10.57929,13.08034,13.05907,14.61156,14.58009,13.22914,13.15477,15.17665,15.01994,15.00948,15.11399,13.86446,13.7377,15.21841,14.93628,10.80868,10.62303,12.97392,12.83541,14.39109,14.35956,13.3353,13.08034,15.68729,15.44785,15.86401,15.61446,14.46462,14.35956,15.83284,15.53118,10.8523,10.73229,13.00586,13.25039,15.0722,14.98857,13.7694,13.45194,15.95747,15.78087,16.25823,16.16496,14.72688,14.46462,16.21679,16.03013,10.73229,10.79777,13.13351,13.43074,15.21841,15.08265,13.89613,13.7694,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
