"TOA5","CR800Series","CR800","35057","CR800.Std.27.04","CPU:rockcreek.CR8","58001","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC","EC","T"
"2020-05-29 06:30:00",15100,12.84,0.32,0.05,14.82
"2020-05-29 07:00:00",15101,12.84,0.32,0.049,14.79
"2020-05-29 07:30:00",15102,12.85,0.319,0.05,14.76
"2020-05-29 08:00:00",15103,12.86,0.319,0.049,14.72
"2020-05-29 08:30:00",15104,13.62,0.319,0.049,14.68
"2020-05-29 09:00:00",15105,14.01,0.319,0.05,14.63
"2020-05-29 09:30:00",15106,13.82,0.32,0.049,14.6
"2020-05-29 10:00:00",15107,13.66,0.32,0.049,14.54
"2020-05-29 10:30:00",15108,13.53,0.32,0.049,14.48
"2020-05-29 11:00:00",15109,13.41,0.319,0.049,14.43
"2020-05-29 11:30:00",15110,13.31,0.319,0.049,14.38
"2020-05-29 12:00:00",15111,13.33,0.319,0.049,14.33
"2020-05-29 12:30:00",15112,13.28,0.319,0.049,14.31
"2020-05-29 13:00:00",15113,13.28,0.319,0.049,14.26
"2020-05-29 13:30:00",15114,13.3,0.319,0.049,14.23
"2020-05-29 14:00:00",15115,13.3,0.319,0.049,14.23
"2020-05-29 14:30:00",15116,13.3,0.319,0.049,14.18
"2020-05-29 15:00:00",15117,13.3,0.318,0.049,14.2
"2020-05-29 15:30:00",15118,13.3,0.318,0.049,14.19
"2020-05-29 16:00:00",15119,13.3,0.318,0.049,14.22
"2020-05-29 16:30:00",15120,13.3,0.318,0.049,14.22
"2020-05-29 17:00:00",15121,13.3,0.318,0.049,14.22
"2020-05-29 17:30:00",15122,13.33,0.318,0.049,14.32
"2020-05-29 18:00:00",15123,13.35,0.318,0.049,14.33
"2020-05-29 18:30:00",15124,13.35,0.318,0.048,14.37
"2020-05-29 19:00:00",15125,13.28,0.318,0.049,14.43
"2020-05-29 19:30:00",15126,13.23,0.318,0.049,14.46
"2020-05-29 20:00:00",15127,13.17,0.318,0.049,14.53
"2020-05-29 20:30:00",15128,13.13,0.318,0.049,14.55
"2020-05-29 21:00:00",15129,13.09,0.318,0.049,14.6
"2020-05-29 21:30:00",15130,13.06,0.318,0.049,14.66
"2020-05-29 22:00:00",15131,13.04,0.318,0.049,14.69
"2020-05-29 22:30:00",15132,13.02,0.318,0.049,14.75
"2020-05-29 23:00:00",15133,13,0.318,0.049,14.79
"2020-05-29 23:30:00",15134,12.98,0.318,0.049,14.81
"2020-05-30 00:00:00",15135,12.98,0.318,0.049,14.86
"2020-05-30 00:30:00",15136,12.96,0.318,0.049,14.87
"2020-05-30 01:00:00",15137,12.95,0.317,0.05,14.91
"2020-05-30 01:30:00",15138,12.94,0.317,0.049,14.93
"2020-05-30 02:00:00",15139,12.93,0.317,0.049,14.96
"2020-05-30 02:30:00",15140,12.92,0.317,0.049,14.96
"2020-05-30 03:00:00",15141,12.92,0.317,0.049,14.97
"2020-05-30 03:30:00",15142,12.91,0.317,0.049,14.98
"2020-05-30 04:00:00",15143,12.91,0.317,0.049,14.98
"2020-05-30 04:30:00",15144,12.9,0.317,0.05,14.96
"2020-05-30 05:00:00",15145,12.9,0.317,0.049,14.97
"2020-05-30 05:30:00",15146,12.89,0.317,0.049,14.97
"2020-05-30 06:00:00",15147,12.89,0.317,0.049,14.95
"2020-05-30 06:30:00",15148,12.89,0.316,0.049,14.94
"2020-05-30 07:00:00",15149,12.9,0.316,0.049,14.91
"2020-05-30 07:30:00",15150,12.9,0.316,0.049,14.91
"2020-05-30 08:00:00",15151,12.9,0.316,0.049,14.9
"2020-05-30 08:30:00",15152,12.93,0.316,0.05,14.88
"2020-05-30 09:00:00",15153,12.92,0.316,0.05,14.84
"2020-05-30 09:30:00",15154,12.9,0.316,0.049,14.82
"2020-05-30 10:00:00",15155,12.9,0.316,0.049,14.79
"2020-05-30 10:30:00",15156,13,0.316,0.049,14.76
"2020-05-30 11:00:00",15157,12.96,0.316,0.049,14.73
"2020-05-30 11:30:00",15158,12.99,0.316,0.049,14.72
"2020-05-30 12:00:00",15159,13.63,0.316,0.049,14.68
"2020-05-30 12:30:00",15160,13.98,0.316,0.049,14.64
"2020-05-30 13:00:00",15161,14.04,0.316,0.049,14.6
"2020-05-30 13:30:00",15162,13.98,0.316,0.049,14.59
"2020-05-30 14:00:00",15163,13.98,0.316,0.049,14.54
"2020-05-30 14:30:00",15164,13.95,0.316,0.049,14.49
"2020-05-30 15:00:00",15165,13.95,0.316,0.049,14.46
"2020-05-30 15:30:00",15166,13.85,0.315,0.048,14.42
"2020-05-30 16:00:00",15167,13.92,0.315,0.049,14.38
"2020-05-30 16:30:00",15168,13.92,0.315,0.048,14.31
"2020-05-30 17:00:00",15169,13.71,0.315,0.049,14.32
"2020-05-30 17:30:00",15170,13.72,0.315,0.048,14.31
"2020-05-30 18:00:00",15171,13.61,0.315,0.049,14.26
"2020-05-30 18:30:00",15172,13.53,0.315,0.049,14.27
"2020-05-30 19:00:00",15173,13.48,0.315,0.049,14.26
"2020-05-30 19:30:00",15174,13.43,0.315,0.048,14.26
"2020-05-30 20:00:00",15175,13.38,0.315,0.048,14.24
"2020-05-30 20:30:00",15176,13.34,0.315,0.049,14.24
"2020-05-30 21:00:00",15177,13.29,0.315,0.048,14.25
"2020-05-30 21:30:00",15178,13.25,0.315,0.048,14.23
"2020-05-30 22:00:00",15179,13.21,0.315,0.049,14.24
"2020-05-30 22:30:00",15180,13.18,0.315,0.048,14.21
"2020-05-30 23:00:00",15181,13.14,0.315,0.049,14.23
"2020-05-30 23:30:00",15182,13.11,0.315,0.049,14.19
"2020-05-31 00:00:00",15183,13.08,0.315,0.048,14.2
"2020-05-31 00:30:00",15184,13.05,0.315,0.049,14.16
"2020-05-31 01:00:00",15185,13.03,0.314,0.049,14.13
"2020-05-31 01:30:00",15186,13,0.314,0.049,14.15
"2020-05-31 02:00:00",15187,12.98,0.314,0.048,14.13
"2020-05-31 02:30:00",15188,12.96,0.314,0.049,14.07
"2020-05-31 03:00:00",15189,12.94,0.314,0.048,14.11
"2020-05-31 03:30:00",15190,12.93,0.314,0.048,13.99
"2020-05-31 04:00:00",15191,12.91,0.314,0.048,14
"2020-05-31 04:30:00",15192,12.9,0.314,0.048,13.93
"2020-05-31 05:00:00",15193,12.89,0.314,0.048,13.9
"2020-05-31 05:30:00",15194,12.88,0.314,0.048,13.89
"2020-05-31 06:00:00",15195,12.87,0.314,0.048,13.86
"2020-05-31 06:30:00",15196,12.87,0.313,0.048,13.81
"2020-05-31 07:00:00",15197,12.89,0.313,0.048,13.76
"2020-05-31 07:30:00",15198,12.95,0.313,0.048,13.77
"2020-05-31 08:00:00",15199,13,0.313,0.048,13.69
"2020-05-31 08:30:00",15200,13.37,0.313,0.048,13.61
"2020-05-31 09:00:00",15201,14.11,0.313,0.047,13.62
"2020-05-31 09:30:00",15202,14.01,0.313,0.048,13.55
"2020-05-31 10:00:00",15203,13.92,0.313,0.048,13.51
"2020-05-31 10:30:00",15204,13.85,0.313,0.048,13.49
"2020-05-31 11:00:00",15205,13.76,0.313,0.048,13.4
"2020-05-31 11:30:00",15206,13.72,0.313,0.047,13.4
"2020-05-31 12:00:00",15207,13.65,0.313,0.047,13.31
"2020-05-31 12:30:00",15208,13.59,0.313,0.047,13.32
"2020-05-31 13:00:00",15209,13.54,0.313,0.048,13.32
"2020-05-31 13:30:00",15210,13.5,0.313,0.047,13.28
"2020-05-31 14:00:00",15211,13.47,0.313,0.047,13.19
"2020-05-31 14:30:00",15212,13.47,0.313,0.047,13.22
"2020-05-31 15:00:00",15213,13.53,0.313,0.047,13.25
"2020-05-31 15:30:00",15214,13.56,0.313,0.047,13.24
"2020-05-31 16:00:00",15215,13.59,0.313,0.047,13.25
"2020-05-31 16:30:00",15216,13.62,0.313,0.047,13.25
"2020-05-31 17:00:00",15217,13.65,0.313,0.047,13.35
"2020-05-31 17:30:00",15218,13.69,0.312,0.047,13.36
"2020-05-31 18:00:00",15219,13.68,0.312,0.047,13.42
"2020-05-31 18:30:00",15220,13.58,0.312,0.047,13.48
"2020-05-31 19:00:00",15221,13.51,0.312,0.047,13.53
"2020-05-31 19:30:00",15222,13.44,0.312,0.048,13.56
"2020-05-31 20:00:00",15223,13.39,0.312,0.047,13.67
"2020-05-31 20:30:00",15224,13.33,0.312,0.048,13.73
"2020-05-31 21:00:00",15225,13.29,0.312,0.047,13.76
"2020-05-31 21:30:00",15226,13.25,0.312,0.048,13.83
"2020-05-31 22:00:00",15227,13.21,0.312,0.048,13.89
"2020-05-31 22:30:00",15228,13.17,0.312,0.048,13.89
"2020-05-31 23:00:00",15229,13.14,0.312,0.048,13.96
"2020-05-31 23:30:00",15230,13.11,0.312,0.048,13.98
"2020-06-01 00:00:00",15231,13.08,0.312,0.048,14.03
"2020-06-01 00:30:00",15232,13.05,0.312,0.048,14.04
"2020-06-01 01:00:00",15233,13.02,0.312,0.048,14.03
"2020-06-01 01:30:00",15234,13,0.312,0.048,14.05
"2020-06-01 02:00:00",15235,12.98,0.312,0.048,14.06
"2020-06-01 02:30:00",15236,12.96,0.312,0.048,14.09
"2020-06-01 03:00:00",15237,12.94,0.312,0.048,14.11
"2020-06-01 03:30:00",15238,12.93,0.312,0.048,14.08
"2020-06-01 04:00:00",15239,12.91,0.312,0.048,14.08
"2020-06-01 04:30:00",15240,12.9,0.312,0.048,14.07
"2020-06-01 05:00:00",15241,12.89,0.311,0.048,14.01
"2020-06-01 05:30:00",15242,12.88,0.311,0.048,14.01
"2020-06-01 06:00:00",15243,12.87,0.311,0.048,14.01
"2020-06-01 06:30:00",15244,12.87,0.311,0.048,13.98
"2020-06-01 07:00:00",15245,12.88,0.311,0.048,13.99
"2020-06-01 07:30:00",15246,12.91,0.311,0.048,13.93
"2020-06-01 08:00:00",15247,13,0.311,0.048,13.93
"2020-06-01 08:30:00",15248,13.12,0.311,0.048,13.88
"2020-06-01 09:00:00",15249,13.33,0.311,0.048,13.87
"2020-06-01 09:30:00",15250,14.01,0.311,0.048,13.84
"2020-06-01 10:00:00",15251,13.98,0.311,0.048,13.74
"2020-06-01 10:30:00",15252,13.92,0.311,0.047,13.8
"2020-06-01 11:00:00",15253,13.82,0.311,0.048,13.73
"2020-06-01 11:30:00",15254,13.68,0.311,0.048,13.72
"2020-06-01 12:00:00",15255,13.63,0.311,0.048,13.66
"2020-06-01 12:30:00",15256,13.65,0.311,0.048,13.64
"2020-06-01 13:00:00",15257,13.65,0.311,0.047,13.63
"2020-06-01 13:30:00",15258,13.66,0.311,0.048,13.61
"2020-06-01 14:00:00",15259,13.59,0.311,0.048,13.57
"2020-06-01 14:30:00",15260,13.59,0.311,0.047,13.56
"2020-06-01 15:00:00",15261,13.62,0.311,0.047,13.62
"2020-06-01 15:30:00",15262,13.62,0.311,0.047,13.62
"2020-06-01 16:00:00",15263,13.65,0.311,0.047,13.61
"2020-06-01 16:30:00",15264,13.65,0.311,0.047,13.62
"2020-06-01 17:00:00",15265,13.65,0.311,0.047,13.63
"2020-06-01 17:30:00",15266,13.58,0.31,0.047,13.66
"2020-06-01 18:00:00",15267,13.5,0.31,0.047,13.68
"2020-06-01 18:30:00",15268,13.43,0.31,0.048,13.72
"2020-06-01 19:00:00",15269,13.38,0.31,0.047,13.73
"2020-06-01 19:30:00",15270,13.33,0.31,0.048,13.79
"2020-06-01 20:00:00",15271,13.28,0.31,0.048,13.83
"2020-06-01 20:30:00",15272,13.24,0.31,0.048,13.87
"2020-06-01 21:00:00",15273,13.2,0.31,0.048,13.9
"2020-06-01 21:30:00",15274,13.17,0.31,0.047,13.91
"2020-06-01 22:00:00",15275,13.13,0.31,0.047,13.95
"2020-06-01 22:30:00",15276,13.1,0.31,0.048,13.97
"2020-06-01 23:00:00",15277,13.07,0.31,0.048,14.01
"2020-06-01 23:30:00",15278,13.04,0.31,0.048,14.01
"2020-06-02 00:00:00",15279,13.02,0.31,0.048,14.05
"2020-06-02 00:30:00",15280,12.99,0.31,0.048,14.05
"2020-06-02 01:00:00",15281,12.98,0.31,0.048,14.06
"2020-06-02 01:30:00",15282,12.95,0.31,0.048,14.06
"2020-06-02 02:00:00",15283,12.93,0.31,0.048,14.08
"2020-06-02 02:30:00",15284,12.92,0.31,0.047,14.06
"2020-06-02 03:00:00",15285,12.9,0.31,0.048,14.05
"2020-06-02 03:30:00",15286,12.89,0.31,0.048,14.05
"2020-06-02 04:00:00",15287,12.87,0.31,0.047,14.04
"2020-06-02 04:30:00",15288,12.86,0.31,0.047,14
"2020-06-02 05:00:00",15289,12.85,0.31,0.048,14
"2020-06-02 05:30:00",15290,12.84,0.31,0.047,13.96
"2020-06-02 06:00:00",15291,12.83,0.31,0.048,13.95
"2020-06-02 06:30:00",15292,12.82,0.31,0.047,13.93
"2020-06-02 07:00:00",15293,12.82,0.31,0.047,13.9
"2020-06-02 07:30:00",15294,12.84,0.31,0.048,13.85
"2020-06-02 08:00:00",15295,12.86,0.31,0.048,13.82
"2020-06-02 08:30:00",15296,13.08,0.31,0.047,13.77
"2020-06-02 09:00:00",15297,14.04,0.31,0.047,13.73
"2020-06-02 09:30:00",15298,13.85,0.31,0.047,13.69
"2020-06-02 10:00:00",15299,13.74,0.31,0.048,13.68
"2020-06-02 10:30:00",15300,13.62,0.309,0.047,13.6
"2020-06-02 11:00:00",15301,13.51,0.309,0.047,13.6
"2020-06-02 11:30:00",15302,13.46,0.309,0.047,13.53
"2020-06-02 12:00:00",15303,13.37,0.309,0.047,13.49
"2020-06-02 12:30:00",15304,13.29,0.309,0.047,13.48
"2020-06-02 13:00:00",15305,13.24,0.309,0.047,13.43
"2020-06-02 13:30:00",15306,13.25,0.309,0.047,13.41
"2020-06-02 14:00:00",15307,13.23,0.309,0.047,13.38
"2020-06-02 14:30:00",15308,13.2,0.309,0.047,13.35
"2020-06-02 15:00:00",15309,13.19,0.309,0.047,13.43
"2020-06-02 15:30:00",15310,13.19,0.308,0.047,13.45
"2020-06-02 16:00:00",15311,13.37,0.308,0.047,13.44
"2020-06-02 16:30:00",15312,13.36,0.308,0.047,13.52
"2020-06-02 17:00:00",15313,13.31,0.308,0.047,13.56
"2020-06-02 17:30:00",15314,13.32,0.308,0.047,13.63
"2020-06-02 18:00:00",15315,13.27,0.308,0.047,13.73
"2020-06-02 18:30:00",15316,13.22,0.308,0.047,13.81
"2020-06-02 19:00:00",15317,13.17,0.308,0.047,13.89
"2020-06-02 19:30:00",15318,13.13,0.308,0.048,13.98
"2020-06-02 20:00:00",15319,13.09,0.308,0.047,14.06
"2020-06-02 20:30:00",15320,13.06,0.308,0.048,14.14
"2020-06-02 21:00:00",15321,13.03,0.308,0.047,14.23
"2020-06-02 21:30:00",15322,13,0.308,0.048,14.33
"2020-06-02 22:00:00",15323,12.98,0.308,0.048,14.39
"2020-06-02 22:30:00",15324,12.96,0.308,0.048,14.48
"2020-06-02 23:00:00",15325,12.94,0.308,0.048,14.49
"2020-06-02 23:30:00",15326,12.92,0.308,0.048,14.61
"2020-06-03 00:00:00",15327,12.9,0.308,0.048,14.65
"2020-06-03 00:30:00",15328,12.89,0.308,0.048,14.66
"2020-06-03 01:00:00",15329,12.87,0.308,0.048,14.69
"2020-06-03 01:30:00",15330,12.87,0.308,0.048,14.72
"2020-06-03 02:00:00",15331,12.86,0.308,0.048,14.73
"2020-06-03 02:30:00",15332,12.84,0.308,0.048,14.74
"2020-06-03 03:00:00",15333,12.85,0.308,0.048,14.76
"2020-06-03 03:30:00",15334,12.84,0.308,0.048,14.74
"2020-06-03 04:00:00",15335,12.84,0.308,0.048,14.76
"2020-06-03 04:30:00",15336,12.83,0.308,0.049,14.75
"2020-06-03 05:00:00",15337,12.82,0.308,0.049,14.72
"2020-06-03 05:30:00",15338,12.82,0.308,0.048,14.68
"2020-06-03 06:00:00",15339,12.82,0.308,0.048,14.68
"2020-06-03 06:30:00",15340,12.82,0.308,0.048,14.66
"2020-06-03 07:00:00",15341,12.82,0.308,0.048,14.62
"2020-06-03 07:30:00",15342,12.83,0.308,0.048,14.6
"2020-06-03 08:00:00",15343,12.86,0.308,0.048,14.54
"2020-06-03 08:30:00",15344,13.03,0.308,0.048,14.56
"2020-06-03 09:00:00",15345,14.04,0.308,0.048,14.5
"2020-06-03 09:30:00",15346,13.85,0.308,0.048,14.46
"2020-06-03 10:00:00",15347,13.71,0.308,0.048,14.41
"2020-06-03 10:30:00",15348,13.59,0.308,0.048,14.34
"2020-06-03 11:00:00",15349,13.48,0.307,0.048,14.32
"2020-06-03 11:30:00",15350,13.38,0.307,0.048,14.29
"2020-06-03 12:00:00",15351,13.3,0.307,0.048,14.24
"2020-06-03 12:30:00",15352,13.28,0.307,0.048,14.19
"2020-06-03 13:00:00",15353,13.2,0.307,0.048,14.15
"2020-06-03 13:30:00",15354,13.14,0.307,0.048,14.15
"2020-06-03 14:00:00",15355,13.13,0.307,0.048,14.15
"2020-06-03 14:30:00",15356,13.14,0.307,0.048,14.12
"2020-06-03 15:00:00",15357,13.22,0.307,0.048,14.13
"2020-06-03 15:30:00",15358,13.25,0.307,0.048,14.11
"2020-06-03 16:00:00",15359,13.3,0.306,0.048,14.19
"2020-06-03 16:30:00",15360,13.3,0.306,0.048,14.23
"2020-06-03 17:00:00",15361,13.35,0.306,0.047,14.27
"2020-06-03 17:30:00",15362,13.34,0.306,0.048,14.38
"2020-06-03 18:00:00",15363,13.39,0.306,0.048,14.45
"2020-06-03 18:30:00",15364,13.31,0.306,0.048,14.56
"2020-06-03 19:00:00",15365,13.25,0.306,0.048,14.66
"2020-06-03 19:30:00",15366,13.19,0.306,0.048,14.73
"2020-06-03 20:00:00",15367,13.15,0.306,0.048,14.84
"2020-06-03 20:30:00",15368,13.11,0.306,0.048,14.93
"2020-06-03 21:00:00",15369,13.07,0.306,0.048,15.01
"2020-06-03 21:30:00",15370,13.04,0.306,0.048,15.07
"2020-06-03 22:00:00",15371,13.01,0.306,0.048,15.16
"2020-06-03 22:30:00",15372,12.99,0.306,0.049,15.24
"2020-06-03 23:00:00",15373,12.96,0.306,0.049,15.29
"2020-06-03 23:30:00",15374,12.94,0.306,0.049,15.36
"2020-06-04 00:00:00",15375,12.92,0.306,0.049,15.39
"2020-06-04 00:30:00",15376,12.9,0.306,0.048,15.44
"2020-06-04 01:00:00",15377,12.89,0.306,0.049,15.47
"2020-06-04 01:30:00",15378,12.88,0.306,0.049,15.48
"2020-06-04 02:00:00",15379,12.87,0.306,0.049,15.5
"2020-06-04 02:30:00",15380,12.86,0.306,0.049,15.54
"2020-06-04 03:00:00",15381,12.86,0.306,0.049,15.54
"2020-06-04 03:30:00",15382,12.85,0.306,0.049,15.53
"2020-06-04 04:00:00",15383,12.85,0.306,0.049,15.53
"2020-06-04 04:30:00",15384,12.84,0.306,0.049,15.53
"2020-06-04 05:00:00",15385,12.84,0.306,0.049,15.49
"2020-06-04 05:30:00",15386,12.84,0.306,0.049,15.52
"2020-06-04 06:00:00",15387,12.84,0.306,0.049,15.47
"2020-06-04 06:30:00",15388,12.84,0.306,0.049,15.47
"2020-06-04 07:00:00",15389,12.83,0.306,0.049,15.43
"2020-06-04 07:30:00",15390,12.85,0.306,0.049,15.38
"2020-06-04 08:00:00",15391,12.87,0.306,0.049,15.36
"2020-06-04 08:30:00",15392,12.99,0.306,0.049,15.32
"2020-06-04 09:00:00",15393,13.98,0.306,0.049,15.28
"2020-06-04 09:30:00",15394,13.79,0.306,0.049,15.25
"2020-06-04 10:00:00",15395,13.65,0.306,0.048,15.22
"2020-06-04 10:30:00",15396,13.53,0.306,0.049,15.16
"2020-06-04 11:00:00",15397,13.41,0.306,0.049,15.12
"2020-06-04 11:30:00",15398,13.33,0.306,0.049,15.07
"2020-06-04 12:00:00",15399,13.25,0.306,0.049,15.03
"2020-06-04 12:30:00",15400,13.25,0.305,0.048,14.99
"2020-06-04 13:00:00",15401,13.19,0.305,0.048,14.99
"2020-06-04 13:30:00",15402,13.16,0.305,0.048,14.98
"2020-06-04 14:00:00",15403,13.14,0.305,0.049,14.92
"2020-06-04 14:30:00",15404,13.14,0.305,0.048,14.94
"2020-06-04 15:00:00",15405,13.13,0.305,0.048,14.96
"2020-06-04 15:30:00",15406,13.12,0.305,0.048,14.98
"2020-06-04 16:00:00",15407,13.28,0.305,0.049,15.02
"2020-06-04 16:30:00",15408,13.3,0.305,0.049,15.07
"2020-06-04 17:00:00",15409,13.26,0.305,0.048,15.13
"2020-06-04 17:30:00",15410,13.27,0.305,0.049,15.23
"2020-06-04 18:00:00",15411,13.24,0.305,0.049,15.31
"2020-06-04 18:30:00",15412,13.19,0.305,0.049,15.4
"2020-06-04 19:00:00",15413,13.14,0.305,0.049,15.5
"2020-06-04 19:30:00",15414,13.1,0.305,0.049,15.58
"2020-06-04 20:00:00",15415,13.06,0.305,0.049,15.67
"2020-06-04 20:30:00",15416,13.03,0.305,0.049,15.75
"2020-06-04 21:00:00",15417,13,0.305,0.049,15.84
"2020-06-04 21:30:00",15418,12.98,0.305,0.049,15.9
"2020-06-04 22:00:00",15419,12.95,0.305,0.049,15.94
"2020-06-04 22:30:00",15420,12.94,0.305,0.05,16
"2020-06-04 23:00:00",15421,12.92,0.304,0.05,16.08
"2020-06-04 23:30:00",15422,12.91,0.304,0.05,16.15
"2020-06-05 00:00:00",15423,12.9,0.305,0.049,16.14
"2020-06-05 00:30:00",15424,12.88,0.304,0.05,16.22
"2020-06-05 01:00:00",15425,12.87,0.305,0.05,16.22
"2020-06-05 01:30:00",15426,12.87,0.304,0.05,16.23
"2020-06-05 02:00:00",15427,12.86,0.305,0.05,16.25
"2020-06-05 02:30:00",15428,12.85,0.304,0.05,16.27
"2020-06-05 03:00:00",15429,12.85,0.305,0.05,16.27
"2020-06-05 03:30:00",15430,12.84,0.305,0.05,16.25
"2020-06-05 04:00:00",15431,12.84,0.305,0.05,16.25
"2020-06-05 04:30:00",15432,12.84,0.304,0.05,16.22
"2020-06-05 05:00:00",15433,12.83,0.304,0.05,16.23
"2020-06-05 05:30:00",15434,12.83,0.304,0.05,16.21
"2020-06-05 06:00:00",15435,12.82,0.304,0.05,16.17
"2020-06-05 06:30:00",15436,12.82,0.304,0.05,16.14
"2020-06-05 07:00:00",15437,12.83,0.304,0.05,16.11
"2020-06-05 07:30:00",15438,12.85,0.304,0.049,16.06
"2020-06-05 08:00:00",15439,12.87,0.304,0.05,16.03
"2020-06-05 08:30:00",15440,12.98,0.304,0.05,15.99
"2020-06-05 09:00:00",15441,13.95,0.304,0.05,15.94
"2020-06-05 09:30:00",15442,13.76,0.304,0.05,15.88
"2020-06-05 10:00:00",15443,13.65,0.304,0.05,15.83
"2020-06-05 10:30:00",15444,13.53,0.304,0.049,15.78
"2020-06-05 11:00:00",15445,13.44,0.304,0.049,15.74
"2020-06-05 11:30:00",15446,13.34,0.304,0.049,15.67
"2020-06-05 12:00:00",15447,13.28,0.303,0.049,15.62
"2020-06-05 12:30:00",15448,13.25,0.303,0.049,15.6
"2020-06-05 13:00:00",15449,13.26,0.303,0.049,15.55
"2020-06-05 13:30:00",15450,13.23,0.303,0.049,15.53
"2020-06-05 14:00:00",15451,13.22,0.303,0.049,15.51
"2020-06-05 14:30:00",15452,13.26,0.303,0.049,15.5
"2020-06-05 15:00:00",15453,13.32,0.303,0.049,15.54
"2020-06-05 15:30:00",15454,13.39,0.303,0.048,15.56
"2020-06-05 16:00:00",15455,13.39,0.303,0.049,15.57
"2020-06-05 16:30:00",15456,13.45,0.303,0.049,15.63
"2020-06-05 17:00:00",15457,13.38,0.303,0.049,15.67
"2020-06-05 17:30:00",15458,13.39,0.303,0.049,15.75
"2020-06-05 18:00:00",15459,13.34,0.303,0.049,15.84
"2020-06-05 18:30:00",15460,13.28,0.303,0.049,15.94
"2020-06-05 19:00:00",15461,13.23,0.303,0.05,15.98
"2020-06-05 19:30:00",15462,13.18,0.303,0.049,16.11
"2020-06-05 20:00:00",15463,13.15,0.303,0.049,16.12
"2020-06-05 20:30:00",15464,13.11,0.303,0.05,16.16
"2020-06-05 21:00:00",15465,13.08,0.303,0.049,16.26
"2020-06-05 21:30:00",15466,13.05,0.303,0.05,16.34
"2020-06-05 22:00:00",15467,13.02,0.303,0.05,16.36
"2020-06-05 22:30:00",15468,12.99,0.303,0.05,16.41
"2020-06-05 23:00:00",15469,12.98,0.303,0.05,16.5
"2020-06-05 23:30:00",15470,12.96,0.303,0.05,16.52
"2020-06-06 00:00:00",15471,12.94,0.303,0.05,16.5
"2020-06-06 00:30:00",15472,12.92,0.303,0.05,16.5
"2020-06-06 01:00:00",15473,12.91,0.303,0.051,16.59
"2020-06-06 01:30:00",15474,12.9,0.303,0.05,16.56
"2020-06-06 02:00:00",15475,12.9,0.303,0.05,16.57
"2020-06-06 02:30:00",15476,12.89,0.303,0.05,16.6
"2020-06-06 03:00:00",15477,12.88,0.303,0.05,16.53
"2020-06-06 03:30:00",15478,12.87,0.303,0.05,16.54
"2020-06-06 04:00:00",15479,12.87,0.303,0.05,16.52
"2020-06-06 04:30:00",15480,12.86,0.303,0.05,16.53
"2020-06-06 05:00:00",15481,12.86,0.302,0.05,16.49
"2020-06-06 05:30:00",15482,12.85,0.302,0.05,16.47
"2020-06-06 06:00:00",15483,12.85,0.302,0.05,16.42
"2020-06-06 06:30:00",15484,12.85,0.302,0.05,16.41
"2020-06-06 07:00:00",15485,12.86,0.302,0.05,16.39
"2020-06-06 07:30:00",15486,12.89,0.302,0.05,16.36
"2020-06-06 08:00:00",15487,12.94,0.302,0.05,16.31
"2020-06-06 08:30:00",15488,13.16,0.302,0.05,16.26
"2020-06-06 09:00:00",15489,14.04,0.302,0.05,16.2
"2020-06-06 09:30:00",15490,13.98,0.302,0.05,16.19
"2020-06-06 10:00:00",15491,13.88,0.302,0.05,16.12
"2020-06-06 10:30:00",15492,13.89,0.302,0.049,16.06
"2020-06-06 11:00:00",15493,13.85,0.301,0.049,16.03
"2020-06-06 11:30:00",15494,13.76,0.301,0.049,16.01
"2020-06-06 12:00:00",15495,13.68,0.301,0.05,15.92
"2020-06-06 12:30:00",15496,13.62,0.301,0.05,15.93
"2020-06-06 13:00:00",15497,13.62,0.301,0.049,15.89
"2020-06-06 13:30:00",15498,13.59,0.301,0.049,15.85
"2020-06-06 14:00:00",15499,13.68,0.301,0.049,15.82
"2020-06-06 14:30:00",15500,13.71,0.301,0.05,15.83
"2020-06-06 15:00:00",15501,13.76,0.301,0.049,15.8
"2020-06-06 15:30:00",15502,13.72,0.301,0.049,15.82
"2020-06-06 16:00:00",15503,13.63,0.301,0.049,15.82
"2020-06-06 16:30:00",15504,13.55,0.301,0.049,15.85
"2020-06-06 17:00:00",15505,13.49,0.301,0.049,15.88
"2020-06-06 17:30:00",15506,13.54,0.301,0.049,15.91
"2020-06-06 18:00:00",15507,13.49,0.301,0.049,15.98
"2020-06-06 18:30:00",15508,13.56,0.301,0.049,16.01
"2020-06-06 19:00:00",15509,13.58,0.301,0.049,16.03
"2020-06-06 19:30:00",15510,13.53,0.301,0.049,16.06
"2020-06-06 20:00:00",15511,13.48,0.301,0.049,16.11
"2020-06-06 20:30:00",15512,13.43,0.301,0.05,16.16
"2020-06-06 21:00:00",15513,13.39,0.301,0.049,16.16
"2020-06-06 21:30:00",15514,13.35,0.301,0.05,16.2
"2020-06-06 22:00:00",15515,13.31,0.301,0.05,16.17
"2020-06-06 22:30:00",15516,13.28,0.301,0.05,16.19
"2020-06-06 23:00:00",15517,13.24,0.301,0.05,16.19
"2020-06-06 23:30:00",15518,13.2,0.301,0.05,16.19
"2020-06-07 00:00:00",15519,13.16,0.301,0.05,16.15
"2020-06-07 00:30:00",15520,13.13,0.3,0.049,16.15
"2020-06-07 01:00:00",15521,13.1,0.3,0.05,16.13
