Date,VWC_10cm_RC1SM,VWC_10cm_RCSM2,VWC_10cm_RCSM3,VWC_10cm_RCSM5,VWC_30cm_RC1SM,VWC_30cm_RCSM2,VWC_30cm_RCSM3,VWC_30cm_RCSM5,VWC_1m_RC1SM,VWC_1m_RCSM5,VWC_5cm_RCSM2,VWC_5cm_RCSM3,VWC_20cm_RCSM2,VWC_20cm_RCSM3,VWC_40cm_RCSM2,VWC_40cm_RCSM3,VWC_50cm_RCSM2,VWC_50cm_RCSM3,VWC_60cm_RCSM2,VWC_60cm_RCSM3,VWC_75cm_RCSM2,VWC_75cm_RCSM3,VWC_100cm_RCSM2,VWC_100cm_RCSM3
2019-09-26 07:00:00,0.1859,0.0077994,NA,0.3432,0.2664,0.049194,NA,0.3705,0.2868,0.5059,0.0576571,NA,0.0529813,NA,0.0083836,NA,0.0661605,NA,0.0801591,NA,0.0201348,NA,0,NA
2019-09-26 07:30:00,0.1853,0.0092578,NA,0.3432,0.2664,0.0478876,NA,0.3705,0.2871,0.5059,0.0584504,NA,0.0548655,NA,0.0115269,NA,0.069458,NA,0.0843045,NA,0.0249554,NA,0,NA
2019-09-26 08:00:00,0.1859,0.0059521,NA,0.3437,0.2664,0.0469715,NA,0.3705,0.2871,0.5059,0.055685,NA,0.0577459,NA,0.0108027,NA,0.063416,NA,0.0825282,NA,0.0205584,NA,0,NA
2019-09-26 08:30:00,0.1853,0.004673,NA,0.3437,0.2666,0.045944,NA,0.3705,0.2871,0.5059,0.0571855,NA,0.0541899,NA,0.0093752,NA,0.0633959,NA,0.0840411,NA,0.0196889,NA,0,NA
2019-09-26 09:00:00,0.1853,0.0079728,NA,0.3432,0.2664,0.0406568,NA,0.3705,0.2871,0.5059,0.0565059,NA,0.054764,NA,0.0122058,NA,0.0656238,NA,0.0815349,NA,0.0213908,NA,0,NA
2019-09-26 09:30:00,0.1853,0.0088952,NA,0.3437,0.2664,0.0425981,NA,0.3705,0.2871,0.5059,0.0541655,NA,0.0578405,NA,0.0117296,NA,0.0646304,NA,0.0792358,NA,0.0197988,NA,0,NA
2019-09-26 10:00:00,0.1853,0.0079312,NA,0.3437,0.2664,0.0484043,NA,0.3711,0.2871,0.5059,0.0564772,NA,0.0611912,NA,0.0119606,NA,0.0675914,NA,0.0820857,NA,0.0126088,NA,0,NA
2019-09-26 10:30:00,0.1853,0.0087375,NA,0.3437,0.266,0.0489019,NA,0.3705,0.2871,0.5059,0.058518,NA,0.0567468,NA,0.0083332,NA,0.0667151,NA,0.0782651,NA,0.0183571,NA,0,NA
2019-09-26 11:00:00,0.1859,0.0097606,NA,0.3437,0.266,0.0475675,NA,0.3711,0.2871,0.5059,0.0600778,NA,0.0584244,NA,0.0108075,NA,0.065122,NA,0.0804223,NA,0.0229182,NA,0,NA
2019-09-26 11:30:00,0.1853,0.0072182,NA,0.3441,0.2657,0.0492848,NA,0.3705,0.2871,0.5059,0.0604289,NA,0.0583651,NA,0.0114946,NA,0.0672271,NA,0.076958,NA,0.0236844,NA,0,NA
2019-09-26 12:00:00,0.1862,0.0072552,NA,0.3432,0.265,0.0461544,NA,0.3711,0.2871,0.5059,0.0650854,NA,0.0588469,NA,0.0097323,NA,0.0661073,NA,0.0824691,NA,0.0200855,NA,0,NA
2019-09-26 12:30:00,0.1859,0.0058044,NA,0.3441,0.2646,0.044351,NA,0.3705,0.2871,0.5051,0.0610738,NA,0.05502,NA,0.0157567,NA,0.0688761,NA,0.0777589,NA,0.019212,NA,0,NA
2019-09-26 13:00:00,0.1862,0.0087293,NA,0.3432,0.2642,0.0436821,NA,0.3705,0.2871,0.5051,0.0609694,NA,0.0568752,NA,0.0143602,NA,0.0672562,NA,0.0832567,NA,0.0189563,NA,0,NA
2019-09-26 13:30:00,0.1859,0.0076169,NA,0.3432,0.2646,0.0460026,NA,0.3705,0.2871,0.5051,0.0627874,NA,0.0557822,NA,0.0087358,NA,0.0677311,NA,0.0842077,NA,0.0198897,NA,0,NA
2019-09-26 14:00:00,0.1859,0.0055592,NA,0.3441,0.2639,0.0459373,NA,0.3711,0.2874,0.5059,0.0614021,NA,0.0569238,NA,0.0103868,NA,0.0664168,NA,0.0821499,NA,0.0240424,NA,0,NA
2019-09-26 14:30:00,0.1853,0.0062722,NA,0.3441,0.2639,0.0491905,NA,0.3705,0.2871,0.5059,0.0619177,NA,0.0538226,NA,0.0126358,NA,0.0671874,NA,0.0830168,NA,0.0198957,NA,0,NA
2019-09-26 15:00:00,0.1859,0.006744,NA,0.3441,0.2639,0.0488951,NA,0.3705,0.2871,0.5059,0.0608908,NA,0.0536026,NA,0.0130964,NA,0.0658078,NA,0.0842578,NA,0.0199108,NA,0,NA
2019-09-26 15:30:00,0.1859,0.0053228,NA,0.3437,0.2639,0.045657,NA,0.3705,0.2871,0.5059,0.0562435,NA,0.0523483,NA,0.0137106,NA,0.0648455,NA,0.0838191,NA,0.0224771,NA,0,NA
2019-09-26 16:00:00,0.1862,0.0052685,NA,0.3437,0.2635,0.0474304,NA,0.3705,0.2871,0.5059,0.0605963,NA,0.0539452,NA,0.0119979,NA,0.0633103,NA,0.07586,NA,0.0237963,NA,0,NA
2019-09-26 16:30:00,0.1862,0.0055967,NA,0.3437,0.2632,0.0493423,NA,0.3705,0.2874,0.5059,0.0599113,NA,0.0509824,NA,0.0106334,NA,0.0653155,NA,0.0756077,NA,0.0177858,NA,0,NA
2019-09-26 17:00:00,0.1859,0.0075155,NA,0.3441,0.2628,0.0485669,NA,0.3705,0.2874,0.5066,0.058299,NA,0.0519387,NA,0.0091062,NA,0.0657849,NA,0.0807069,NA,0.0181231,NA,0,NA
2019-09-26 17:30:00,0.1859,0.0025049,NA,0.3441,0.2628,0.0451689,NA,0.3705,0.2871,0.5059,0.0577628,NA,0.0544291,NA,0.0099352,NA,0.0642984,NA,0.0834467,NA,0.0208584,NA,0,NA
2019-09-26 18:00:00,0.1859,0.0046154,NA,0.3432,0.2628,0.0501029,NA,0.3705,0.2871,0.5059,0.0602041,NA,0.0502575,NA,0.0106797,NA,0.0649505,NA,0.0747621,NA,0.0212788,NA,0,NA
2019-09-26 18:30:00,0.1862,0.0064108,NA,0.3437,0.2624,0.0455811,NA,0.3705,0.2871,0.5059,0.0553712,NA,0.0533565,NA,0.013022,NA,0.0694064,NA,0.0800765,NA,0.0191788,NA,0,NA
2019-09-26 19:00:00,0.1859,0.0041108,NA,0.3432,0.2628,0.0475412,NA,0.3705,0.2871,0.5059,0.0563392,NA,0.052837,NA,0.0131463,NA,0.0641722,NA,0.084013,NA,0.0201416,NA,0,NA
2019-09-26 19:30:00,0.1859,0.0015671,NA,0.3437,0.2624,0.0501447,NA,0.3705,0.2871,0.5059,0.0564572,NA,0.0508048,NA,0.0091699,NA,0.0655911,NA,0.0836773,NA,0.0208512,NA,0,NA
2019-09-26 20:00:00,0.1859,0,NA,0.3437,0.2624,0.0454231,NA,0.3705,0.2871,0.5059,0.0516288,NA,0.0520069,NA,0.0100855,NA,0.0678874,NA,0.0824528,NA,0.0186497,NA,0,NA
2019-09-26 20:30:00,0.1859,0.0081762,NA,0.3432,0.2624,0.0498922,NA,0.3705,0.2871,0.5059,0.0522626,NA,0.0524379,NA,0.013862,NA,0.0660791,NA,0.0787768,NA,0.020337,NA,0,NA
2019-09-26 21:00:00,0.1859,0.0048374,NA,0.3437,0.2621,0.0505304,NA,0.3705,0.2871,0.5059,0.0520166,NA,0.0506438,NA,0.0134794,NA,0.0667722,NA,0.0780878,NA,0.0225506,NA,0,NA
2019-09-26 21:30:00,0.1859,0.0036333,NA,0.3437,0.2621,0.0430117,NA,0.3705,0.2871,0.5059,0.0543871,NA,0.0518631,NA,0.0126323,NA,0.0597349,NA,0.084677,NA,0.0197811,NA,0,NA
2019-09-26 22:00:00,0.1859,0.0032233,NA,0.3437,0.2621,0.0466501,NA,0.3705,0.2871,0.5059,0.0520398,NA,0.0526973,NA,0.0141043,NA,0.0647826,NA,0.0821128,NA,0.0235789,NA,0,NA
2019-09-26 22:30:00,0.1859,0.0055846,NA,0.3432,0.2618,0.0457019,NA,0.3705,0.2871,0.5059,0.0515291,NA,0.0561087,NA,0.0105965,NA,0.0634349,NA,0.0820428,NA,0.0227325,NA,0,NA
2019-09-26 23:00:00,0.1859,0.0088157,NA,0.3437,0.2618,0.0445528,NA,0.3705,0.2868,0.5059,0.051546,NA,0.0512479,NA,0.0100873,NA,0.0685873,NA,0.0823105,NA,0.0178908,NA,0,NA
2019-09-26 23:30:00,0.1859,0.0056657,NA,0.3437,0.2618,0.0488539,NA,0.3705,0.2871,0.5059,0.053784,NA,0.0537429,NA,0.0083833,NA,0.0634587,NA,0.0818732,NA,0.0190604,NA,0,NA
2019-09-27 00:00:00,0.1859,0.001744,NA,0.3437,0.2618,0.048062,NA,0.3705,0.2871,0.5059,0.0524288,NA,0.0484687,NA,0.0136209,NA,0.0640387,NA,0.0828866,NA,0.0219212,NA,0,NA
2019-09-27 00:30:00,0.1859,0.0079133,NA,0.3437,0.2618,0.0480769,NA,0.3705,0.2868,0.5059,0.0495679,NA,0.052886,NA,0.0126501,NA,0.06416,NA,0.0756871,NA,0.0196158,NA,0,NA
2019-09-27 01:00:00,0.1859,0.0071455,NA,0.3437,0.2621,0.0468466,NA,0.3705,0.2868,0.5059,0.0568144,NA,0.0515953,NA,0.0106611,NA,0.0643365,NA,0.0806301,NA,0.0188695,NA,0,NA
2019-09-27 01:30:00,0.1859,0.0031362,NA,0.3441,0.2624,0.0470315,NA,0.3705,0.2868,0.5059,0.0536418,NA,0.0524122,NA,0.0118675,NA,0.0670484,NA,0.0776807,NA,0.0191956,NA,0,NA
2019-09-27 02:00:00,0.1859,0.0048309,NA,0.3437,0.2624,0.0462058,NA,0.3705,0.2868,0.5059,0.0476492,NA,0.0511953,NA,0.0122064,NA,0.0609101,NA,0.0815562,NA,0.019957,NA,0,NA
2019-09-27 02:30:00,0.1859,0.0055049,NA,0.3437,0.2628,0.0456233,NA,0.3705,0.2868,0.5059,0.0543684,NA,0.0486055,NA,0.0129784,NA,0.0663436,NA,0.0818866,NA,0.0204476,NA,0,NA
2019-09-27 03:00:00,0.1862,0.001964,NA,0.3437,0.2628,0.0439721,NA,0.3705,0.2871,0.5059,0.0516844,NA,0.0513477,NA,0.0124769,NA,0.0674618,NA,0.079279,NA,0.021397,NA,0,NA
2019-09-27 03:30:00,0.1866,0.0056533,NA,0.3441,0.2632,0.0479617,NA,0.3705,0.2871,0.5059,0.0524856,NA,0.0513899,NA,0.0112846,NA,0.063453,NA,0.0790166,NA,0.0179288,NA,0,NA
2019-09-27 04:00:00,0.1859,0.0055469,NA,0.3437,0.2635,0.0495599,NA,0.3705,0.2868,0.5059,0.0510125,NA,0.0522642,NA,0.0130009,NA,0.0659977,NA,0.083421,NA,0.018426,NA,0,NA
2019-09-27 04:30:00,0.1862,0.0079592,NA,0.3437,0.2635,0.047011,NA,0.3705,0.2871,0.5059,0.0522665,NA,0.0539551,NA,0.0133792,NA,0.0667045,NA,0.0837461,NA,0.0203379,NA,0,NA
2019-09-27 05:00:00,0.1866,0.0028197,NA,0.3437,0.2639,0.0460171,NA,0.3705,0.2871,0.5059,0.055722,NA,0.0525193,NA,0.013391,NA,0.0639261,NA,0.0798265,NA,0.0189554,NA,0,NA
2019-09-27 05:30:00,0.1862,0.0046957,NA,0.3437,0.2639,0.052779,NA,0.3699,0.2871,0.5059,0.05271,NA,0.0563677,NA,0.0105055,NA,0.0693775,NA,0.0810691,NA,0.0202376,NA,0,NA
2019-09-27 06:00:00,0.1866,0.0055403,NA,0.3437,0.2639,0.049418,NA,0.3705,0.2868,0.5059,0.0521177,NA,0.0551132,NA,0.0120733,NA,0.0639233,NA,0.0794209,NA,0.0192282,NA,0,NA
2019-09-27 06:30:00,0.1862,0.0058182,NA,0.3432,0.2642,0.0500053,NA,0.3705,0.2871,0.5059,0.0529095,NA,0.057371,NA,0.0103439,NA,0.063063,NA,0.0806187,NA,0.0195068,NA,0,NA
2019-09-27 07:00:00,0.1866,0.0068131,NA,0.3432,0.2639,0.0461974,NA,0.3705,0.2868,0.5059,0.0561596,NA,0.0552546,NA,0.0111792,NA,0.0683417,NA,0.0752581,NA,0.017743600000000002,NA,0,NA
2019-09-27 07:30:00,0.1862,0.0115578,NA,0.3437,0.2642,0.0507478,NA,0.3705,0.2868,0.5059,0.0505013,NA,0.0547972,NA,0.0123625,NA,0.0623749,NA,0.0770662,NA,0.0198219,NA,0,NA
2019-09-27 08:00:00,0.1866,0.0060933,NA,0.3437,0.2642,0.0470394,NA,0.3705,0.2868,0.5051,0.0545326,NA,0.0538388,NA,0.0132564,NA,0.0640877,NA,0.0814647,NA,0.0216856,NA,0,NA
2019-09-27 08:30:00,0.1862,0.0056806,NA,0.3437,0.2642,0.0452059,NA,0.3705,0.2871,0.5059,0.0540925,NA,0.0560737,NA,0.0114363,NA,0.0649534,NA,0.084356,NA,0.016154,NA,0,NA
2019-09-27 09:00:00,0.1862,0.0062661,NA,0.3437,0.2642,0.0485549,NA,0.3705,0.2868,0.5059,0.0543963,NA,0.0533538,NA,0.0095131,NA,0.0677754,NA,0.0813673,NA,0.0174759,NA,0,NA
2019-09-27 09:30:00,0.1862,0.0051429,NA,0.3441,0.2642,0.050864,NA,0.3705,0.2871,0.5059,0.0508731,NA,0.0565828,NA,0.0125883,NA,0.0660427,NA,0.0826862,NA,0.0195528,NA,0,NA
2019-09-27 10:00:00,0.1862,0.0063464,NA,0.3441,0.2642,0.0498252,NA,0.3705,0.2871,0.5059,0.0515156,NA,0.0572565,NA,0.0109511,NA,0.064593,NA,0.0777048,NA,0.0210591,NA,0,NA
2019-09-27 10:30:00,0.1862,0.0075097,NA,0.3441,0.2642,0.0473403,NA,0.3705,0.2871,0.5059,0.0564078,NA,0.0556615,NA,0.0114793,NA,0.063095,NA,0.0775597,NA,0.0177153,NA,0,NA
2019-09-27 11:00:00,0.1866,0.0053943,NA,0.3432,0.2642,0.047194,NA,0.3705,0.2871,0.5059,0.0584092,NA,0.0563929,NA,0.0106004,NA,0.0679062,NA,0.0793261,NA,0.0172365,NA,0,NA
2019-09-27 11:30:00,0.1862,0.0089197,NA,0.3441,0.2635,0.0507145,NA,0.3705,0.2871,0.5059,0.0533353,NA,0.0553068,NA,0.0112142,NA,0.0676169,NA,0.0783253,NA,0.0216151,NA,0,NA
2019-09-27 12:00:00,0.1862,0.0079705,NA,0.3437,0.2632,0.0474747,NA,0.3705,0.2871,0.5059,0.055541600000000003,NA,0.0547851,NA,0.011524,NA,0.0667038,NA,0.0842519,NA,0.0219025,NA,0,NA
2019-09-27 12:30:00,0.1862,0.0091331,NA,0.3437,0.2628,0.0502624,NA,0.3705,0.2871,0.5059,0.0557009,NA,0.0517917,NA,0.0098625,NA,0.0644639,NA,0.0809834,NA,0.0210547,NA,0,NA
2019-09-27 13:00:00,0.1872,0.007455,NA,0.3441,0.2624,0.0465581,NA,0.3705,0.2871,0.5051,0.0557228,NA,0.0561986,NA,0.0092497,NA,0.0664939,NA,0.084669,NA,0.021323,NA,0,NA
2019-09-27 13:30:00,0.1866,0.0064419,NA,0.3437,0.2624,0.0460015,NA,0.3705,0.2871,0.5059,0.0603112,NA,0.0562352,NA,0.0102561,NA,0.0697696,NA,0.0820405,NA,0.021783,NA,0,NA
2019-09-27 14:00:00,0.1862,0.0034241,NA,0.3441,0.2621,0.0461149,NA,0.3705,0.2871,0.5059,0.0575111,NA,0.0536308,NA,0.0120747,NA,0.0687688,NA,0.0810019,NA,0.0199656,NA,0,NA
2019-09-27 14:30:00,0.1862,0.0011435,NA,0.3437,0.2621,0.0473541,NA,0.3705,0.2868,0.5059,0.0598241,NA,0.0517704,NA,0.0106173,NA,0.0677486,NA,0.0840921,NA,0.017455,NA,0,NA
2019-09-27 15:00:00,0.1872,0.0041055,NA,0.3441,0.2618,0.048954,NA,0.3705,0.2871,0.5051,0.0534427,NA,0.0541295,NA,0.0105959,NA,0.0661489,NA,0.0793897,NA,0.0204146,NA,0,NA
2019-09-27 15:30:00,0.1862,0.0033447,NA,0.3441,0.2618,0.0458344,NA,0.3705,0.2871,0.5051,0.0555631,NA,0.0568468,NA,0.0139024,NA,0.0655724,NA,0.0801286,NA,0.0215784,NA,0,NA
2019-09-27 16:00:00,0.1866,9.013e-4,NA,0.3437,0.2615,0.0481817,NA,0.3699,0.2871,0.5051,0.0556975,NA,0.0538256,NA,0.0147988,NA,0.0668943,NA,0.0839628,NA,0.0189727,NA,0,NA
2019-09-27 16:30:00,0.1872,0.0049611,NA,0.3432,0.2615,0.0454099,NA,0.3705,0.2871,0.5059,0.0548846,NA,0.055342,NA,0.0118324,NA,0.0657256,NA,0.0780882,NA,0.0224369,NA,0,NA
2019-09-27 17:00:00,0.1872,0.0014141,NA,0.3432,0.2611,0.0460048,NA,0.3705,0.2868,0.5059,0.0517198,NA,0.0530188,NA,0.0105807,NA,0.0636034,NA,0.0827042,NA,0.0203754,NA,0,NA
2019-09-27 17:30:00,0.1872,0.0035424,NA,0.3432,0.2611,0.0493662,NA,0.3711,0.2871,0.5059,0.0527587,NA,0.0495043,NA,0.013604399999999999,NA,0.0670286,NA,0.0791542,NA,0.0202647,NA,0,NA
2019-09-27 18:00:00,0.1866,0.0065992,NA,0.3437,0.2607,0.0519769,NA,0.3711,0.2868,0.5059,0.0519834,NA,0.0477975,NA,0.0098064,NA,0.0645142,NA,0.080226,NA,0.0162402,NA,0,NA
2019-09-27 18:30:00,0.1866,0.0034387,NA,0.3437,0.2607,0.0460554,NA,0.3711,0.2871,0.5059,0.0511133,NA,0.0516443,NA,0.0112855,NA,0.065101,NA,0.081865,NA,0.0180595,NA,0,NA
2019-09-27 19:00:00,0.1866,0.004596,NA,0.3437,0.2604,0.0477471,NA,0.3711,0.2871,0.5059,0.0528951,NA,0.0509671,NA,0.009446,NA,0.0669804,NA,0.0801882,NA,0.0193102,NA,0,NA
2019-09-27 19:30:00,0.1866,0.0049611,NA,0.3432,0.2604,0.0490514,NA,0.3711,0.2868,0.5059,0.0499333,NA,0.0485998,NA,0.0099142,NA,0.0678084,NA,0.0837784,NA,0.019929,NA,0,NA
2019-09-27 20:00:00,0.1866,0.0054142,NA,0.3427,0.2604,0.0490995,NA,0.3705,0.2871,0.5059,0.0520636,NA,0.0523621,NA,0.009534,NA,0.0676469,NA,0.0786802,NA,0.0216284,NA,0,NA
2019-09-27 20:30:00,0.1866,4.629e-4,NA,0.3437,0.26,0.0446002,NA,0.3705,0.2868,0.5059,0.0511769,NA,0.0529708,NA,0.0099173,NA,0.0661144,NA,0.0812013,NA,0.0200126,NA,0,NA
2019-09-27 21:00:00,0.1866,0.0038683,NA,0.3437,0.2604,0.0459315,NA,0.3711,0.2868,0.5059,0.0496581,NA,0.0540724,NA,0.0101572,NA,0.0644182,NA,0.0840456,NA,0.0202653,NA,0,NA
2019-09-27 21:30:00,0.1866,0.0013229,NA,0.3437,0.26,0.0475254,NA,0.3705,0.2868,0.5059,0.046028,NA,0.0514572,NA,0.0101023,NA,0.0648751,NA,0.0839192,NA,0.0202698,NA,0,NA
2019-09-27 22:00:00,0.1866,0.0014538,NA,0.3437,0.26,0.0465143,NA,0.3705,0.2871,0.5059,0.0488425,NA,0.0535321,NA,0.0099936,NA,0.0661817,NA,0.0778885,NA,0.0202888,NA,0,NA
2019-09-27 22:30:00,0.1866,0.0030003,NA,0.3437,0.26,0.0484382,NA,0.3711,0.2871,0.5059,0.052711,NA,0.0548538,NA,0.012912,NA,0.0680684,NA,0.0791004,NA,0.0229255,NA,0,NA
2019-09-27 23:00:00,0.1866,0.0025257,NA,0.3432,0.26,0.0466575,NA,0.3705,0.2871,0.5059,0.0486798,NA,0.0495406,NA,0.0114418,NA,0.0648441,NA,0.0777332,NA,0.0187926,NA,0,NA
2019-09-27 23:30:00,0.1866,0.0044462,NA,0.3432,0.2604,0.0434661,NA,0.3705,0.2871,0.5059,0.0475103,NA,0.0506104,NA,0.0098558,NA,0.0639503,NA,0.0847659,NA,0.0212437,NA,0,NA
2019-09-28 00:00:00,0.1866,0.0044078,NA,0.3432,0.2604,0.0498024,NA,0.3705,0.2868,0.5059,0.0503123,NA,0.0494813,NA,0.0090875,NA,0.0654345,NA,0.0814742,NA,0.0197666,NA,0,NA
2019-09-28 00:30:00,0.1866,0.004949,NA,0.3432,0.2604,0.046224,NA,0.3705,0.2868,0.5059,0.0526702,NA,0.0510458,NA,0.010356,NA,0.0684476,NA,0.0787717,NA,0.0208562,NA,0,NA
2019-09-28 01:00:00,0.1866,0.0060846,NA,0.3437,0.2604,0.0426781,NA,0.3705,0.2871,0.5059,0.0478289,NA,0.0526095,NA,0.0105376,NA,0.0643554,NA,0.0791838,NA,0.0189884,NA,0,NA
2019-09-28 01:30:00,0.1866,0.0051732,NA,0.3437,0.2604,0.0516752,NA,0.3705,0.2871,0.5059,0.0518983,NA,0.053424,NA,0.0107827,NA,0.0622826,NA,0.0780142,NA,0.0221653,NA,0,NA
2019-09-28 02:00:00,0.1866,0.0050632,NA,0.3432,0.2607,0.0486649,NA,0.3705,0.2868,0.5059,0.0521988,NA,0.0538965,NA,0.008621,NA,0.0669176,NA,0.082148,NA,0.0165266,NA,0,NA
2019-09-28 02:30:00,0.1866,0.0027597,NA,0.3432,0.2607,0.0474424,NA,0.3705,0.2871,0.5059,0.0486844,NA,0.0529749,NA,0.0117396,NA,0.0640414,NA,0.0820836,NA,0.0189135,NA,0,NA
2019-09-28 03:00:00,0.1866,0.0033524,NA,0.3437,0.2607,0.0502707,NA,0.3705,0.2871,0.5059,0.0481093,NA,0.049744,NA,0.0094122,NA,0.064572,NA,0.0774305,NA,0.0214782,NA,0,NA
2019-09-28 03:30:00,0.1866,0.0063924,NA,0.3437,0.2607,0.0467913,NA,0.3705,0.2868,0.5059,0.0499443,NA,0.0527998,NA,0.009613,NA,0.0659587,NA,0.0771209,NA,0.0178377,NA,0,NA
2019-09-28 04:00:00,0.1866,0.0057777,NA,0.3437,0.2607,0.0507025,NA,0.3705,0.2868,0.5059,0.051221,NA,0.0555245,NA,0.0125874,NA,0.0640638,NA,0.0799108,NA,0.0196254,NA,0,NA
2019-09-28 04:30:00,0.1866,0.0072437,NA,0.3437,0.2611,0.0476163,NA,0.3705,0.2871,0.5059,0.0504949,NA,0.0526043,NA,0.0132497,NA,0.0675001,NA,0.0783073,NA,0.0240539,NA,0,NA
2019-09-28 05:00:00,0.1872,0.0038938,NA,0.3437,0.2611,0.044468100000000003,NA,0.3711,0.2868,0.5059,0.0481452,NA,0.0506268,NA,0.014929,NA,0.0684126,NA,0.0817454,NA,0.0176906,NA,0,NA
2019-09-28 05:30:00,0.1866,0.0030576,NA,0.3437,0.2615,0.0495582,NA,0.3705,0.2868,0.5059,0.0475766,NA,0.0508653,NA,0.0113691,NA,0.0645608,NA,0.0833938,NA,0.0193124,NA,0,NA
2019-09-28 06:00:00,0.1866,0.002055,NA,0.3432,0.2615,0.0470305,NA,0.3705,0.2871,0.5059,0.0520775,NA,0.0533505,NA,0.0103477,NA,0.0666478,NA,0.0820197,NA,0.018331,NA,0,NA
2019-09-28 06:30:00,0.1866,0.0054966,NA,0.3432,0.2615,0.0480178,NA,0.3705,0.2868,0.5059,0.0499337,NA,0.0534318,NA,0.0098231,NA,0.0658792,NA,0.0886561,NA,0.0210225,NA,0,NA
2019-09-28 07:00:00,0.1872,0.001497,NA,0.3427,0.2618,0.0492941,NA,0.3705,0.2868,0.5059,0.0506835,NA,0.0552906,NA,0.0118838,NA,0.0669122,NA,0.0829932,NA,0.0202089,NA,0,NA
2019-09-28 07:30:00,0.1872,0.006472,NA,0.3437,0.2618,0.0435862,NA,0.3705,0.2871,0.5059,0.0481712,NA,0.0534152,NA,0.0104442,NA,0.0637057,NA,0.0793516,NA,0.0184833,NA,0,NA
2019-09-28 08:00:00,0.1872,0.0029138,NA,0.3432,0.2618,0.0451996,NA,0.3705,0.2871,0.5059,0.0533153,NA,0.0541163,NA,0.011346,NA,0.0682502,NA,0.0781453,NA,0.0192538,NA,0,NA
2019-09-28 08:30:00,0.1872,0.0054297,NA,0.3427,0.2621,0.0529352,NA,0.3705,0.2868,0.5059,0.0510661,NA,0.0500801,NA,0.0140939,NA,0.0629525,NA,0.08129,NA,0.0183111,NA,0,NA
2019-09-28 09:00:00,0.1872,0.0063415,NA,0.3437,0.2621,0.0495303,NA,0.3711,0.2871,0.5059,0.0464345,NA,0.0521317,NA,0.011042,NA,0.0629185,NA,0.078358,NA,0.019197,NA,0,NA
2019-09-28 09:30:00,0.1872,0.0063689,NA,0.3432,0.2621,0.0476972,NA,0.3711,0.2871,0.5059,0.0525695,NA,0.0527277,NA,0.0109147,NA,0.0645656,NA,0.0773071,NA,0.0170559,NA,0,NA
2019-09-28 10:00:00,0.1872,0.0056455,NA,0.3427,0.2621,0.0440731,NA,0.3705,0.2868,0.5059,0.0523258,NA,0.0521743,NA,0.0110018,NA,0.0649768,NA,0.0809524,NA,0.0185879,NA,0,NA
2019-09-28 10:30:00,0.1872,0.0018437,NA,0.3437,0.2621,0.0473236,NA,0.3711,0.2868,0.5059,0.0527355,NA,0.0543128,NA,0.0120045,NA,0.0659192,NA,0.0807214,NA,0.0220507,NA,0,NA
2019-09-28 11:00:00,0.1872,0.0051261,NA,0.3437,0.2621,0.0488805,NA,0.3711,0.2868,0.5059,0.0550499,NA,0.0551383,NA,0.0120276,NA,0.0670697,NA,0.0779554,NA,0.0172468,NA,0,NA
2019-09-28 11:30:00,0.1876,0.0030052,NA,0.3432,0.2621,0.0498392,NA,0.3705,0.2868,0.5059,0.0547777,NA,0.0530552,NA,0.0133001,NA,0.0654395,NA,0.0793164,NA,0.020458,NA,0,NA
2019-09-28 12:00:00,0.1872,0.0059904,NA,0.3432,0.2621,0.0490826,NA,0.3711,0.2868,0.5059,0.0564265,NA,0.0554455,NA,0.0143078,NA,0.0619915,NA,0.0844677,NA,0.0186609,NA,0,NA
2019-09-28 12:30:00,0.1872,0.0059247,NA,0.3432,0.2621,0.0435714,NA,0.3705,0.2871,0.5059,0.0562752,NA,0.0554516,NA,0.0109335,NA,0.0665089,NA,0.0832557,NA,0.0214503,NA,0,NA
2019-09-28 13:00:00,0.1872,0.0047853,NA,0.3352,0.2621,0.0459852,NA,0.3605,0.2868,0.5059,0.0542182,NA,0.0520773,NA,0.0101224,NA,0.0647618,NA,0.0800399,NA,0.021467,NA,0,NA
2019-09-28 13:30:00,0.1872,0.0025468,NA,0.3357,0.2618,0.0501312,NA,0.36,0.2871,0.5066,0.0536334,NA,0.053715,NA,0.0113802,NA,0.0683293,NA,0.0789569,NA,0.0188295,NA,0,NA
2019-09-28 14:00:00,0.1872,0.0079357,NA,0.3716,0.2615,0.0475243,NA,0.3729,0.2871,0.5066,0.0561747,NA,0.0535081,NA,0.0123018,NA,0.0669514,NA,0.0814439,NA,0.0198182,NA,0,NA
2019-09-28 14:30:00,0.1872,0.0048381,NA,0.3711,0.2611,0.0497663,NA,0.3716,0.2871,0.5059,0.0538058,NA,0.0521473,NA,0.0115626,NA,0.0695268,NA,0.0749455,NA,0.0187695,NA,0,NA
2019-09-28 15:00:00,0.1872,0.0051041,NA,0.3716,0.2611,0.0512678,NA,0.3711,0.2868,0.5059,0.0544407,NA,0.0552895,NA,0.0135425,NA,0.0641626,NA,0.0821844,NA,0.0182889,NA,0,NA
2019-09-28 15:30:00,0.1872,0.0059239,NA,0.3722,0.2607,0.0456525,NA,0.3711,0.2868,0.5059,0.055319,NA,0.0556435,NA,0.0095508,NA,0.0646249,NA,0.0829,NA,0.0175933,NA,0,NA
