Plot Title: CM2SM				
#	"Date Time, GMT-07:00"	"Water Content, m³/m³ (LGR S/N: 21088752, SEN S/N: 20684002)"	"Water Content, m³/m³ (LGR S/N: 21088752, SEN S/N: 20684005)"	"Water Content, m³/m³ (LGR S/N: 21088752, SEN S/N: 20684009)"
500	7/16/2021 18:00	0.2237	0.0252	0.2746
501	7/16/2021 18:30	0.2232	0.0247	0.2743
502	7/16/2021 19:00	0.2232	0.0238	0.2743
503	7/16/2021 19:30	0.2232	0.0238	0.2743
504	7/16/2021 20:00	0.2232	0.0228	0.2739
505	7/16/2021 20:30	0.2232	0.0228	0.2743
506	7/16/2021 21:00	0.2232	0.0224	0.2739
507	7/16/2021 21:30	0.2232	0.0214	0.2739
508	7/16/2021 22:00	0.2232	0.0214	0.2739
509	7/16/2021 22:30	0.2232	0.0214	0.2743
510	7/16/2021 23:00	0.2232	0.0205	0.2739
511	7/16/2021 23:30	0.2232	0.02	0.2743
512	7/17/2021 0:00	0.2229	0.02	0.2739
513	7/17/2021 0:30	0.2229	0.019	0.2739
514	7/17/2021 1:00	0.2229	0.02	0.2739
515	7/17/2021 1:30	0.2232	0.019	0.2739
516	7/17/2021 2:00	0.2232	0.019	0.2739
517	7/17/2021 2:30	0.2232	0.019	0.2739
518	7/17/2021 3:00	0.2232	0.0186	0.2739
519	7/17/2021 3:30	0.2229	0.0186	0.2739
520	7/17/2021 4:00	0.2232	0.0186	0.2739
521	7/17/2021 4:30	0.2232	0.0186	0.2739
522	7/17/2021 5:00	0.2232	0.0186	0.2739
523	7/17/2021 5:30	0.2229	0.0186	0.2739
524	7/17/2021 6:00	0.2229	0.0176	0.2739
525	7/17/2021 6:30	0.2229	0.0176	0.2739
526	7/17/2021 7:00	0.2232	0.0176	0.2739
527	7/17/2021 7:30	0.2232	0.0176	0.2739
528	7/17/2021 8:00	0.2232	0.0176	0.2736
529	7/17/2021 8:30	0.2232	0.0176	0.2736
530	7/17/2021 9:00	0.2232	0.0176	0.2739
531	7/17/2021 9:30	0.2232	0.0186	0.2739
532	7/17/2021 10:00	0.2232	0.0186	0.2736
533	7/17/2021 10:30	0.2232	0.019	0.2736
534	7/17/2021 11:00	0.2241	0.02	0.2736
535	7/17/2021 11:30	0.2237	0.0205	0.2736
536	7/17/2021 12:00	0.2237	0.0205	0.2739
537	7/17/2021 12:30	0.2232	0.0224	0.2739
538	7/17/2021 13:00	0.2232	0.0224	0.2739
539	7/17/2021 13:30	0.2232	0.0228	0.2739
540	7/17/2021 14:00	0.2232	0.0238	0.2736
541	7/17/2021 14:30	0.2229	0.0247	0.2739
542	7/17/2021 15:00	0.2229	0.0247	0.2736
543	7/17/2021 15:30	0.2229	0.0247	0.2736
544	7/17/2021 16:00	0.2232	0.0252	0.2736
545	7/17/2021 16:30	0.2229	0.0261	0.2736
546	7/17/2021 17:00	0.2229	0.0252	0.2736
547	7/17/2021 17:30	0.2229	0.0252	0.2736
548	7/17/2021 18:00	0.2229	0.0247	0.2732
549	7/17/2021 18:30	0.2224	0.0247	0.2729
550	7/17/2021 19:00	0.2224	0.0238	0.2729
551	7/17/2021 19:30	0.2224	0.0238	0.2729
552	7/17/2021 20:00	0.2229	0.0228	0.2732
553	7/17/2021 20:30	0.2224	0.0224	0.2729
554	7/17/2021 21:00	0.2224	0.0214	0.2729
555	7/17/2021 21:30	0.2229	0.0205	0.2729
556	7/17/2021 22:00	0.2224	0.0205	0.2729
557	7/17/2021 22:30	0.2224	0.02	0.2729
558	7/17/2021 23:00	0.2219	0.02	0.2729
559	7/17/2021 23:30	0.2224	0.02	0.2729
560	7/18/2021 0:00	0.2224	0.019	0.2729
561	7/18/2021 0:30	0.2219	0.019	0.2729
562	7/18/2021 1:00	0.2224	0.019	0.2726
563	7/18/2021 1:30	0.2224	0.0186	0.2726
564	7/18/2021 2:00	0.2224	0.0186	0.2729
565	7/18/2021 2:30	0.2224	0.0186	0.2729
566	7/18/2021 3:00	0.2224	0.0186	0.2729
567	7/18/2021 3:30	0.2224	0.0176	0.2729
568	7/18/2021 4:00	0.2224	0.0176	0.2726
569	7/18/2021 4:30	0.2224	0.0176	0.2729
570	7/18/2021 5:00	0.2224	0.0176	0.2729
571	7/18/2021 5:30	0.2224	0.0166	0.2729
572	7/18/2021 6:00	0.2224	0.0166	0.2729
573	7/18/2021 6:30	0.2229	0.0166	0.2729
574	7/18/2021 7:00	0.2224	0.0166	0.2729
575	7/18/2021 7:30	0.2229	0.0166	0.2729
576	7/18/2021 8:00	0.2229	0.0166	0.2729
577	7/18/2021 8:30	0.2229	0.0166	0.2729
578	7/18/2021 9:00	0.2229	0.0176	0.2729
579	7/18/2021 9:30	0.2229	0.0176	0.2726
580	7/18/2021 10:00	0.2232	0.0186	0.2729
581	7/18/2021 10:30	0.2232	0.0186	0.2729
582	7/18/2021 11:00	0.2232	0.019	0.2729
583	7/18/2021 11:30	0.2229	0.02	0.2729
584	7/18/2021 12:00	0.2229	0.0205	0.2726
585	7/18/2021 12:30	0.2229	0.0205	0.2726
586	7/18/2021 13:00	0.2229	0.0214	0.2726
587	7/18/2021 13:30	0.2229	0.0224	0.2726
588	7/18/2021 14:00	0.2224	0.0224	0.2726
589	7/18/2021 14:30	0.2229	0.0228	0.2726
590	7/18/2021 15:00	0.2229	0.0238	0.2726
591	7/18/2021 15:30	0.2224	0.0238	0.2726
592	7/18/2021 16:00	0.2224	0.0247	0.2722
593	7/18/2021 16:30	0.2224	0.0247	0.2726
594	7/18/2021 17:00	0.2219	0.0247	0.2722
595	7/18/2021 17:30	0.2219	0.0247	0.2719
596	7/18/2021 18:00	0.2224	0.0247	0.2719
597	7/18/2021 18:30	0.2219	0.0238	0.2719
598	7/18/2021 19:00	0.2219	0.0228	0.2715
599	7/18/2021 19:30	0.2219	0.0224	0.2715
600	7/18/2021 20:00	0.2224	0.0228	0.2719
601	7/18/2021 20:30	0.2219	0.0224	0.2719
602	7/18/2021 21:00	0.2219	0.0214	0.2715
603	7/18/2021 21:30	0.2219	0.0214	0.2719
604	7/18/2021 22:00	0.2219	0.0205	0.2715
605	7/18/2021 22:30	0.2219	0.02	0.2715
606	7/18/2021 23:00	0.2219	0.02	0.2719
607	7/18/2021 23:30	0.2219	0.019	0.2715
608	7/19/2021 0:00	0.2219	0.019	0.2715
609	7/19/2021 0:30	0.2216	0.019	0.2715
610	7/19/2021 1:00	0.2216	0.019	0.2715
611	7/19/2021 1:30	0.2219	0.019	0.2719
612	7/19/2021 2:00	0.2219	0.019	0.2719
613	7/19/2021 2:30	0.2219	0.0186	0.2715
614	7/19/2021 3:00	0.2219	0.0186	0.2719
615	7/19/2021 3:30	0.2219	0.0176	0.2715
616	7/19/2021 4:00	0.2219	0.0176	0.2719
617	7/19/2021 4:30	0.2219	0.0176	0.2715
618	7/19/2021 5:00	0.2216	0.0176	0.2719
619	7/19/2021 5:30	0.2219	0.0176	0.2715
620	7/19/2021 6:00	0.2219	0.0176	0.2715
621	7/19/2021 6:30	0.2219	0.0176	0.2715
622	7/19/2021 7:00	0.2219	0.0166	0.2715
623	7/19/2021 7:30	0.2219	0.0166	0.2719
624	7/19/2021 8:00	0.2219	0.0176	0.2715
625	7/19/2021 8:30	0.2219	0.0166	0.2719
626	7/19/2021 9:00	0.2219	0.0176	0.2715
627	7/19/2021 9:30	0.2224	0.0176	0.2715
628	7/19/2021 10:00	0.2224	0.0176	0.2715
629	7/19/2021 10:30	0.2219	0.0186	0.2715
630	7/19/2021 11:00	0.2224	0.019	0.2715
631	7/19/2021 11:30	0.2224	0.02	0.2715
632	7/19/2021 12:00	0.2219	0.02	0.2712
633	7/19/2021 12:30	0.2219	0.0205	0.2712
634	7/19/2021 13:00	0.2224	0.0214	0.2715
635	7/19/2021 13:30	0.2219	0.0214	0.2712
636	7/19/2021 14:00	0.2219	0.0214	0.2712
637	7/19/2021 14:30	0.2216	0.0224	0.2715
638	7/19/2021 15:00	0.2219	0.0228	0.2712
639	7/19/2021 15:30	0.2219	0.0238	0.2712
640	7/19/2021 16:00	0.2216	0.0238	0.2712
641	7/19/2021 16:30	0.2216	0.0238	0.2712
642	7/19/2021 17:00	0.2216	0.0247	0.2712
643	7/19/2021 17:30	0.2216	0.0238	0.2708
644	7/19/2021 18:00	0.2216	0.0238	0.2708
645	7/19/2021 18:30	0.2216	0.0238	0.2708
646	7/19/2021 19:00	0.2211	0.0228	0.2708
647	7/19/2021 19:30	0.2216	0.0224	0.2705
648	7/19/2021 20:00	0.2211	0.0224	0.2705
649	7/19/2021 20:30	0.2211	0.0214	0.2705
650	7/19/2021 21:00	0.2216	0.0205	0.2705
651	7/19/2021 21:30	0.2216	0.0205	0.2705
652	7/19/2021 22:00	0.2216	0.02	0.2705
653	7/19/2021 22:30	0.2216	0.02	0.2705
654	7/19/2021 23:00	0.2216	0.019	0.2705
655	7/19/2021 23:30	0.2216	0.019	0.2705
656	7/20/2021 0:00	0.2211	0.019	0.2705
657	7/20/2021 0:30	0.2216	0.019	0.2705
658	7/20/2021 1:00	0.2211	0.019	0.2705
659	7/20/2021 1:30	0.2211	0.0186	0.2705
660	7/20/2021 2:00	0.2211	0.0186	0.2705
661	7/20/2021 2:30	0.2211	0.0176	0.2701
662	7/20/2021 3:00	0.2211	0.0176	0.2705
663	7/20/2021 3:30	0.2211	0.0176	0.2705
664	7/20/2021 4:00	0.2208	0.0176	0.2705
665	7/20/2021 4:30	0.2211	0.0176	0.2705
666	7/20/2021 5:00	0.2216	0.0176	0.2705
667	7/20/2021 5:30	0.2211	0.0166	0.2705
668	7/20/2021 6:00	0.2211	0.0176	0.2705
669	7/20/2021 6:30	0.2211	0.0176	0.2705
670	7/20/2021 7:00	0.2211	0.0166	0.2705
671	7/20/2021 7:30	0.2211	0.0166	0.2705
672	7/20/2021 8:00	0.2211	0.0166	0.2705
673	7/20/2021 8:30	0.2211	0.0166	0.2705
674	7/20/2021 9:00	0.2216	0.0176	0.2705
675	7/20/2021 9:30	0.2216	0.0176	0.2705
676	7/20/2021 10:00	0.2216	0.0176	0.2705
677	7/20/2021 10:30	0.2216	0.0186	0.2705
678	7/20/2021 11:00	0.2219	0.0186	0.2705
679	7/20/2021 11:30	0.2216	0.019	0.2705
680	7/20/2021 12:00	0.2216	0.019	0.2705
681	7/20/2021 12:30	0.2216	0.0205	0.2701
682	7/20/2021 13:00	0.2211	0.0205	0.2701
683	7/20/2021 13:30	0.2211	0.0214	0.2698
684	7/20/2021 14:00	0.2211	0.0224	0.2701
685	7/20/2021 14:30	0.2211	0.0224	0.2701
686	7/20/2021 15:00	0.2211	0.0238	0.2701
687	7/20/2021 15:30	0.2211	0.0238	0.2698
688	7/20/2021 16:00	0.2211	0.0238	0.2701
689	7/20/2021 16:30	0.2211	0.0247	0.2698
690	7/20/2021 17:00	0.2208	0.0238	0.2698
691	7/20/2021 17:30	0.2208	0.0228	0.2694
692	7/20/2021 18:00	0.2211	0.0238	0.2694
693	7/20/2021 18:30	0.2208	0.0228	0.2691
694	7/20/2021 19:00	0.2203	0.0224	0.2694
695	7/20/2021 19:30	0.2208	0.0224	0.2694
696	7/20/2021 20:00	0.2208	0.0205	0.2691
697	7/20/2021 20:30	0.2208	0.0205	0.2694
698	7/20/2021 21:00	0.2208	0.02	0.2691
699	7/20/2021 21:30	0.2203	0.02	0.2691
700	7/20/2021 22:00	0.2203	0.019	0.2691
701	7/20/2021 22:30	0.2203	0.0186	0.2691
702	7/20/2021 23:00	0.2203	0.0176	0.2691
703	7/20/2021 23:30	0.2203	0.0176	0.2691
704	7/21/2021 0:00	0.2203	0.0176	0.2691
705	7/21/2021 0:30	0.2203	0.0166	0.2691
706	7/21/2021 1:00	0.2198	0.0161	0.2691
707	7/21/2021 1:30	0.2203	0.0166	0.2691
708	7/21/2021 2:00	0.2203	0.0161	0.2691
709	7/21/2021 2:30	0.2203	0.0161	0.2691
710	7/21/2021 3:00	0.2203	0.0161	0.2691
711	7/21/2021 3:30	0.2203	0.0152	0.2691
712	7/21/2021 4:00	0.2203	0.0152	0.2691
713	7/21/2021 4:30	0.2203	0.0152	0.2691
714	7/21/2021 5:00	0.2203	0.0147	0.2691
715	7/21/2021 5:30	0.2198	0.0147	0.2691
716	7/21/2021 6:00	0.2198	0.0152	0.2691
717	7/21/2021 6:30	0.2198	0.0147	0.2691
718	7/21/2021 7:00	0.2203	0.0147	0.2691
719	7/21/2021 7:30	0.2203	0.0147	0.2691
720	7/21/2021 8:00	0.2203	0.0147	0.2691
721	7/21/2021 8:30	0.2203	0.0147	0.2691
722	7/21/2021 9:00	0.2208	0.0147	0.2691
723	7/21/2021 9:30	0.2208	0.0152	0.2694
724	7/21/2021 10:00	0.2208	0.0152	0.2694
725	7/21/2021 10:30	0.2208	0.0152	0.2691
726	7/21/2021 11:00	0.2208	0.0161	0.2691
727	7/21/2021 11:30	0.2208	0.0166	0.2691
728	7/21/2021 12:00	0.2211	0.0176	0.2691
729	7/21/2021 12:30	0.2208	0.0186	0.2687
730	7/21/2021 13:00	0.2208	0.019	0.2687
731	7/21/2021 13:30	0.2203	0.02	0.2687
732	7/21/2021 14:00	0.2208	0.02	0.2687
733	7/21/2021 14:30	0.2203	0.0205	0.2687
734	7/21/2021 15:00	0.2203	0.0214	0.2687
735	7/21/2021 15:30	0.2203	0.0224	0.2687
736	7/21/2021 16:00	0.2203	0.0224	0.2687
737	7/21/2021 16:30	0.2203	0.0224	0.2687
738	7/21/2021 17:00	0.2203	0.0224	0.2687
739	7/21/2021 17:30	0.2198	0.0214	0.2684
740	7/21/2021 18:00	0.2198	0.0224	0.2684
741	7/21/2021 18:30	0.2198	0.0214	0.2684
742	7/21/2021 19:00	0.2198	0.0205	0.268
743	7/21/2021 19:30	0.2203	0.0205	0.268
744	7/21/2021 20:00	0.2198	0.02	0.268
745	7/21/2021 20:30	0.2198	0.02	0.268
746	7/21/2021 21:00	0.2198	0.019	0.268
747	7/21/2021 21:30	0.2198	0.0186	0.268
748	7/21/2021 22:00	0.2198	0.0176	0.268
749	7/21/2021 22:30	0.2198	0.0176	0.268
750	7/21/2021 23:00	0.2195	0.0166	0.268
751	7/21/2021 23:30	0.2198	0.0166	0.268
752	7/22/2021 0:00	0.2195	0.0166	0.268
753	7/22/2021 0:30	0.2198	0.0161	0.268
754	7/22/2021 1:00	0.2195	0.0161	0.268
755	7/22/2021 1:30	0.2198	0.0152	0.268
756	7/22/2021 2:00	0.2198	0.0152	0.268
757	7/22/2021 2:30	0.2195	0.0147	0.2677
758	7/22/2021 3:00	0.2195	0.0147	0.268
759	7/22/2021 3:30	0.2198	0.0147	0.268
760	7/22/2021 4:00	0.2195	0.0147	0.268
761	7/22/2021 4:30	0.2195	0.0147	0.268
762	7/22/2021 5:00	0.2195	0.0147	0.268
763	7/22/2021 5:30	0.2195	0.0137	0.268
764	7/22/2021 6:00	0.2195	0.0137	0.2677
765	7/22/2021 6:30	0.2198	0.0137	0.2677
766	7/22/2021 7:00	0.2198	0.0137	0.268
767	7/22/2021 7:30	0.2198	0.0137	0.268
768	7/22/2021 8:00	0.2198	0.0137	0.268
769	7/22/2021 8:30	0.2198	0.0137	0.268
770	7/22/2021 9:00	0.2203	0.0137	0.268
771	7/22/2021 9:30	0.2198	0.0147	0.268
772	7/22/2021 10:00	0.2198	0.0147	0.268
773	7/22/2021 10:30	0.2198	0.0152	0.268
774	7/22/2021 11:00	0.2203	0.0152	0.268
775	7/22/2021 11:30	0.2203	0.0161	0.268
776	7/22/2021 12:00	0.2203	0.0166	0.268
777	7/22/2021 12:30	0.2203	0.0176	0.268
778	7/22/2021 13:00	0.2203	0.0186	0.268
779	7/22/2021 13:30	0.2203	0.0186	0.268
780	7/22/2021 14:00	0.2203	0.019	0.2677
781	7/22/2021 14:30	0.2198	0.02	0.2677
782	7/22/2021 15:00	0.2203	0.0205	0.2677
783	7/22/2021 15:30	0.2203	0.0205	0.2677
784	7/22/2021 16:00	0.2198	0.0214	0.2673
785	7/22/2021 16:30	0.2198	0.0214	0.2673
786	7/22/2021 17:00	0.2195	0.0224	0.2673
787	7/22/2021 17:30	0.2195	0.0214	0.267
788	7/22/2021 18:00	0.2195	0.0205	0.2673
789	7/22/2021 18:30	0.2195	0.0205	0.2673
790	7/22/2021 19:00	0.2195	0.0205	0.2673
791	7/22/2021 19:30	0.2195	0.02	0.2673
792	7/22/2021 20:00	0.2198	0.019	0.2673
793	7/22/2021 20:30	0.2195	0.0186	0.267
794	7/22/2021 21:00	0.2195	0.0186	0.2673
795	7/22/2021 21:30	0.2195	0.0176	0.267
796	7/22/2021 22:00	0.2195	0.0176	0.267
797	7/22/2021 22:30	0.219	0.0166	0.267
798	7/22/2021 23:00	0.219	0.0166	0.267
799	7/22/2021 23:30	0.219	0.0161	0.267
800	7/23/2021 0:00	0.2195	0.0161	0.267
801	7/23/2021 0:30	0.219	0.0152	0.267
802	7/23/2021 1:00	0.219	0.0152	0.267
803	7/23/2021 1:30	0.219	0.0152	0.267
804	7/23/2021 2:00	0.2195	0.0147	0.267
805	7/23/2021 2:30	0.219	0.0147	0.267
806	7/23/2021 3:00	0.219	0.0147	0.267
807	7/23/2021 3:30	0.219	0.0147	0.267
808	7/23/2021 4:00	0.219	0.0137	0.267
809	7/23/2021 4:30	0.219	0.0137	0.267
810	7/23/2021 5:00	0.219	0.0137	0.267
811	7/23/2021 5:30	0.219	0.0127	0.267
812	7/23/2021 6:00	0.219	0.0127	0.267
813	7/23/2021 6:30	0.2195	0.0127	0.267
814	7/23/2021 7:00	0.219	0.0127	0.267
815	7/23/2021 7:30	0.219	0.0127	0.267
816	7/23/2021 8:00	0.2195	0.0127	0.267
817	7/23/2021 8:30	0.219	0.0137	0.267
818	7/23/2021 9:00	0.2195	0.0137	0.267
819	7/23/2021 9:30	0.2195	0.0137	0.267
820	7/23/2021 10:00	0.2195	0.0137	0.267
821	7/23/2021 10:30	0.2195	0.0147	0.267
822	7/23/2021 11:00	0.2195	0.0147	0.267
823	7/23/2021 11:30	0.2195	0.0147	0.267
824	7/23/2021 12:00	0.2198	0.0147	0.267
825	7/23/2021 12:30	0.2195	0.0147	0.267
826	7/23/2021 13:00	0.2198	0.0147	0.267
827	7/23/2021 13:30	0.2195	0.0152	0.267
828	7/23/2021 14:00	0.2195	0.0161	0.267
829	7/23/2021 14:30	0.2198	0.0161	0.267
830	7/23/2021 15:00	0.2195	0.0166	0.267
831	7/23/2021 15:30	0.2195	0.0166	0.267
832	7/23/2021 16:00	0.2195	0.0166	0.267
833	7/23/2021 16:30	0.2195	0.0166	0.267
834	7/23/2021 17:00	0.2195	0.0166	0.267
835	7/23/2021 17:30	0.2195	0.0166	0.2666
