Date,VWC_30cm_CHILDST2,VWC_30cm_CHILDST3,VWC_60cm_CHILDST2,VWC_60cm_CHILDST3
2019-11-22 21:00:00,0.2753,0.4373,0.3178,0.5368
2019-11-22 21:30:00,NA,0.4557,NA,0.5611
2019-11-22 22:00:00,0.2753,0.4723,0.3178,0.5865
2019-11-22 22:30:00,NA,0.4848,NA,0.6078
2019-11-22 23:00:00,0.2753,0.4966,0.3175,0.6298
2019-11-22 23:30:00,NA,0.5091,NA,0.6512
2019-11-23 00:00:00,0.2756,0.5193,0.3175,0.6693
2019-11-23 00:30:00,NA,0.5308,NA,0.6878
2019-11-23 01:00:00,0.2753,0.5419,0.3178,0.7032
2019-11-23 01:30:00,NA,0.5528,NA,0.7144
2019-11-23 02:00:00,0.2753,0.5651,0.3178,0.7184
2019-11-23 02:30:00,NA,0.578,NA,0.7184
2019-11-23 03:00:00,0.2756,0.5877,0.3175,0.7184
2019-11-23 03:30:00,NA,0.6021,NA,0.7184
2019-11-23 04:00:00,0.2756,0.615,0.3178,0.7184
2019-11-23 04:30:00,NA,0.6309,NA,0.7184
2019-11-23 05:00:00,0.2756,0.645,0.3178,0.7184
2019-11-23 05:30:00,NA,0.6592,NA,0.7184
2019-11-23 06:00:00,0.2756,0.6718,0.3178,0.7184
2019-11-23 06:30:00,NA,0.6855,NA,0.7184
2019-11-23 07:00:00,0.2756,0.6981,0.3178,0.7184
2019-11-23 07:30:00,NA,0.715,NA,0.7184
2019-11-23 08:00:00,0.2759,0.7184,0.3175,0.7184
2019-11-23 08:30:00,NA,0.7184,NA,0.7184
2019-11-23 09:00:00,0.2756,0.7184,0.3178,0.7184
2019-11-23 09:30:00,NA,0.7184,NA,0.7184
2019-11-23 10:00:00,0.2756,0.7163,0.3178,0.7184
2019-11-23 10:30:00,NA,0.6436,NA,0.7184
2019-11-23 11:00:00,0.2759,0.572,0.3178,0.7184
2019-11-23 11:30:00,NA,0.4752,NA,0.5909
2019-11-23 12:00:00,0.2763,0.3671,0.3178,0.4471
2019-11-23 12:30:00,NA,0.3286,NA,0.3895
2019-11-23 13:00:00,0.2759,0.3282,0.3183,0.389
2019-11-23 13:30:00,NA,0.3277,NA,0.389
2019-11-23 14:00:00,0.2759,0.3277,0.3178,0.389
2019-11-23 14:30:00,NA,0.3277,NA,0.3883
2019-11-23 15:00:00,0.2759,0.3277,0.3183,0.3883
2019-11-23 15:30:00,NA,0.3277,NA,0.3883
2019-11-23 16:00:00,0.2763,0.3277,0.3183,0.389
2019-11-23 16:30:00,NA,0.3282,NA,0.3883
2019-11-23 17:00:00,0.2759,0.3277,0.3178,0.3883
2019-11-23 17:30:00,NA,0.3461,NA,0.4181
2019-11-23 18:00:00,0.2763,0.3798,0.3178,0.4636
2019-11-23 18:30:00,NA,0.4162,NA,0.5091
2019-11-23 19:00:00,0.2756,0.45,0.3178,0.5545
2019-11-23 19:30:00,NA,0.4848,NA,0.6078
2019-11-23 20:00:00,0.2759,0.5201,0.3178,0.6682
2019-11-23 20:30:00,NA,0.55,NA,0.7122
2019-11-23 21:00:00,0.2759,0.5823,0.3178,0.7184
2019-11-23 21:30:00,NA,0.6102,NA,0.7184
2019-11-23 22:00:00,0.2759,0.6399,0.3178,0.7184
2019-11-23 22:30:00,NA,0.6642,NA,0.7184
2019-11-23 23:00:00,0.2763,0.6901,0.3175,0.7184
2019-11-23 23:30:00,NA,0.7105,NA,0.7184
2019-11-24 00:00:00,0.2759,0.7184,0.3178,0.7184
2019-11-24 00:30:00,NA,0.7184,NA,0.7184
2019-11-24 01:00:00,0.2759,0.7184,0.3178,0.7184
2019-11-24 01:30:00,NA,0.7184,NA,0.7184
2019-11-24 02:00:00,0.2759,NA,0.3178,NA
2019-11-24 03:00:00,0.2759,NA,0.3178,NA
2019-11-24 04:00:00,0.2763,NA,0.3175,NA
2019-11-24 05:00:00,0.2759,NA,0.3178,NA
2019-11-24 06:00:00,0.2759,NA,0.3178,NA
2019-11-24 07:00:00,0.2759,NA,0.3178,NA
2019-11-24 08:00:00,0.2759,NA,0.3178,NA
2019-11-24 09:00:00,0.2763,NA,0.3178,NA
2019-11-24 10:00:00,0.2763,NA,0.3178,NA
2019-11-24 11:00:00,0.2759,NA,0.3178,NA
2019-11-24 12:00:00,0.2763,NA,0.3183,NA
2019-11-24 13:00:00,0.2763,NA,0.3183,NA
2019-11-24 14:00:00,0.2766,NA,0.3183,NA
2019-11-24 15:00:00,0.2763,NA,0.3183,NA
2019-11-24 16:00:00,0.2763,NA,0.3183,NA
2019-11-24 17:00:00,0.2763,NA,0.3183,NA
2019-11-24 18:00:00,0.2763,NA,0.3183,NA
2019-11-24 19:00:00,0.2763,NA,0.3178,NA
2019-11-24 20:00:00,0.2766,NA,0.3178,NA
2019-11-24 21:00:00,0.2763,NA,0.3178,NA
2019-11-24 22:00:00,0.2766,NA,0.3178,NA
2019-11-24 23:00:00,0.2766,NA,0.3178,NA
2019-11-25 00:00:00,0.2763,NA,0.3178,NA
2019-11-25 01:00:00,0.2763,NA,0.3178,NA
2019-11-25 02:00:00,0.2759,NA,0.3178,NA
2019-11-25 03:00:00,0.2763,NA,0.3178,NA
2019-11-25 04:00:00,0.2763,NA,0.3178,NA
2019-11-25 05:00:00,0.2763,NA,0.3183,NA
2019-11-25 06:00:00,0.2763,NA,0.3178,NA
2019-11-25 07:00:00,0.2763,NA,0.3178,NA
2019-11-25 08:00:00,0.2763,NA,0.3178,NA
2019-11-25 09:00:00,0.2766,NA,0.3178,NA
2019-11-25 10:00:00,0.2763,NA,0.3178,NA
2019-11-25 11:00:00,0.2763,NA,0.3183,NA
2019-11-25 12:00:00,0.2766,NA,0.3183,NA
2019-11-25 13:00:00,0.2766,NA,0.3183,NA
2019-11-25 14:00:00,0.2763,NA,0.3183,NA
2019-11-25 15:00:00,0.2766,NA,0.3178,NA
2019-11-25 16:00:00,0.2766,NA,0.3183,NA
2019-11-25 17:00:00,0.2763,NA,0.3183,NA
2019-11-25 18:00:00,0.2763,NA,0.3183,NA
2019-11-25 19:00:00,0.2763,NA,0.3183,NA
2019-11-25 20:00:00,0.2763,NA,0.3178,NA
2019-11-25 21:00:00,0.2766,NA,0.3178,NA
2019-11-25 22:00:00,0.2766,NA,0.3183,NA
2019-11-25 23:00:00,0.2763,NA,0.3178,NA
2019-11-26 00:00:00,0.2763,NA,0.3178,NA
2019-11-26 01:00:00,0.2766,NA,0.3183,NA
2019-11-26 02:00:00,0.2766,NA,0.3178,NA
2019-11-26 03:00:00,0.2763,NA,0.3178,NA
2019-11-26 04:00:00,0.2766,NA,0.3178,NA
2019-11-26 05:00:00,0.2763,NA,0.3178,NA
2019-11-26 06:00:00,0.2766,NA,0.3183,NA
2019-11-26 07:00:00,0.2763,NA,0.3178,NA
2019-11-26 08:00:00,0.2763,NA,0.3178,NA
2019-11-26 09:00:00,0.2766,NA,0.3178,NA
2019-11-26 10:00:00,0.2766,NA,0.3178,NA
2019-11-26 11:00:00,0.277,NA,0.3183,NA
2019-11-26 12:00:00,0.2766,NA,0.3183,NA
2019-11-26 13:00:00,0.2766,NA,0.3178,NA
2019-11-26 14:00:00,0.2766,NA,0.3183,NA
2019-11-26 15:00:00,0.277,NA,0.3183,NA
2019-11-26 16:00:00,0.277,NA,0.3183,NA
2019-11-26 17:00:00,0.277,NA,0.3183,NA
2019-11-26 18:00:00,0.277,NA,0.3183,NA
2019-11-26 19:00:00,0.277,NA,0.3178,NA
2019-11-26 20:00:00,0.277,NA,0.3183,NA
2019-11-26 21:00:00,0.277,NA,0.3183,NA
2019-11-26 22:00:00,0.277,NA,0.3183,NA
2019-11-26 23:00:00,0.2766,NA,0.3183,NA
2019-11-27 00:00:00,0.277,NA,0.3183,NA
2019-11-27 01:00:00,0.277,NA,0.3183,NA
2019-11-27 02:00:00,0.277,NA,0.3183,NA
2019-11-27 03:00:00,0.277,NA,0.3183,NA
2019-11-27 04:00:00,0.277,NA,0.3183,NA
2019-11-27 05:00:00,0.277,NA,0.3183,NA
2019-11-27 06:00:00,0.277,NA,0.3183,NA
2019-11-27 07:00:00,0.277,NA,0.3183,NA
2019-11-27 08:00:00,0.277,NA,0.3183,NA
2019-11-27 09:00:00,0.277,NA,0.3183,NA
2019-11-27 10:00:00,0.277,NA,0.3183,NA
2019-11-27 11:00:00,0.277,NA,0.3183,NA
2019-11-27 12:00:00,0.2766,NA,0.3183,NA
2019-11-27 13:00:00,0.2763,NA,0.3183,NA
2019-11-27 14:00:00,0.2763,NA,0.3183,NA
2019-11-27 15:00:00,0.2763,NA,0.3183,NA
2019-11-27 16:00:00,0.2763,NA,0.3183,NA
2019-11-27 17:00:00,0.2763,NA,0.3183,NA
2019-11-27 18:00:00,0.2763,NA,0.3183,NA
2019-11-27 19:00:00,0.2763,NA,0.3183,NA
2019-11-27 20:00:00,0.2766,NA,0.3183,NA
2019-11-27 21:00:00,0.2763,NA,0.3183,NA
2019-11-27 22:00:00,0.2763,NA,0.3183,NA
2019-11-27 23:00:00,0.2763,NA,0.3183,NA
2019-11-28 00:00:00,0.2763,NA,0.3183,NA
2019-11-28 01:00:00,0.2763,NA,0.3183,NA
2019-11-28 02:00:00,0.2763,NA,0.3183,NA
2019-11-28 03:00:00,0.2766,NA,0.3183,NA
2019-11-28 04:00:00,0.2763,NA,0.3183,NA
2019-11-28 05:00:00,0.2763,NA,0.3183,NA
2019-11-28 06:00:00,0.2763,NA,0.3183,NA
2019-11-28 07:00:00,0.2763,NA,0.3183,NA
2019-11-28 08:00:00,0.2763,NA,0.3183,NA
2019-11-28 09:00:00,0.2763,NA,0.3183,NA
2019-11-28 10:00:00,0.2766,NA,0.3187,NA
2019-11-28 11:00:00,0.2763,NA,0.3187,NA
2019-11-28 12:00:00,0.2763,NA,0.3183,NA
2019-11-28 13:00:00,0.2763,NA,0.3183,NA
2019-11-28 14:00:00,0.2763,NA,0.3183,NA
2019-11-28 15:00:00,0.2763,NA,0.3183,NA
2019-11-28 16:00:00,0.2766,NA,0.3187,NA
2019-11-28 17:00:00,0.2766,NA,0.3187,NA
2019-11-28 18:00:00,0.2763,NA,0.3183,NA
2019-11-28 19:00:00,0.2766,NA,0.3183,NA
2019-11-28 20:00:00,0.2763,NA,0.3183,NA
2019-11-28 21:00:00,0.2763,NA,0.3183,NA
2019-11-28 22:00:00,0.2763,NA,0.3183,NA
2019-11-28 23:00:00,0.2763,NA,0.3183,NA
2019-11-29 00:00:00,0.2763,NA,0.3183,NA
2019-11-29 01:00:00,0.2763,NA,0.3183,NA
2019-11-29 02:00:00,0.2759,NA,0.3183,NA
2019-11-29 03:00:00,0.2759,NA,0.3183,NA
2019-11-29 04:00:00,0.2759,NA,0.3183,NA
2019-11-29 05:00:00,0.2763,NA,0.3183,NA
2019-11-29 06:00:00,0.2763,NA,0.3178,NA
2019-11-29 07:00:00,0.2759,NA,0.3183,NA
2019-11-29 08:00:00,0.2759,NA,0.3183,NA
2019-11-29 09:00:00,0.2763,NA,0.3183,NA
2019-11-29 10:00:00,0.2759,NA,0.3187,NA
2019-11-29 11:00:00,0.2766,NA,0.3187,NA
2019-11-29 12:00:00,0.2763,NA,0.3187,NA
2019-11-29 13:00:00,0.2763,NA,0.3187,NA
2019-11-29 14:00:00,0.2763,NA,0.3187,NA
2019-11-29 15:00:00,0.2763,NA,0.3187,NA
2019-11-29 16:00:00,0.2763,NA,0.3187,NA
2019-11-29 17:00:00,0.2763,NA,0.3187,NA
2019-11-29 18:00:00,0.2763,NA,0.3187,NA
2019-11-29 19:00:00,0.2763,NA,0.3187,NA
2019-11-29 20:00:00,0.2766,NA,0.3187,NA
2019-11-29 21:00:00,0.2763,NA,0.3187,NA
2019-11-29 22:00:00,0.2763,NA,0.3187,NA
2019-11-29 23:00:00,0.2763,NA,0.3187,NA
2019-11-30 00:00:00,0.2763,NA,0.3187,NA
2019-11-30 01:00:00,0.2766,NA,0.3183,NA
2019-11-30 02:00:00,0.2763,NA,0.3187,NA
2019-11-30 03:00:00,0.2766,NA,0.3187,NA
2019-11-30 04:00:00,0.2763,NA,0.3187,NA
2019-11-30 05:00:00,0.2763,NA,0.3187,NA
2019-11-30 06:00:00,0.2766,NA,0.3187,NA
2019-11-30 07:00:00,0.2766,NA,0.3187,NA
2019-11-30 08:00:00,0.2766,NA,0.3192,NA
2019-11-30 09:00:00,0.2766,NA,0.3187,NA
2019-11-30 10:00:00,0.2763,NA,0.3192,NA
2019-11-30 11:00:00,0.277,NA,0.3192,NA
2019-11-30 12:00:00,0.2766,NA,0.3192,NA
2019-11-30 13:00:00,0.277,NA,0.3192,NA
2019-11-30 14:00:00,0.2766,NA,0.3192,NA
2019-11-30 15:00:00,0.2766,NA,0.3187,NA
2019-11-30 16:00:00,0.2766,NA,0.3187,NA
2019-11-30 17:00:00,0.2766,NA,0.3192,NA
2019-11-30 18:00:00,0.2766,NA,0.3192,NA
2019-11-30 19:00:00,0.2766,NA,0.3192,NA
2019-11-30 20:00:00,0.2766,NA,0.3192,NA
2019-11-30 21:00:00,0.277,NA,0.3192,NA
2019-11-30 22:00:00,0.277,NA,0.3192,NA
2019-11-30 23:00:00,0.277,NA,0.3187,NA
2019-12-01 00:00:00,0.2766,NA,0.3192,NA
2019-12-01 01:00:00,0.277,NA,0.3192,NA
2019-12-01 02:00:00,0.2766,NA,0.3187,NA
2019-12-01 03:00:00,0.2766,NA,0.3192,NA
2019-12-01 04:00:00,0.2766,NA,0.3192,NA
2019-12-01 05:00:00,0.2766,NA,0.3192,NA
2019-12-01 06:00:00,0.2766,NA,0.3192,NA
2019-12-01 07:00:00,0.2766,NA,0.3192,NA
2019-12-01 08:00:00,0.2766,NA,0.3192,NA
2019-12-01 09:00:00,0.2766,NA,0.3192,NA
2019-12-01 10:00:00,0.2763,NA,0.3192,NA
2019-12-01 11:00:00,0.2766,NA,0.3192,NA
2019-12-01 12:00:00,0.2997,NA,0.3269,NA
2019-12-01 13:00:00,0.3095,NA,0.3677,NA
2019-12-01 14:00:00,0.3125,NA,0.3688,NA
2019-12-01 15:00:00,0.3183,NA,0.3694,NA
2019-12-01 16:00:00,0.3207,NA,0.3699,NA
2019-12-01 17:00:00,0.3199,NA,0.3705,NA
2019-12-01 18:00:00,0.3187,NA,0.3705,NA
2019-12-01 19:00:00,0.3178,NA,0.3699,NA
2019-12-01 20:00:00,0.3178,NA,0.3705,NA
2019-12-01 21:00:00,0.3168,NA,0.3711,NA
2019-12-01 22:00:00,0.3163,NA,0.3711,NA
2019-12-01 23:00:00,0.316,NA,0.3711,NA
2019-12-02 00:00:00,0.316,NA,0.3711,NA
2019-12-02 01:00:00,0.316,NA,0.3716,NA
2019-12-02 02:00:00,0.3156,NA,0.3716,NA
2019-12-02 03:00:00,0.3163,NA,0.3716,NA
2019-12-02 04:00:00,0.3163,NA,0.3722,NA
2019-12-02 05:00:00,0.3168,NA,0.3722,NA
2019-12-02 06:00:00,0.3171,NA,0.3722,NA
2019-12-02 07:00:00,0.3178,NA,0.3729,NA
2019-12-02 08:00:00,0.3178,NA,0.3729,NA
2019-12-02 09:00:00,0.3178,NA,0.3729,NA
2019-12-02 10:00:00,0.3192,NA,0.3729,NA
2019-12-02 11:00:00,0.3195,NA,0.374,NA
2019-12-02 12:00:00,0.3207,NA,0.374,NA
2019-12-02 13:00:00,0.3216,NA,0.374,NA
2019-12-02 14:00:00,0.3211,NA,0.3746,NA
2019-12-02 15:00:00,0.3207,NA,0.3746,NA
2019-12-02 16:00:00,0.3199,NA,0.3751,NA
2019-12-02 17:00:00,0.3192,NA,0.3751,NA
2019-12-02 18:00:00,0.3187,NA,0.3751,NA
2019-12-02 19:00:00,0.3178,NA,0.3751,NA
2019-12-02 20:00:00,0.3171,NA,0.3751,NA
2019-12-02 21:00:00,0.3168,NA,0.3751,NA
2019-12-02 22:00:00,0.316,NA,0.3751,NA
2019-12-02 23:00:00,0.316,NA,0.3751,NA
2019-12-03 00:00:00,0.3156,NA,0.3746,NA
2019-12-03 01:00:00,0.3156,NA,0.3751,NA
2019-12-03 02:00:00,0.3151,NA,0.3746,NA
2019-12-03 03:00:00,0.3151,NA,0.3746,NA
2019-12-03 04:00:00,0.3144,NA,0.3746,NA
2019-12-03 05:00:00,0.3148,NA,0.3746,NA
2019-12-03 06:00:00,0.3144,NA,0.3746,NA
2019-12-03 07:00:00,0.3144,NA,0.3746,NA
2019-12-03 08:00:00,0.3144,NA,0.374,NA
2019-12-03 09:00:00,0.314,NA,0.374,NA
2019-12-03 10:00:00,0.3144,NA,0.374,NA
2019-12-03 11:00:00,0.314,NA,0.374,NA
2019-12-03 12:00:00,0.314,NA,0.3734,NA
2019-12-03 13:00:00,0.314,NA,0.374,NA
2019-12-03 14:00:00,0.3144,NA,0.374,NA
2019-12-03 15:00:00,0.3151,NA,0.3751,NA
2019-12-03 16:00:00,0.3151,NA,0.3751,NA
2019-12-03 17:00:00,0.3151,NA,0.3751,NA
2019-12-03 18:00:00,0.3151,NA,0.3751,NA
2019-12-03 19:00:00,0.3151,NA,0.3751,NA
2019-12-03 20:00:00,0.3148,NA,0.3746,NA
2019-12-03 21:00:00,0.3148,NA,0.3746,NA
2019-12-03 22:00:00,0.3144,NA,0.3746,NA
2019-12-03 23:00:00,0.3144,NA,0.374,NA
2019-12-04 00:00:00,0.314,NA,0.3734,NA
2019-12-04 01:00:00,0.3136,NA,0.3734,NA
2019-12-04 02:00:00,0.3136,NA,0.3734,NA
2019-12-04 03:00:00,0.3136,NA,0.3729,NA
2019-12-04 04:00:00,0.3133,NA,0.3722,NA
2019-12-04 05:00:00,0.3133,NA,0.3716,NA
2019-12-04 06:00:00,0.3128,NA,0.3716,NA
2019-12-04 07:00:00,0.3128,NA,0.3716,NA
2019-12-04 08:00:00,0.3128,NA,0.3716,NA
2019-12-04 09:00:00,0.3125,NA,0.3711,NA
2019-12-04 10:00:00,0.3125,NA,0.3711,NA
2019-12-04 11:00:00,0.3121,NA,0.3711,NA
2019-12-04 12:00:00,0.3121,NA,0.3711,NA
2019-12-04 13:00:00,0.3121,NA,0.3705,NA
2019-12-04 14:00:00,0.3121,NA,0.3705,NA
2019-12-04 15:00:00,0.3125,NA,0.3705,NA
2019-12-04 16:00:00,0.3121,NA,0.3705,NA
2019-12-04 17:00:00,0.3121,NA,0.3699,NA
2019-12-04 18:00:00,0.3118,NA,0.3694,NA
2019-12-04 19:00:00,0.3118,NA,0.3699,NA
2019-12-04 20:00:00,0.3121,NA,0.3699,NA
2019-12-04 21:00:00,0.3121,NA,0.3694,NA
2019-12-04 22:00:00,0.3125,NA,0.3694,NA
2019-12-04 23:00:00,0.3133,NA,0.3705,NA
2019-12-05 00:00:00,0.3136,NA,0.3705,NA
2019-12-05 01:00:00,0.314,NA,0.3711,NA
2019-12-05 02:00:00,0.314,NA,0.3716,NA
2019-12-05 03:00:00,0.3136,NA,0.3716,NA
2019-12-05 04:00:00,0.3136,NA,0.3716,NA
2019-12-05 05:00:00,0.3136,NA,0.3716,NA
2019-12-05 06:00:00,0.314,NA,0.3716,NA
2019-12-05 07:00:00,0.3136,NA,0.3716,NA
2019-12-05 08:00:00,0.3133,NA,0.3716,NA
2019-12-05 09:00:00,0.3128,NA,0.3716,NA
2019-12-05 10:00:00,0.3128,NA,0.3716,NA
2019-12-05 11:00:00,0.3133,NA,0.3716,NA
2019-12-05 12:00:00,0.3128,NA,0.3716,NA
2019-12-05 13:00:00,0.3133,NA,0.3716,NA
2019-12-05 14:00:00,0.3128,NA,0.3711,NA
2019-12-05 15:00:00,0.3128,NA,0.3716,NA
2019-12-05 16:00:00,0.3136,NA,0.3722,NA
2019-12-05 17:00:00,0.314,NA,0.3734,NA
2019-12-05 18:00:00,0.314,NA,0.374,NA
2019-12-05 19:00:00,0.3144,NA,0.3746,NA
2019-12-05 20:00:00,0.3144,NA,0.3746,NA
2019-12-05 21:00:00,0.3144,NA,0.3746,NA
2019-12-05 22:00:00,0.314,NA,0.374,NA
2019-12-05 23:00:00,0.314,NA,0.374,NA
2019-12-06 00:00:00,0.3136,NA,0.3734,NA
2019-12-06 01:00:00,0.3136,NA,0.3734,NA
2019-12-06 02:00:00,0.3136,NA,0.3729,NA
2019-12-06 03:00:00,0.3133,NA,0.3729,NA
2019-12-06 04:00:00,0.3133,NA,0.3722,NA
2019-12-06 05:00:00,0.3133,NA,0.3722,NA
2019-12-06 06:00:00,0.3133,NA,0.3722,NA
2019-12-06 07:00:00,0.3128,NA,0.3722,NA
2019-12-06 08:00:00,0.3125,NA,0.3716,NA
2019-12-06 09:00:00,0.3125,NA,0.3722,NA
2019-12-06 10:00:00,0.3125,NA,0.3722,NA
2019-12-06 11:00:00,0.3125,NA,0.3716,NA
2019-12-06 12:00:00,0.3121,NA,0.3716,NA
2019-12-06 13:00:00,0.3121,NA,0.3716,NA
2019-12-06 14:00:00,0.3121,NA,0.3716,NA
2019-12-06 15:00:00,0.3121,NA,0.3716,NA
2019-12-06 16:00:00,0.3121,NA,0.3716,NA
2019-12-06 17:00:00,0.3118,NA,0.3716,NA
2019-12-06 18:00:00,0.3118,NA,0.3711,NA
2019-12-06 19:00:00,0.3121,NA,0.3711,NA
2019-12-06 20:00:00,0.3121,NA,0.3711,NA
2019-12-06 21:00:00,0.3128,NA,0.3716,NA
2019-12-06 22:00:00,0.3133,NA,0.374,NA
2019-12-06 23:00:00,0.3199,NA,0.3811,NA
2019-12-07 00:00:00,0.3187,NA,0.3811,NA
2019-12-07 01:00:00,0.3183,NA,0.3811,NA
2019-12-07 02:00:00,0.3199,NA,0.3811,NA
2019-12-07 03:00:00,0.3204,NA,0.3811,NA
2019-12-07 04:00:00,0.3195,NA,0.3811,NA
2019-12-07 05:00:00,0.3204,NA,0.3811,NA
2019-12-07 06:00:00,0.3199,NA,0.3811,NA
2019-12-07 07:00:00,0.3207,NA,0.3811,NA
2019-12-07 08:00:00,0.3199,NA,0.3811,NA
2019-12-07 09:00:00,0.3204,NA,0.3811,NA
2019-12-07 10:00:00,0.3195,NA,0.3804,NA
2019-12-07 11:00:00,0.3183,NA,0.3804,NA
2019-12-07 12:00:00,0.3178,NA,0.3804,NA
2019-12-07 13:00:00,0.3216,NA,0.3811,NA
2019-12-07 14:00:00,0.3274,NA,0.3811,NA
2019-12-07 15:00:00,0.3235,NA,0.3811,NA
2019-12-07 16:00:00,0.3231,NA,0.3811,NA
2019-12-07 17:00:00,0.3223,NA,0.3804,NA
2019-12-07 18:00:00,0.3204,NA,0.3811,NA
2019-12-07 19:00:00,0.3187,NA,0.3811,NA
2019-12-07 20:00:00,0.3183,NA,0.3798,NA
2019-12-07 21:00:00,0.3219,NA,0.3804,NA
2019-12-07 22:00:00,0.3228,NA,0.3811,NA
2019-12-07 23:00:00,0.3235,NA,0.3804,NA
2019-12-08 00:00:00,0.3204,NA,0.3811,NA
2019-12-08 01:00:00,0.3195,NA,0.3804,NA
2019-12-08 02:00:00,0.3204,NA,0.3798,NA
2019-12-08 03:00:00,0.3352,NA,0.3804,NA
2019-12-08 04:00:00,0.3265,NA,0.3804,NA
2019-12-08 05:00:00,0.3219,NA,0.3804,NA
2019-12-08 06:00:00,0.3199,NA,0.3798,NA
2019-12-08 07:00:00,0.3192,NA,0.3798,NA
2019-12-08 08:00:00,0.3187,NA,0.3798,NA
2019-12-08 09:00:00,0.3192,NA,0.3798,NA
2019-12-08 10:00:00,0.3204,NA,0.3804,NA
2019-12-08 11:00:00,0.3207,NA,0.3804,NA
2019-12-08 12:00:00,0.3199,NA,0.3804,NA
2019-12-08 13:00:00,0.3195,NA,0.3804,NA
2019-12-08 14:00:00,0.3195,NA,0.3804,NA
2019-12-08 15:00:00,0.3192,NA,0.3804,NA
2019-12-08 16:00:00,0.3187,NA,0.3804,NA
2019-12-08 17:00:00,0.3187,NA,0.3804,NA
2019-12-08 18:00:00,0.3187,NA,0.3804,NA
2019-12-08 19:00:00,0.3178,NA,0.3798,NA
2019-12-08 20:00:00,0.3178,NA,0.3798,NA
2019-12-08 21:00:00,0.3175,NA,0.3804,NA
2019-12-08 22:00:00,0.3171,NA,0.3804,NA
2019-12-08 23:00:00,0.3175,NA,0.3804,NA
2019-12-09 00:00:00,0.3168,NA,0.3804,NA
2019-12-09 01:00:00,0.3168,NA,0.3798,NA
2019-12-09 02:00:00,0.3168,NA,0.3804,NA
2019-12-09 03:00:00,0.3163,NA,0.3804,NA
2019-12-09 04:00:00,0.316,NA,0.3804,NA
2019-12-09 05:00:00,0.316,NA,0.3804,NA
2019-12-09 06:00:00,0.316,NA,0.3804,NA
2019-12-09 07:00:00,0.316,NA,0.3798,NA
2019-12-09 08:00:00,0.3156,NA,0.3804,NA
2019-12-09 09:00:00,0.3156,NA,0.3804,NA
2019-12-09 10:00:00,0.3156,NA,0.3804,NA
2019-12-09 11:00:00,0.3156,NA,0.3804,NA
2019-12-09 12:00:00,0.3156,NA,0.3811,NA
2019-12-09 13:00:00,0.3151,NA,0.3811,NA
2019-12-09 14:00:00,0.3151,NA,0.3804,NA
2019-12-09 15:00:00,0.3151,NA,0.3804,NA
2019-12-09 16:00:00,0.3151,NA,0.3811,NA
2019-12-09 17:00:00,0.3151,NA,0.3811,NA
2019-12-09 18:00:00,0.3151,NA,0.3811,NA
2019-12-09 19:00:00,0.3151,NA,0.3811,NA
2019-12-09 20:00:00,0.3151,NA,0.3811,NA
2019-12-09 21:00:00,0.3151,NA,0.3811,NA
2019-12-09 22:00:00,0.3148,NA,0.3811,NA
2019-12-09 23:00:00,0.3148,NA,0.3811,NA
2019-12-10 00:00:00,0.3148,NA,0.3811,NA
2019-12-10 01:00:00,0.3148,NA,0.3811,NA
2019-12-10 02:00:00,0.3148,NA,0.3811,NA
2019-12-10 03:00:00,0.3148,NA,0.3811,NA
2019-12-10 04:00:00,0.3148,NA,0.3811,NA
2019-12-10 05:00:00,0.3144,NA,0.3811,NA
2019-12-10 06:00:00,0.3144,NA,0.3816,NA
2019-12-10 07:00:00,0.3144,NA,0.3816,NA
2019-12-10 08:00:00,0.3144,NA,0.3811,NA
2019-12-10 09:00:00,0.3144,NA,0.3811,NA
2019-12-10 10:00:00,0.3144,NA,0.3811,NA
2019-12-10 11:00:00,0.3144,NA,0.3816,NA
2019-12-10 12:00:00,0.3148,NA,0.3816,NA
2019-12-10 13:00:00,0.3148,NA,0.3816,NA
2019-12-10 14:00:00,0.3144,NA,0.3816,NA
2019-12-10 15:00:00,0.3148,NA,0.3811,NA
2019-12-10 16:00:00,0.3148,NA,0.3816,NA
2019-12-10 17:00:00,0.3144,NA,0.3811,NA
2019-12-10 18:00:00,0.3144,NA,0.3811,NA
2019-12-10 19:00:00,0.3144,NA,0.3811,NA
2019-12-10 20:00:00,0.3144,NA,0.3816,NA
2019-12-10 21:00:00,0.3148,NA,0.3816,NA
2019-12-10 22:00:00,0.3144,NA,0.3816,NA
2019-12-10 23:00:00,0.3144,NA,0.3816,NA
2019-12-11 00:00:00,0.3144,NA,0.3822,NA
2019-12-11 01:00:00,0.3144,NA,0.3816,NA
2019-12-11 02:00:00,0.3148,NA,0.3822,NA
2019-12-11 03:00:00,0.3148,NA,0.3822,NA
2019-12-11 04:00:00,0.3148,NA,0.3822,NA
2019-12-11 05:00:00,0.3148,NA,0.3816,NA
2019-12-11 06:00:00,0.3151,NA,0.3816,NA
2019-12-11 07:00:00,0.316,NA,0.3816,NA
2019-12-11 08:00:00,0.316,NA,0.3816,NA
2019-12-11 09:00:00,0.316,NA,0.3816,NA
2019-12-11 10:00:00,0.316,NA,0.3822,NA
2019-12-11 11:00:00,0.316,NA,0.3829,NA
2019-12-11 12:00:00,0.316,NA,0.3829,NA
2019-12-11 13:00:00,0.3171,NA,0.3822,NA
2019-12-11 14:00:00,0.3175,NA,0.3829,NA
