,,1-1 sm,,4-1 SM,6-2 SM,9-2 SM,,9-3 SM,1-1 SM,9-3 SM
#,DateTime,VWC_30cm_MM1SM,VWC_10cm_MM1SM,VWC_30cm_MMSM3,VWC_30cm_MMSM4,VWC_30cm_MMSM9-2,VWC_10cm_MMSM5,VWC_30cm_MMSM5,VWC_1m_MM1SM,VWC_1m_MMSM5
3710,7/11/2019 17:30,,,,0.2204,0.27754,,0.2935,,0.4802
3711,7/11/2019 18:00,,,,0.2211,0.27754,,0.2935,,0.4802
3712,7/11/2019 18:30,,,,0.2204,0.27754,,0.2935,,0.4802
3713,7/11/2019 19:00,,,,0.2204,0.27754,,0.2935,,0.4802
3714,7/11/2019 19:30,,,,0.2204,0.27754,,0.2935,,0.4802
3715,7/11/2019 20:00,,,,0.2204,0.27754,,0.2932,,0.4795
3716,7/11/2019 20:30,,,,0.2204,0.27754,,0.2932,,0.4781
3717,7/11/2019 21:00,,,,0.2204,0.27754,,0.2932,,0.4781
3718,7/11/2019 21:30,,,,0.2204,0.27754,,0.2932,,0.4781
3719,7/11/2019 22:00,,,,0.2204,0.27754,,0.2932,,0.4781
3720,7/11/2019 22:30,,,,0.2196,0.27754,,0.2932,,0.4781
3721,7/11/2019 23:00,,,,0.2196,0.27754,,0.2928,,0.4781
3722,7/11/2019 23:30,,,,0.2189,0.27754,,0.2928,,0.4781
3723,7/12/2019 0:00,,,,0.2189,0.27754,,0.2928,,0.4781
3724,7/12/2019 0:30,,,,0.2189,0.27754,,0.2928,,0.4773
3725,7/12/2019 1:00,,,,0.2182,0.27754,,0.2928,,0.4781
3726,7/12/2019 1:30,,,,0.2182,0.27754,,0.2928,,0.4781
3727,7/12/2019 2:00,,,,0.2175,0.27754,,0.2928,,0.4773
3728,7/12/2019 2:30,,,,0.2175,0.27754,,0.2928,,0.4773
3729,7/12/2019 3:00,,,,0.2175,0.27754,,0.2925,,0.4773
3730,7/12/2019 3:30,,,,0.2167,0.27754,,0.2928,,0.4773
3731,7/12/2019 4:00,,,,0.216,0.27754,,0.2928,,0.4773
3732,7/12/2019 4:30,,,,0.216,0.27754,,0.2928,,0.4773
3733,7/12/2019 5:00,,,,0.216,0.27754,,0.2928,,0.4773
3734,7/12/2019 5:30,,,,0.2153,0.27754,,0.2928,,0.4773
3735,7/12/2019 6:00,,,,0.2153,0.27754,,0.2928,,0.4773
3736,7/12/2019 6:30,,,,0.2153,0.27754,,0.2925,,0.4773
3737,7/12/2019 7:00,,,,0.2153,0.27754,,0.2928,,0.4773
3738,7/12/2019 7:30,,,,0.2153,0.27754,,0.2928,,0.4773
3739,7/12/2019 8:00,,,,0.2153,0.27754,,0.2928,,0.4773
3740,7/12/2019 8:30,,,,0.2153,0.27754,,0.2928,,0.4781
3741,7/12/2019 9:00,,,,0.2153,0.27754,,0.2925,,0.4781
3742,7/12/2019 9:30,,,,0.2153,0.27754,,0.2925,,0.4781
3743,7/12/2019 10:00,,,,0.2153,0.27754,,0.2925,,0.4788
3744,7/12/2019 10:30,,,,0.2153,0.27754,,0.2925,,0.4788
3745,7/12/2019 11:00,,,,0.2153,0.27754,,0.2925,,0.4788
3746,7/12/2019 11:30,,,,0.2153,0.27754,,0.2922,,0.4788
3747,7/12/2019 12:00,,,,0.2153,0.27754,,0.2919,,0.4788
3748,7/12/2019 12:30,,,,0.2153,0.27754,,0.2919,,0.4788
3749,7/12/2019 13:00,,,,0.2153,0.27754,,0.2919,,0.4788
3750,7/12/2019 13:30,,,,0.2153,0.27754,,0.2919,,0.4781
3751,7/12/2019 14:00,,,,0.2153,0.27754,,0.2914,,0.4781
3752,7/12/2019 14:30,,,,0.2153,0.27754,,0.2914,,0.4788
3753,7/12/2019 15:00,,,,0.2153,0.27754,,0.2914,,0.4781
3754,7/12/2019 15:30,,,,0.2153,0.27754,,0.2911,,0.4781
3755,7/12/2019 16:00,,,,0.2153,0.27754,,0.2908,,0.4788
3756,7/12/2019 16:30,,,,0.2153,0.27754,,0.2908,,0.4781
3757,7/12/2019 17:00,,,,0.2153,0.27754,,0.2908,,0.4788
3758,7/12/2019 17:30,,,,0.2153,0.27754,,0.2904,,0.4788
3759,7/12/2019 18:00,,,,0.2153,0.27754,,0.2904,,0.4781
3760,7/12/2019 18:30,,,,0.2153,0.27754,,0.2904,,0.4781
3761,7/12/2019 19:00,,,,0.2153,0.27754,,0.2901,,0.4773
3762,7/12/2019 19:30,,,,0.2153,0.27754,,0.2901,,0.4325
3763,7/12/2019 20:00,,,,0.2153,0.27754,,0.2898,,0.4325
3764,7/12/2019 20:30,,,,0.2153,0.27754,,0.2898,,0.4317
3765,7/12/2019 21:00,,,,0.2146,0.27754,,0.2898,,0.4317
3766,7/12/2019 21:30,,,,0.2146,0.27754,,0.2898,,0.431
3767,7/12/2019 22:00,,,,0.2146,0.27754,,0.2895,,0.431
3768,7/12/2019 22:30,,,,0.2146,0.27754,,0.2898,,0.4305
3769,7/12/2019 23:00,,,,0.2138,0.27754,,0.2898,,0.4305
3770,7/12/2019 23:30,,,,0.2138,0.27754,,0.2898,,0.4298
3771,7/13/2019 0:00,,,,0.2131,0.27754,,0.2898,,0.4305
3772,7/13/2019 0:30,,,,0.2131,0.27754,,0.2895,,0.4298
3773,7/13/2019 1:00,,,,0.2124,0.27754,,0.2898,,0.4298
3774,7/13/2019 1:30,,,,0.2124,0.27754,,0.2895,,0.4298
3775,7/13/2019 2:00,,,,0.2116,0.27754,,0.2898,,0.4298
3776,7/13/2019 2:30,,,,0.2116,0.27754,,0.2898,,0.4298
3777,7/13/2019 3:00,,,,0.2109,0.27754,,0.2898,,0.4298
3778,7/13/2019 3:30,,,,0.2109,0.27754,,0.2898,,0.4298
3779,7/13/2019 4:00,,,,0.2102,0.27754,,0.2895,,0.4298
3780,7/13/2019 4:30,,,,0.2102,0.27754,,0.2895,,0.4291
3781,7/13/2019 5:00,,,,0.2102,0.27754,,0.2895,,0.4291
3782,7/13/2019 5:30,,,,0.2095,0.27754,,0.2895,,0.4291
3783,7/13/2019 6:00,,,,0.2095,0.27754,,0.2895,,0.4291
3784,7/13/2019 6:30,,,,0.2095,0.27754,,0.2895,,0.4291
3785,7/13/2019 7:00,,,,0.2087,0.27754,,0.2895,,0.4291
3786,7/13/2019 7:30,,,,0.2087,0.27754,,0.2895,,0.4291
3787,7/13/2019 8:00,,,,0.2087,0.27754,,0.2895,,0.4298
3788,7/13/2019 8:30,,,,0.2087,0.27754,,0.2895,,0.4291
3789,7/13/2019 9:00,,,,0.2087,0.27754,,0.2895,,0.4121
3790,7/13/2019 9:30,,,,0.2095,0.27754,,0.2895,,0.4121
3791,7/13/2019 10:00,,,,0.2095,0.27754,,0.289,,0.4114
3792,7/13/2019 10:30,,,,0.2095,0.27754,,0.289,,0.4121
3793,7/13/2019 11:00,,,,0.2087,0.27754,,0.289,,0.4114
3794,7/13/2019 11:30,,,,0.2095,0.27754,,0.2887,,0.4114
3795,7/13/2019 12:00,,,,0.2095,0.27754,,0.2887,,0.4114
3796,7/13/2019 12:30,,,,0.2095,0.27754,,0.2884,,0.4114
3797,7/13/2019 13:00,,,,0.2095,0.27754,,0.2884,,0.4114
3798,7/13/2019 13:30,,,,0.2095,0.27754,,0.2881,,0.4121
3799,7/13/2019 14:00,,,,0.2095,0.27754,,0.2877,,0.4114
3800,7/13/2019 14:30,,,,0.2095,0.27754,,0.2874,,0.4114
3801,7/13/2019 15:00,,,,0.2095,0.27754,,0.2874,,0.4114
3802,7/13/2019 15:30,,,,0.2095,0.27754,,0.2874,,0.4107
3803,7/13/2019 16:00,,,,0.2095,0.27754,,0.2871,,0.4102
3804,7/13/2019 16:30,,,,0.2095,0.27754,,0.2871,,0.4114
3805,7/13/2019 17:00,,,,0.2095,0.27754,,0.2868,,0.4102
3806,7/13/2019 17:30,,,,0.2095,0.27754,,0.2864,,0.4107
3807,7/13/2019 18:00,,,,0.2095,0.27754,,0.2864,,0.4102
3808,7/13/2019 18:30,,,,0.2095,0.27754,,0.2861,,0.4102
3809,7/13/2019 19:00,,,,0.2095,0.27754,,0.2861,,0.4107
3810,7/13/2019 19:30,,,,0.2095,0.27754,,0.2857,,0.4102
3811,7/13/2019 20:00,,,,0.2095,0.27754,,0.2857,,0.4088
3812,7/13/2019 20:30,,,,0.2095,0.27754,,0.2857,,0.4088
3813,7/13/2019 21:00,,,,0.2087,0.27754,,0.2857,,0.4088
3814,7/13/2019 21:30,,,,0.2087,0.27754,,0.2857,,0.4088
3815,7/13/2019 22:00,,,,0.2087,0.27754,,0.2857,,0.4081
3816,7/13/2019 22:30,,,,0.208,0.27754,,0.2857,,0.4081
3817,7/13/2019 23:00,,,,0.208,0.27754,,0.2857,,0.4081
3818,7/13/2019 23:30,,,,0.2073,0.27754,,0.2857,,0.4074
3819,7/14/2019 0:00,,,,0.2073,0.27754,,0.2857,,0.4074
3820,7/14/2019 0:30,,,,0.2066,0.27754,,0.2853,,0.4069
3821,7/14/2019 1:00,,,,0.2066,0.27754,,0.2853,,0.4074
3822,7/14/2019 1:30,,,,0.2058,0.27754,,0.2853,,0.4069
3823,7/14/2019 2:00,,,,0.2051,0.27754,,0.2853,,0.4069
3824,7/14/2019 2:30,,,,0.2051,0.27754,,0.2853,,0.4069
3825,7/14/2019 3:00,,,,0.2044,0.27754,,0.2853,,0.4069
3826,7/14/2019 3:30,,,,0.2044,0.27754,,0.2853,,0.4069
3827,7/14/2019 4:00,,,,0.2037,0.27754,,0.2853,,0.4062
3828,7/14/2019 4:30,,,,0.2029,0.27754,,0.2853,,0.4062
3829,7/14/2019 5:00,,,,0.2029,0.27754,,0.2853,,0.4062
3830,7/14/2019 5:30,,,,0.2022,0.27754,,0.2853,,0.4062
3831,7/14/2019 6:00,,,,0.2022,0.27754,,0.2853,,0.4062
3832,7/14/2019 6:30,,,,0.2022,0.27754,,0.285,,0.4062
3833,7/14/2019 7:00,,,,0.2015,0.27754,,0.285,,0.4055
3834,7/14/2019 7:30,,,,0.2015,0.27754,,0.2853,,0.4055
3835,7/14/2019 8:00,,,,0.2015,0.27754,,0.2853,,0.4069
3836,7/14/2019 8:30,,,,0.2015,0.27754,,0.2853,,0.4062
3837,7/14/2019 9:00,,,,0.2015,0.27754,,0.285,,0.4062
3838,7/14/2019 9:30,,,,0.2015,0.27754,,0.285,,0.4062
3839,7/14/2019 10:00,,,,0.2015,0.27754,,0.2847,,0.4055
3840,7/14/2019 10:30,,,,0.2015,0.27754,,0.2847,,0.4055
3841,7/14/2019 11:00,,,,0.2022,0.27754,,0.2844,,0.4055
3842,7/14/2019 11:30,,,,0.2022,0.27754,,0.2844,,0.4055
3843,7/14/2019 12:00,,,,0.2022,0.27754,,0.2837,,0.4055
3844,7/14/2019 12:30,,,,0.2022,0.27754,,0.2837,,0.4055
3845,7/14/2019 13:00,,,,0.2022,0.27754,,0.2837,,0.4055
3846,7/14/2019 13:30,,,,0.2022,0.27754,,0.2834,,0.4062
3847,7/14/2019 14:00,,,,0.2022,0.27754,,0.283,,0.4062
3848,7/14/2019 14:30,,,,0.2022,0.27754,,0.2827,,0.4055
3849,7/14/2019 15:00,,,,0.2022,0.27754,,0.2824,,0.4048
3850,7/14/2019 15:30,,,,0.2022,0.27754,,0.2821,,0.4048
3851,7/14/2019 16:00,,,,0.2022,0.27754,,0.2817,,0.4048
3852,7/14/2019 16:30,,,,0.2022,0.27754,,0.2817,,0.4055
3853,7/14/2019 17:00,,,,0.2029,0.27754,,0.281,,0.4041
3854,7/14/2019 17:30,,,,0.2022,0.27754,,0.281,,0.4048
3855,7/14/2019 18:00,,,,0.2029,0.27754,,0.281,,0.4041
3856,7/14/2019 18:30,,,,0.2022,0.27754,,0.2806,,0.4041
3857,7/14/2019 19:00,,,,0.2022,0.27754,,0.2803,,0.4041
3858,7/14/2019 19:30,,,,0.2022,0.27754,,0.2803,,0.4041
3859,7/14/2019 20:00,,,,0.2022,0.27754,,0.2803,,0.4036
3860,7/14/2019 20:30,,,,0.2022,0.27754,,0.28,,0.4029
3861,7/14/2019 21:00,,,,0.2022,0.27754,,0.28,,0.4029
3862,7/14/2019 21:30,,,,0.2015,0.27754,,0.2796,,0.4029
3863,7/14/2019 22:00,,,,0.2015,0.27754,,0.28,,0.4029
3864,7/14/2019 22:30,,,,0.2008,0.27754,,0.28,,0.4022
3865,7/14/2019 23:00,,,,0.2008,0.27754,,0.2796,,0.4022
3866,7/14/2019 23:30,,,,0.2,0.27754,,0.2796,,0.4022
3867,7/15/2019 0:00,,,,0.2,0.27754,,0.28,,0.4022
3868,7/15/2019 0:30,,,,0.1993,0.27754,,0.28,,0.4022
3869,7/15/2019 1:00,,,,0.1986,0.27754,,0.28,,0.4022
3870,7/15/2019 1:30,,,,0.1986,0.27754,,0.28,,0.4022
3871,7/15/2019 2:00,,,,0.1978,0.27754,,0.28,,0.4016
3872,7/15/2019 2:30,,,,0.1971,0.27754,,0.28,,0.4016
3873,7/15/2019 3:00,,,,0.1971,0.27754,,0.2796,,0.4016
3874,7/15/2019 3:30,,,,0.1964,0.27754,,0.2796,,0.4016
3875,7/15/2019 4:00,,,,0.1957,0.27754,,0.2793,,0.401
3876,7/15/2019 4:30,,,,0.1957,0.27754,,0.2796,,0.401
3877,7/15/2019 5:00,,,,0.1949,0.27754,,0.2796,,0.401
3878,7/15/2019 5:30,,,,0.1949,0.27754,,0.2796,,0.401
3879,7/15/2019 6:00,,,,0.1949,0.27754,,0.2793,,0.4004
3880,7/15/2019 6:30,,,,0.1942,0.27754,,0.2796,,0.4004
3881,7/15/2019 7:00,,,,0.1942,0.27754,,0.2796,,0.4004
3882,7/15/2019 7:30,,,,0.1942,0.27754,,0.2793,,0.4004
3883,7/15/2019 8:00,,,,0.1942,0.27754,,0.2796,,0.4004
3884,7/15/2019 8:30,,,,0.1942,0.27754,,0.2796,,0.4004
3885,7/15/2019 9:00,,,,0.1942,0.27754,,0.2796,,0.4004
3886,7/15/2019 9:30,,,,0.1942,0.27754,,0.2793,,0.4004
3887,7/15/2019 10:00,,,,0.1942,0.27754,,0.279,,0.4004
3888,7/15/2019 10:30,,,,0.1942,0.27754,,0.279,,0.4004
3889,7/15/2019 11:00,,,,0.1942,0.27754,,0.2786,,0.4004
3890,7/15/2019 11:30,,,,0.1949,0.27754,,0.2783,,0.4004
3891,7/15/2019 12:00,,,,0.1942,0.27754,,0.2776,,0.4004
3892,7/15/2019 12:30,,,,0.1949,0.27754,,0.2776,,0.4004
3893,7/15/2019 13:00,,,,0.1949,0.27754,,0.277,,0.3997
3894,7/15/2019 13:30,,,,0.1949,0.27754,,0.277,,0.3997
3895,7/15/2019 14:00,,,,0.1949,0.27754,,0.2766,,0.3997
3896,7/15/2019 14:30,,,,0.1949,0.27754,,0.2763,,0.399
3897,7/15/2019 15:00,,,,0.1949,0.27754,,0.2759,,0.399
3898,7/15/2019 15:30,,,,0.1949,0.27754,,0.2756,,0.399
3899,7/15/2019 16:00,,,,0.1949,0.27754,,0.2753,,0.4004
3900,7/15/2019 16:30,,,,0.1949,0.27754,,0.2749,,0.3985
3901,7/15/2019 17:00,,,,0.1949,0.27754,,0.2746,,0.3985
3902,7/15/2019 17:30,,,,0.1949,0.27754,,0.2743,,0.3985
3903,7/15/2019 18:00,,,,0.1949,0.27754,,0.2739,,0.3985
3904,7/15/2019 18:30,,,,0.1949,0.27754,,0.2739,,0.3985
3905,7/15/2019 19:00,,,,0.1949,0.27754,,0.2736,,0.3978
3906,7/15/2019 19:30,,,,0.1949,0.27754,,0.2736,,0.3978
3907,7/15/2019 20:00,,,,0.1949,0.27754,,0.2732,,0.3978
3908,7/15/2019 20:30,,,,0.1949,0.27754,,0.2732,,0.3971
3909,7/15/2019 21:00,,,,0.1942,0.27754,,0.2732,,0.3964
3910,7/15/2019 21:30,,,,0.1942,0.27754,,0.2732,,0.3959
3911,7/15/2019 22:00,,,,0.1935,0.27754,,0.2732,,0.3959
3912,7/15/2019 22:30,,,,0.1942,0.27754,,0.2732,,0.3959
3913,7/15/2019 23:00,,,,0.1935,0.27754,,0.2732,,0.3959
3914,7/15/2019 23:30,,,,0.1928,0.27754,,0.2729,,0.3959
3915,7/16/2019 0:00,,,,0.192,0.27754,,0.2732,,0.3959
3916,7/16/2019 0:30,,,,0.192,0.27754,,0.2732,,0.3959
3917,7/16/2019 1:00,,,,0.1913,0.27754,,0.2732,,0.3959
3918,7/16/2019 1:30,,,,0.1906,0.27754,,0.2732,,0.3952
3919,7/16/2019 2:00,,,,0.1906,0.27754,,0.2732,,0.3952
3920,7/16/2019 2:30,,,,0.1899,0.27754,,0.2732,,0.3952
3921,7/16/2019 3:00,,,,0.1891,0.27754,,0.2732,,0.3952
3922,7/16/2019 3:30,,,,0.1891,0.27754,,0.2729,,0.3952
3923,7/16/2019 4:00,,,,0.1884,0.27754,,0.2732,,0.3952
3924,7/16/2019 4:30,,,,0.1877,0.27754,,0.2729,,0.3946
3925,7/16/2019 5:00,,,,0.1877,0.27754,,0.2729,,0.3952
3926,7/16/2019 5:30,,,,0.187,0.27754,,0.2732,,0.3946
3927,7/16/2019 6:00,,,,0.187,0.27754,,0.2726,,0.3946
3928,7/16/2019 6:30,,,,0.1862,0.27754,,0.2729,,0.3939
3929,7/16/2019 7:00,,,,0.1862,0.27754,,0.2729,,0.378
3930,7/16/2019 7:30,,,,0.1862,0.27754,,0.2726,,0.3775
3931,7/16/2019 8:00,,,,0.1862,0.27754,,0.2729,,0.3787
3932,7/16/2019 8:30,,,,0.1862,0.27754,,0.2729,,0.3775
3933,7/16/2019 9:00,,,,0.187,0.27754,,0.2726,,0.3775
3934,7/16/2019 9:30,,,,0.187,0.27754,,0.2726,,0.3775
3935,7/16/2019 10:00,,,,0.187,0.27754,,0.2722,,0.3787
3936,7/16/2019 10:30,,,,0.187,0.27754,,0.2719,,0.378
3937,7/16/2019 11:00,,,,0.187,0.27754,,0.2712,,0.378
3938,7/16/2019 11:30,,,,0.187,0.27754,,0.2712,,0.3775
3939,7/16/2019 12:00,,,,0.187,0.27754,,0.2708,,0.3775
3940,7/16/2019 12:30,,,,0.187,0.27754,,0.2705,,0.3775
3941,7/16/2019 13:00,,,,0.187,0.27754,,0.2698,,0.3769
3942,7/16/2019 13:30,,,,0.1877,0.27754,,0.2698,,0.3762
3943,7/16/2019 14:00,,,,0.187,0.27754,,0.2691,,0.3762
3944,7/16/2019 14:30,,,,0.187,0.27754,,0.2687,,0.3769
3945,7/16/2019 15:00,,,,0.1877,0.27754,,0.2684,,0.3769
3946,7/16/2019 15:30,,,,0.1877,0.27754,,0.268,,0.3762
3947,7/16/2019 16:00,,,,0.1877,0.27754,,0.267,,0.3762
3948,7/16/2019 16:30,,,,0.1877,0.27754,,0.267,,0.3762
3949,7/16/2019 17:00,,,,0.1877,0.27754,,0.2666,,0.3762
3950,7/16/2019 17:30,,,,0.1877,0.27754,,0.2664,,0.3758
3951,7/16/2019 18:00,,,,0.1877,0.27754,,0.266,,0.3751
3952,7/16/2019 18:30,,,,0.1877,0.27754,,0.2657,,0.3751
3953,7/16/2019 19:00,,,,0.1877,0.27754,,0.2657,,0.3751
3954,7/16/2019 19:30,,,,0.1877,0.27754,,0.2653,,0.3751
3955,7/16/2019 20:00,,,,0.1877,0.27754,,0.265,,0.3746
3956,7/16/2019 20:30,,,,0.187,0.27754,,0.2653,,0.3746
3957,7/16/2019 21:00,,,,0.187,0.27754,,0.2653,,0.3746
3958,7/16/2019 21:30,,,,0.187,0.27754,,0.265,,0.3746
3959,7/16/2019 22:00,,,,0.1862,0.27754,,0.2653,,0.374
3960,7/16/2019 22:30,,,,0.1862,0.27754,,0.2653,,0.374
3961,7/16/2019 23:00,,,,0.1855,0.27754,,0.2653,,0.3734
3962,7/16/2019 23:30,,,,0.1848,0.27754,,0.265,,0.3734
3963,7/17/2019 0:00,,,,0.1848,0.27754,,0.2653,,0.3734
3964,7/17/2019 0:30,,,,0.184,0.27754,,0.2653,,0.3734
3965,7/17/2019 1:00,,,,0.1833,0.27754,,0.265,,0.3734
3966,7/17/2019 1:30,,,,0.1826,0.27754,,0.2653,,0.3734
3967,7/17/2019 2:00,,,,0.1819,0.27754,,0.2653,,0.3729
3968,7/17/2019 2:30,,,,0.1811,0.27754,,0.2653,,0.3729
3969,7/17/2019 3:00,,,,0.1811,0.27754,,0.2653,,0.3729
3970,7/17/2019 3:30,,,,0.1804,0.27754,,0.265,,0.3729
3971,7/17/2019 4:00,,,,0.1797,0.27754,,0.2653,,0.3729
3972,7/17/2019 4:30,,,,0.179,0.27754,,0.2653,,0.3729
3973,7/17/2019 5:00,,,,0.179,0.27754,,0.265,,0.3722
3974,7/17/2019 5:30,,,,0.1782,0.27754,,0.2653,,0.3716
3975,7/17/2019 6:00,,,,0.1782,0.27754,,0.2653,,0.3722
3976,7/17/2019 6:30,,,,0.1782,0.27754,,0.2653,,0.3716
3977,7/17/2019 7:00,,,,0.1782,0.27754,,0.2653,,0.3711
3978,7/17/2019 7:30,,,,0.1782,0.27754,,0.2653,,0.3716
3979,7/17/2019 8:00,,,,0.1782,0.27754,,0.2653,,0.3716
3980,7/17/2019 8:30,,,,0.1782,0.27754,,0.2646,,0.3716
3981,7/17/2019 9:00,,,,0.1782,0.27754,,0.2646,,0.3711
3982,7/17/2019 9:30,,,,0.1782,0.27754,,0.2646,,0.3711
3983,7/17/2019 10:00,,,,0.1782,0.27754,,0.2642,,0.3711
3984,7/17/2019 10:30,,,,0.1782,0.27754,,0.2639,,0.3711
3985,7/17/2019 11:00,,,,0.1782,0.27754,,0.2632,,0.3711
3986,7/17/2019 11:30,,,,0.179,0.27754,,0.2628,,0.3711
3987,7/17/2019 12:00,,,,0.179,0.27754,,0.2624,,0.3694
3988,7/17/2019 12:30,,,,0.179,0.27754,,0.2618,,0.3694
3989,7/17/2019 13:00,,,,0.179,0.27754,,0.2611,,0.3694
3990,7/17/2019 13:30,,,,0.179,0.27754,,0.2607,,0.3688
3991,7/17/2019 14:00,,,,0.179,0.27754,,0.2604,,0.3694
3992,7/17/2019 14:30,,,,0.179,0.27754,,0.2596,,0.3694
3993,7/17/2019 15:00,,,,0.179,0.27754,,0.2592,,0.3688
3994,7/17/2019 15:30,,,,0.179,0.27754,,0.2585,,0.3694
3995,7/17/2019 16:00,,,,0.179,0.27754,,0.2582,,0.3688
3996,7/17/2019 16:30,,,,0.1797,0.27754,,0.2575,,0.3688
3997,7/17/2019 17:00,,,,0.1797,0.27754,,0.2571,,0.3688
3998,7/17/2019 17:30,,,,0.179,0.27754,,0.2567,,0.3688
3999,7/17/2019 18:00,,,,0.179,0.27754,,0.2564,,0.3688
4000,7/17/2019 18:30,,,,0.179,0.27754,,0.256,,0.3683
4001,7/17/2019 19:00,,,,0.1797,0.27754,,0.2557,,0.3683
4002,7/17/2019 19:30,,,,0.179,0.27754,,0.2557,,0.3683
4003,7/17/2019 20:00,,,,0.1797,0.27754,,0.2557,,0.3683
4004,7/17/2019 20:30,,,,0.179,0.27754,,0.2557,,0.3683
4005,7/17/2019 21:00,,,,0.179,0.27754,,0.2557,,0.3677
4006,7/17/2019 21:30,,,,0.1782,0.27754,,0.2553,,0.3677
4007,7/17/2019 22:00,,,,0.1782,0.27754,,0.2557,,0.3677
4008,7/17/2019 22:30,,,,0.1775,0.27754,,0.2553,,0.3677
4009,7/17/2019 23:00,,,,0.1775,0.27754,,0.2557,,0.3677
4010,7/17/2019 23:30,,,,0.1768,0.27754,,0.2557,,0.3677
4011,7/18/2019 0:00,,,,0.1761,0.27754,,0.2557,,0.3677
4012,7/18/2019 0:30,,,,0.1753,0.27754,,0.2557,,0.3671
4013,7/18/2019 1:00,,,,0.1746,0.27754,,0.2557,,0.3671
4014,7/18/2019 1:30,,,,0.1746,0.27754,,0.2557,,0.3671
4015,7/18/2019 2:00,,,,0.1739,0.27754,,0.2557,,0.3671
4016,7/18/2019 2:30,,,,0.1739,0.27754,,0.2553,,0.3671
4017,7/18/2019 3:00,,,,0.1724,0.27754,,0.256,,0.3666
4018,7/18/2019 3:30,,,,0.1724,0.27754,,0.256,,0.3666
4019,7/18/2019 4:00,,,,0.1717,0.27754,,0.2557,,0.3666
4020,7/18/2019 4:30,,,,0.1717,0.27754,,0.256,,0.3666
4021,7/18/2019 5:00,,,,0.171,0.27754,,0.2557,,0.3666
4022,7/18/2019 5:30,,,,0.171,0.27754,,0.2557,,0.366
4023,7/18/2019 6:00,,,,0.1702,0.27754,,0.2553,,0.366
4024,7/18/2019 6:30,,,,0.1702,0.27754,,0.2557,,0.3655
4025,7/18/2019 7:00,,,,0.1702,0.27754,,0.2557,,0.3655
4026,7/18/2019 7:30,,,,0.1702,0.27754,,0.256,,0.3655
4027,7/18/2019 8:00,,,,0.1702,0.27754,,0.2557,,0.3655
4028,7/18/2019 8:30,,,,0.1702,0.27754,,0.2557,,0.3655
4029,7/18/2019 9:00,,,,0.171,0.27754,,0.255,,0.3655
4030,7/18/2019 9:30,,,,0.171,0.27754,,0.255,,0.3649
4031,7/18/2019 10:00,,,,0.171,0.27754,,0.2542,,0.3649
4032,7/18/2019 10:30,,,,0.171,0.27754,,0.2542,,0.3649
4033,7/18/2019 11:00,,,,0.171,0.27754,,0.2534,,0.3649
4034,7/18/2019 11:30,,,,0.171,0.27754,,0.2532,,0.3649
4035,7/18/2019 12:00,,,,0.171,0.27754,,0.2524,,0.3649
4036,7/18/2019 12:30,,,,0.171,0.27754,,0.252,,0.3643
4037,7/18/2019 13:00,,,,0.171,0.27754,,0.2512,,0.3643
4038,7/18/2019 13:30,,,,0.1717,0.27754,,0.2505,,0.3643
4039,7/18/2019 14:00,,,,0.1717,0.27754,,0.2502,,0.3643
4040,7/18/2019 14:30,,,,0.1717,0.27754,,0.2494,,0.3643
4041,7/18/2019 15:00,,,,0.1717,0.27754,,0.2487,,0.3638
4042,7/18/2019 15:30,,,,0.1717,0.27754,,0.2483,,0.3638
4043,7/18/2019 16:00,,,,0.1717,0.27754,,0.2471,,0.3638
4044,7/18/2019 16:30,,,,0.1717,0.27754,,0.2471,,0.3638
4045,7/18/2019 17:00,,,,0.1717,0.27754,,0.2468,,0.3632
4046,7/18/2019 17:30,,,,0.1717,0.27754,,0.2464,,0.3632
4047,7/18/2019 18:00,,,,0.1717,0.27754,,0.246,,0.3632
4048,7/18/2019 18:30,,,,0.1717,0.27754,,0.2456,,0.3632
4049,7/18/2019 19:00,,,,0.1717,0.27754,,0.2452,,0.3628
4050,7/18/2019 19:30,,,,0.1717,0.27754,,0.2452,,0.3628
4051,7/18/2019 20:00,,,,0.1717,0.27754,,0.2452,,0.3628
4052,7/18/2019 20:30,,,,0.1717,0.27754,,0.2452,,0.3622
4053,7/18/2019 21:00,,,,0.1717,0.27754,,0.2452,,0.3616
4054,7/18/2019 21:30,,,,0.171,0.27754,,0.2452,,0.3616
4055,7/18/2019 22:00,,,,0.1702,0.27754,,0.2456,,0.3616
4056,7/18/2019 22:30,,,,0.1702,0.27754,,0.2456,,0.3616
4057,7/18/2019 23:00,,,,0.1702,0.27754,,0.2456,,0.3611
4058,7/18/2019 23:30,,,,0.1695,0.27754,,0.2456,,0.3611
4059,7/19/2019 0:00,,,,0.1688,0.27754,,0.2456,,0.3611
4060,7/19/2019 0:30,,,,0.1688,0.27754,,0.2456,,0.3605
4061,7/19/2019 1:00,,,,0.1681,0.27754,,0.2456,,0.3605
4062,7/19/2019 1:30,,,,0.1673,0.27754,,0.2456,,0.3605
4063,7/19/2019 2:00,,,,0.1673,0.27754,,0.2456,,0.3605
4064,7/19/2019 2:30,,,,0.1666,0.27754,,0.2452,,0.3605
4065,7/19/2019 3:00,,,,0.1659,0.27754,,0.2456,,0.3605
4066,7/19/2019 3:30,,,,0.1659,0.27754,,0.2456,,0.36
